Wavelength_nm,Intensity
3.177789999999999964e+02,3.761709667742252350e-04
3.188820000000000050e+02,2.844219561666250229e-04
3.199850000000000136e+02,3.991081612184643745e-04
3.210879999999999654e+02,2.201976603828370571e-04
3.221909999999999741e+02,3.715835337061434984e-04
3.232939999999999827e+02,2.431348839309066534e-04
3.243969999999999914e+02,3.211215371266007423e-04
3.255000000000000000e+02,2.064352738671004772e-04
3.266030000000000086e+02,3.211215371266007423e-04
3.277060000000000173e+02,1.743231114232912660e-04
3.288089999999999691e+02,3.348838654346764088e-04
3.299119999999999777e+02,2.247850643470883369e-04
3.310149999999999864e+02,3.899332659784704447e-04
3.321179999999999950e+02,2.752470318228006363e-04
3.332210000000000036e+02,4.082830564584583044e-04
3.343240000000000123e+02,2.752470318228006363e-04
3.354269999999999641e+02,3.899332368746399879e-04
3.365299999999999727e+02,2.431348839309066534e-04
3.376329999999999814e+02,3.761709376703947783e-04
3.387359999999999900e+02,2.798344939947128296e-04
3.398389999999999986e+02,4.633325152099132538e-04
3.409420000000000073e+02,3.486462228465825319e-04
3.420450000000000159e+02,5.321442731656134129e-04
3.431479999999999677e+02,3.578211471904069185e-04
3.442509999999999764e+02,6.468304782174527645e-04
3.453539999999999850e+02,4.770948144141584635e-04
3.464569999999999936e+02,5.917809903621673584e-04
3.475600000000000023e+02,3.853458038065582514e-04
3.486630000000000109e+02,5.183818866498768330e-04
3.497659999999999627e+02,3.211215371266007423e-04
3.508689999999999714e+02,5.367316189222037792e-04
3.519719999999999800e+02,3.715835337061434984e-04
3.530749999999999886e+02,5.734312580898404121e-04
3.541779999999999973e+02,4.082830564584583044e-04
3.552810000000000059e+02,5.734313162975013256e-04
3.563840000000000146e+02,3.348838654346764088e-04
3.574869999999999663e+02,4.220454429741948843e-04
3.585899999999999750e+02,2.110227069351822138e-04
3.596929999999999836e+02,3.532336559146642685e-04
3.607959999999999923e+02,2.844219270627945662e-04
3.618990000000000009e+02,3.991081612184643745e-04
3.630020000000000095e+02,3.073592088185250759e-04
3.641049999999999613e+02,3.853458038065582514e-04
3.652079999999999700e+02,2.385474072070792317e-04
3.663109999999999786e+02,4.541575908660888672e-04
3.674139999999999873e+02,3.624085802584886551e-04
3.685169999999999959e+02,6.881175213493406773e-04
3.696200000000000045e+02,5.413191393017768860e-04
3.707230000000000132e+02,7.752790697850286961e-04
3.718259999999999650e+02,6.238932837732136250e-04
3.729289999999999736e+02,1.013826346024870872e-03
3.740319999999999823e+02,6.972924456931650639e-04
3.751349999999999909e+02,1.087225507944822311e-03
3.762379999999999995e+02,9.266649140045046806e-04
3.773410000000000082e+02,1.307423459365963936e-03
3.784440000000000168e+02,1.082638278603553772e-03
3.795469999999999686e+02,1.408347743563354015e-03
3.806499999999999773e+02,9.771269978955388069e-04
3.817529999999999859e+02,1.055113505572080612e-03
3.828559999999999945e+02,6.881175795570015907e-04
3.839590000000000032e+02,8.028038428165018559e-04
3.850620000000000118e+02,4.495701869018375874e-04
3.861649999999999636e+02,5.917809903621673584e-04
3.872679999999999723e+02,3.027717466466128826e-04
3.883709999999999809e+02,5.092069623060524464e-04
3.894739999999999895e+02,3.165341040585190058e-04
3.905769999999999982e+02,5.688439123332500458e-04
3.916800000000000068e+02,3.807583998423069715e-04
3.927830000000000155e+02,5.963685689494013786e-04
3.938859999999999673e+02,4.266329051461070776e-04
3.949889999999999759e+02,6.697676726616919041e-04
3.960919999999999845e+02,5.780187784694135189e-04
3.971949999999999932e+02,7.890415145084261894e-04
3.982980000000000018e+02,5.046195583418011665e-04
3.994010000000000105e+02,7.110547157935798168e-04
4.005039999999999623e+02,5.183818866498768330e-04
4.016069999999999709e+02,7.202296983450651169e-04
4.027099999999999795e+02,4.725073813460767269e-04
4.038129999999999882e+02,6.927049835212528706e-04
4.049159999999999968e+02,5.550814676098525524e-04
4.060190000000000055e+02,9.083151235245168209e-04
4.071220000000000141e+02,6.238932255655527115e-04
4.082249999999999659e+02,9.863019222393631935e-04
4.093279999999999745e+02,7.844540523365139961e-04
4.104309999999999832e+02,1.188149559311568737e-03
4.115339999999999918e+02,8.532656938768923283e-04
4.126370000000000005e+02,1.201912178657948971e-03
4.137400000000000091e+02,7.294046226888895035e-04
4.148429999999999609e+02,1.004651887342333794e-03
4.159459999999999695e+02,7.202296983450651169e-04
4.170489999999999782e+02,9.496021666564047337e-04
4.181519999999999868e+02,8.073912467807531357e-04
4.192549999999999955e+02,1.059701200574636459e-03
4.203580000000000041e+02,8.211535168811678886e-04
4.214610000000000127e+02,1.174387289211153984e-03
4.225639999999999645e+02,7.294045644812285900e-04
4.236669999999999732e+02,8.578532724641263485e-04
4.247699999999999818e+02,4.541575617622584105e-04
4.258729999999999905e+02,5.642564501613378525e-04
4.269759999999999991e+02,3.807583125308156013e-04
4.280790000000000077e+02,5.137944244779646397e-04
4.291819999999999595e+02,2.477223169989883900e-04
4.302849999999999682e+02,5.688437377102673054e-04
4.313879999999999768e+02,4.082831146661192179e-04
4.324909999999999854e+02,5.321442731656134129e-04
4.335939999999999941e+02,2.935968223027884960e-04
4.346970000000000027e+02,4.036955651827156544e-04
4.358000000000000114e+02,2.752470027189701796e-04
4.369029999999999632e+02,4.449826665222644806e-04
4.380059999999999718e+02,2.201976458309218287e-04
4.391089999999999804e+02,3.578211762942373753e-04
4.402119999999999891e+02,2.568972413428127766e-04
4.413149999999999977e+02,3.761709667742252350e-04
4.424180000000000064e+02,3.119467000942677259e-04
4.435210000000000150e+02,4.358078003861010075e-04
4.446239999999999668e+02,3.257089701946824789e-04
4.457269999999999754e+02,5.596689297817647457e-04
4.468299999999999841e+02,4.449826374184340239e-04
4.479329999999999927e+02,5.642563337460160255e-04
4.490360000000000014e+02,2.385474508628249168e-04
4.501390000000000100e+02,4.770948435179889202e-04
4.512419999999999618e+02,4.036956524942070246e-04
4.523449999999999704e+02,6.422430742532014847e-04
4.534479999999999791e+02,4.495701577980071306e-04
4.545509999999999877e+02,7.294045644812285900e-04
4.556539999999999964e+02,4.725074104499071836e-04
4.567570000000000050e+02,6.927049835212528706e-04
4.578600000000000136e+02,3.807583707384765148e-04
4.589629999999999654e+02,4.770949017256498337e-04
4.600659999999999741e+02,2.614847035147249699e-04
4.611689999999999827e+02,3.257089701946824789e-04
4.622719999999999914e+02,1.651482161832973361e-04
4.633750000000000000e+02,2.568972122389823198e-04
4.644780000000000086e+02,1.422109489794820547e-04
4.655809999999999604e+02,1.880854688351973891e-04
4.666839999999999691e+02,1.146862559835426509e-04
4.677869999999999777e+02,1.743231114232912660e-04
4.688900000000000432e+02,9.174901060760021210e-05
4.699929999999999950e+02,1.330360682914033532e-04
4.710959999999999468e+02,1.009239058475941420e-04
4.721990000000000123e+02,2.614847035147249699e-04
4.733019999999999641e+02,2.523098082747310400e-04
4.744050000000000296e+02,5.275568109937012196e-04
4.755079999999999814e+02,4.816822765860706568e-04
4.766109999999999332e+02,9.863018058240413666e-04
4.777139999999999986e+02,7.477543549612164497e-04
4.788169999999999504e+02,1.279898686334490776e-03
4.799200000000000159e+02,9.496022248640656471e-04
4.810229999999999677e+02,1.367060351185500622e-03
4.821260000000000332e+02,9.496021666564047337e-04
4.832289999999999850e+02,1.376235042698681355e-03
4.843319999999999368e+02,9.174901060760021210e-04
4.854350000000000023e+02,1.197324483655393124e-03
4.865379999999999541e+02,7.752791279926896095e-04
4.876410000000000196e+02,1.041351235471665859e-03
4.887439999999999714e+02,6.376556702889502048e-04
4.898470000000000368e+02,9.174902224913239479e-04
