Wavelength_nm,Intensity
3.177789999999999964e+02,8.808939158916473389e-02
3.188820000000000050e+02,7.037280499935150146e-02
3.199850000000000136e+02,8.170920610427856445e-02
3.210879999999999654e+02,6.762253493070602417e-02
3.221909999999999741e+02,7.934975624084472656e-02
3.232939999999999827e+02,6.606820225715637207e-02
3.243969999999999914e+02,7.874944061040878296e-02
3.255000000000000000e+02,6.620781868696212769e-02
3.266030000000000086e+02,7.917757332324981689e-02
3.277060000000000173e+02,6.626366078853607178e-02
3.288089999999999691e+02,8.002452552318572998e-02
3.299119999999999777e+02,6.609609723091125488e-02
3.310149999999999864e+02,8.036424219608306885e-02
3.321179999999999950e+02,6.600765883922576904e-02
3.332210000000000036e+02,7.989425212144851685e-02
3.343240000000000123e+02,6.535150110721588135e-02
3.354269999999999641e+02,7.847027480602264404e-02
3.365299999999999727e+02,6.661266833543777466e-02
3.376329999999999814e+02,8.025728911161422729e-02
3.387359999999999900e+02,6.885109096765518188e-02
3.398389999999999986e+02,8.334728330373764038e-02
3.409420000000000073e+02,7.199692726135253906e-02
3.420450000000000159e+02,8.848958462476730347e-02
3.431479999999999677e+02,7.609681040048599243e-02
3.442509999999999764e+02,9.248709678649902344e-02
3.453539999999999850e+02,7.726029306650161743e-02
3.464569999999999936e+02,9.155638515949249268e-02
3.475600000000000023e+02,7.470542937517166138e-02
3.486630000000000109e+02,8.608829230070114136e-02
3.497659999999999627e+02,7.102901488542556763e-02
3.508689999999999714e+02,8.477129042148590088e-02
3.519719999999999800e+02,7.315576076507568359e-02
3.530749999999999886e+02,8.837793767452239990e-02
3.541779999999999973e+02,7.316969335079193115e-02
3.552810000000000059e+02,8.583232760429382324e-02
3.563840000000000146e+02,6.806927174329757690e-02
3.574869999999999663e+02,7.824219018220901489e-02
3.585899999999999750e+02,6.137262284755706787e-02
3.596929999999999836e+02,7.121984660625457764e-02
3.607959999999999923e+02,5.715177580714225769e-02
3.618990000000000009e+02,6.718969345092773438e-02
3.630020000000000095e+02,5.660725757479667664e-02
3.641049999999999613e+02,6.903260201215744019e-02
3.652079999999999700e+02,6.023250892758369446e-02
3.663109999999999786e+02,7.656223326921463013e-02
3.674139999999999873e+02,6.718976050615310669e-02
3.685169999999999959e+02,8.598589897155761719e-02
3.696200000000000045e+02,7.416559755802154541e-02
3.707230000000000132e+02,9.330617636442184448e-02
3.718259999999999650e+02,7.922881096601486206e-02
3.729289999999999736e+02,9.937921911478042603e-02
3.740319999999999823e+02,8.371024578809738159e-02
3.751349999999999909e+02,1.022038832306861877e-01
3.762379999999999995e+02,8.522738516330718994e-02
3.773410000000000082e+02,1.018130406737327576e-01
3.784440000000000168e+02,8.486900478601455688e-02
3.795469999999999686e+02,1.002308800816535950e-01
3.806499999999999773e+02,8.267716318368911743e-02
