Wavelength_nm,Intensity
3.177789999999999964e+02,2.874654345214366913e-02
3.188820000000000050e+02,2.157405763864517212e-02
3.199850000000000136e+02,2.701834589242935181e-02
3.210879999999999654e+02,2.169683761894702911e-02
3.221909999999999741e+02,2.731110341846942902e-02
3.232939999999999827e+02,2.150324359536170959e-02
3.243969999999999914e+02,2.728749252855777740e-02
3.255000000000000000e+02,2.151267603039741516e-02
3.266030000000000086e+02,2.681058645248413086e-02
3.277060000000000173e+02,2.056830376386642456e-02
3.288089999999999691e+02,2.595120295882225037e-02
3.299119999999999777e+02,2.007251791656017303e-02
3.310149999999999864e+02,2.527125924825668335e-02
3.321179999999999950e+02,1.903844252228736877e-02
3.332210000000000036e+02,2.439772151410579681e-02
3.343240000000000123e+02,1.843876950442790985e-02
3.354269999999999641e+02,2.419940382242202759e-02
3.365299999999999727e+02,1.965699717402458191e-02
3.376329999999999814e+02,2.577178739011287689e-02
3.387359999999999900e+02,2.115853875875473022e-02
3.398389999999999986e+02,2.737247012555599213e-02
3.409420000000000073e+02,2.274036034941673279e-02
3.420450000000000159e+02,3.008280694484710693e-02
3.431479999999999677e+02,2.447798848152160645e-02
3.442509999999999764e+02,3.241540864109992981e-02
3.453539999999999850e+02,2.494547143578529358e-02
3.464569999999999936e+02,3.141437098383903503e-02
3.475600000000000023e+02,2.303311228752136230e-02
3.486630000000000109e+02,2.759440429508686066e-02
3.497659999999999627e+02,2.170155942440032959e-02
3.508689999999999714e+02,2.838295698165893555e-02
3.519719999999999800e+02,2.408136799931526184e-02
3.530749999999999886e+02,3.164101764559745789e-02
3.541779999999999973e+02,2.528070285916328430e-02
3.552810000000000059e+02,3.107912652194499969e-02
3.563840000000000146e+02,2.231067419052124023e-02
3.574869999999999663e+02,2.649895660579204559e-02
3.585899999999999750e+02,1.908094249665737152e-02
3.596929999999999836e+02,2.348168939352035522e-02
3.607959999999999923e+02,1.773521676659584045e-02
3.618990000000000009e+02,2.219734713435173035e-02
3.630020000000000095e+02,1.788158528506755829e-02
3.641049999999999613e+02,2.441188506782054901e-02
3.652079999999999700e+02,2.140408568084239960e-02
3.663109999999999786e+02,2.996949851512908936e-02
3.674139999999999873e+02,2.596065588295459747e-02
3.685169999999999959e+02,3.613149374723434448e-02
3.696200000000000045e+02,2.927065454423427582e-02
3.707230000000000132e+02,3.936123102903366089e-02
3.718259999999999650e+02,3.102245740592479706e-02
3.729289999999999736e+02,4.143410548567771912e-02
3.740319999999999823e+02,3.417664766311645508e-02
3.751349999999999909e+02,4.401694238185882568e-02
3.762379999999999995e+02,3.573485836386680603e-02
3.773410000000000082e+02,4.696340486407279968e-02
3.784440000000000168e+02,3.899293020367622375e-02
3.795469999999999686e+02,4.862545803189277649e-02
3.806499999999999773e+02,3.920068591833114624e-02
3.817529999999999859e+02,4.792662709951400757e-02
3.828559999999999945e+02,3.809574991464614868e-02
3.839590000000000032e+02,4.675563052296638489e-02
3.850620000000000118e+02,3.729777783155441284e-02
3.861649999999999636e+02,4.544294252991676331e-02
3.872679999999999723e+02,3.556958958506584167e-02
3.883709999999999809e+02,4.479133337736129761e-02
3.894739999999999895e+02,3.439858183264732361e-02
3.905769999999999982e+02,4.310092329978942871e-02
3.916800000000000068e+02,3.369974344968795776e-02
3.927830000000000155e+02,4.098552465438842773e-02
3.938859999999999673e+02,3.255233168601989746e-02
3.949889999999999759e+02,4.054640978574752808e-02
3.960919999999999845e+02,3.272232413291931152e-02
3.971949999999999932e+02,4.014504328370094299e-02
3.982980000000000018e+02,3.122076764702796936e-02
3.994010000000000105e+02,3.751024976372718811e-02
4.005039999999999623e+02,2.808074839413166046e-02
4.016069999999999709e+02,3.305284678936004639e-02
4.027099999999999795e+02,2.528542838990688324e-02
4.038129999999999882e+02,3.314257413148880005e-02
4.049159999999999968e+02,2.733943238854408264e-02
4.060190000000000055e+02,3.738750144839286804e-02
4.071220000000000141e+02,3.066832385957241058e-02
4.082249999999999659e+02,3.970118612051010132e-02
4.093279999999999745e+02,3.059748187661170959e-02
4.104309999999999832e+02,3.807689249515533447e-02
4.115339999999999918e+02,2.862376347184181213e-02
4.126370000000000005e+02,3.454964980483055115e-02
4.137400000000000091e+02,2.600786648690700531e-02
4.148429999999999609e+02,3.073913976550102234e-02
4.159459999999999695e+02,2.375555783510208130e-02
4.170489999999999782e+02,2.874180302023887634e-02
4.181519999999999868e+02,2.268842794001102448e-02
4.192549999999999955e+02,2.865682169795036316e-02
4.203580000000000041e+02,2.256563864648342133e-02
4.214610000000000127e+02,2.863793261349201202e-02
4.225639999999999645e+02,2.180542610585689545e-02
4.236669999999999732e+02,2.631006389856338501e-02
4.247699999999999818e+02,1.969477348029613495e-02
4.258729999999999905e+02,2.392082288861274719e-02
4.269759999999999991e+02,1.818851195275783539e-02
4.280790000000000077e+02,2.263647690415382385e-02
4.291819999999999595e+02,1.697027496993541718e-02
4.302849999999999682e+02,1.944923587143421173e-02
4.313879999999999768e+02,1.372166164219379425e-02
4.324909999999999854e+02,1.598341576755046844e-02
4.335939999999999941e+02,1.217761822044849396e-02
4.346970000000000027e+02,1.606840081512928009e-02
4.358000000000000114e+02,1.358472742140293121e-02
4.369029999999999632e+02,1.950118318200111389e-02
4.380059999999999718e+02,1.608257740736007690e-02
4.391089999999999804e+02,2.228706702589988708e-02
4.402119999999999891e+02,1.781076379120349884e-02
4.413149999999999977e+02,2.395386807620525360e-02
4.424180000000000064e+02,1.955312490463256836e-02
4.435210000000000150e+02,2.671144157648086548e-02
4.446239999999999668e+02,2.281118929386138916e-02
