Wavelength_nm,Intensity
3.177789999999999964e+02,2.322603315114974976e-01
3.188820000000000050e+02,2.028117775917053223e-01
3.199850000000000136e+02,2.257587313652038574e-01
3.210879999999999654e+02,2.005314677953720093e-01
3.221909999999999741e+02,2.242185473442077637e-01
3.232939999999999827e+02,2.011318057775497437e-01
3.243969999999999914e+02,2.246932834386825562e-01
3.255000000000000000e+02,1.995960325002670288e-01
3.266030000000000086e+02,2.234785407781600952e-01
3.277060000000000173e+02,1.973250359296798706e-01
3.288089999999999691e+02,2.222455292940139771e-01
3.299119999999999777e+02,1.941698789596557617e-01
3.310149999999999864e+02,2.166517525911331177e-01
3.321179999999999950e+02,1.863330900669097900e-01
3.332210000000000036e+02,2.096201181411743164e-01
3.343240000000000123e+02,1.840155869722366333e-01
3.354269999999999641e+02,2.077399641275405884e-01
3.365299999999999727e+02,1.882038414478302002e-01
3.376329999999999814e+02,2.147857546806335449e-01
3.387359999999999900e+02,1.977160423994064331e-01
3.398389999999999986e+02,2.267641276121139526e-01
3.409420000000000073e+02,2.089499682188034058e-01
3.420450000000000159e+02,2.416839003562927246e-01
3.431479999999999677e+02,2.198721468448638916e-01
3.442509999999999764e+02,2.537507116794586182e-01
3.453539999999999850e+02,2.260195314884185791e-01
3.464569999999999936e+02,2.517681717872619629e-01
3.475600000000000023e+02,2.181129008531570435e-01
3.486630000000000109e+02,2.361692935228347778e-01
3.497659999999999627e+02,2.089407742023468018e-01
3.508689999999999714e+02,2.338796555995941162e-01
3.519719999999999800e+02,2.137525826692581177e-01
3.530749999999999886e+02,2.432149797677993774e-01
3.541779999999999973e+02,2.158327549695968628e-01
3.552810000000000059e+02,2.374768257141113281e-01
3.563840000000000146e+02,2.012480497360229492e-01
3.574869999999999663e+02,2.189553529024124146e-01
3.585899999999999750e+02,1.847786158323287964e-01
3.596929999999999836e+02,2.010572701692581177e-01
3.607959999999999923e+02,1.734423637390136719e-01
3.618990000000000009e+02,1.884085386991500854e-01
3.630020000000000095e+02,1.680487841367721558e-01
3.641049999999999613e+02,1.897256076335906982e-01
3.652079999999999700e+02,1.758482456207275391e-01
3.663109999999999786e+02,2.063578367233276367e-01
3.674139999999999873e+02,1.920664608478546143e-01
3.685169999999999959e+02,2.261173725128173828e-01
3.696200000000000045e+02,2.046685069799423218e-01
3.707230000000000132e+02,2.392638027667999268e-01
3.718259999999999650e+02,2.134500741958618164e-01
3.729289999999999736e+02,2.504235506057739258e-01
3.740319999999999823e+02,2.251959741115570068e-01
3.751349999999999909e+02,2.614247798919677734e-01
3.762379999999999995e+02,2.360947430133819580e-01
3.773410000000000082e+02,2.683356404304504395e-01
3.784440000000000168e+02,2.422096729278564453e-01
3.795469999999999686e+02,2.716116607189178467e-01
3.806499999999999773e+02,2.448765784502029419e-01
3.817529999999999859e+02,2.731986343860626221e-01
3.828559999999999945e+02,2.453788071870803833e-01
3.839590000000000032e+02,2.707742154598236084e-01
3.850620000000000118e+02,2.426145523786544800e-01
3.861649999999999636e+02,2.713091075420379639e-01
3.872679999999999723e+02,2.432848513126373291e-01
3.883709999999999809e+02,2.733288705348968506e-01
3.894739999999999895e+02,2.442482113838195801e-01
3.905769999999999982e+02,2.726167738437652588e-01
3.916800000000000068e+02,2.414141148328781128e-01
3.927830000000000155e+02,2.673861086368560791e-01
3.938859999999999673e+02,2.374304383993148804e-01
3.949889999999999759e+02,2.652359902858734131e-01
3.960919999999999845e+02,2.370115220546722412e-01
3.971949999999999932e+02,2.618573606014251709e-01
3.982980000000000018e+02,2.311060130596160889e-01
3.994010000000000105e+02,2.514751255512237549e-01
4.005039999999999623e+02,2.183597385883331299e-01
4.016069999999999709e+02,2.364345937967300415e-01
4.027099999999999795e+02,2.067441493272781372e-01
4.038129999999999882e+02,2.327255159616470337e-01
4.049159999999999968e+02,2.072606980800628662e-01
4.060190000000000055e+02,2.361645996570587158e-01
4.071220000000000141e+02,2.091453671455383301e-01
4.082249999999999659e+02,2.370859533548355103e-01
4.093279999999999745e+02,2.075957804918289185e-01
4.104309999999999832e+02,2.315527796745300293e-01
4.115339999999999918e+02,2.009362876415252686e-01
4.126370000000000005e+02,2.192393243312835693e-01
4.137400000000000091e+02,1.882876753807067871e-01
4.148429999999999609e+02,2.041891515254974365e-01
4.159459999999999695e+02,1.777004897594451904e-01
4.170489999999999782e+02,1.963431686162948608e-01
4.181519999999999868e+02,1.729956418275833130e-01
4.192549999999999955e+02,1.956869363784790039e-01
4.203580000000000041e+02,1.705012470483779907e-01
4.214610000000000127e+02,1.931600123643875122e-01
4.225639999999999645e+02,1.656103432178497314e-01
4.236669999999999732e+02,1.855279952287673950e-01
4.247699999999999818e+02,1.569869518280029297e-01
4.258729999999999905e+02,1.758110225200653076e-01
4.269759999999999991e+02,1.492665410041809082e-01
4.280790000000000077e+02,1.655823439359664917e-01
4.291819999999999595e+02,1.387119740247726440e-01
4.302849999999999682e+02,1.506767123937606812e-01
4.313879999999999768e+02,1.251140236854553223e-01
4.324909999999999854e+02,1.378603726625442505e-01
4.335939999999999941e+02,1.193573698401451111e-01
4.346970000000000027e+02,1.369995623826980591e-01
4.358000000000000114e+02,1.228523626923561096e-01
4.369029999999999632e+02,1.459252089262008667e-01
4.380059999999999718e+02,1.305681616067886353e-01
4.391089999999999804e+02,1.540738046169281006e-01
4.402119999999999891e+02,1.371483951807022095e-01
4.413149999999999977e+02,1.613428890705108643e-01
4.424180000000000064e+02,1.465674638748168945e-01
4.435210000000000150e+02,1.742568165063858032e-01
4.446239999999999668e+02,1.616127341985702515e-01
4.457269999999999754e+02,1.963245421648025513e-01
4.468299999999999841e+02,1.815212219953536987e-01
4.479329999999999927e+02,2.182154208421707153e-01
4.490360000000000014e+02,1.977346390485763550e-01
4.501390000000000100e+02,2.337261140346527100e-01
4.512419999999999618e+02,2.079399526119232178e-01
4.523449999999999704e+02,2.419352531433105469e-01
4.534479999999999791e+02,2.074327617883682251e-01
4.545509999999999877e+02,2.302265167236328125e-01
4.556539999999999964e+02,1.829266250133514404e-01
4.567570000000000050e+02,1.948911547660827637e-01
