Wavelength_nm,Intensity
3.177789999999999964e+02,1.074575557140633464e-04
3.188820000000000050e+02,1.168016897281631827e-04
3.199850000000000136e+02,1.168016824522055686e-04
3.210879999999999654e+02,1.915547472890466452e-04
3.221909999999999741e+02,2.336033503524959087e-04
3.232939999999999827e+02,1.308178907493129373e-04
3.243969999999999914e+02,1.121296081691980362e-04
3.255000000000000000e+02,1.027854814310558140e-04
3.266030000000000086e+02,1.121296154451556504e-04
3.277060000000000173e+02,1.168016824522055686e-04
3.288089999999999691e+02,1.214737567352131009e-04
3.299119999999999777e+02,7.942513911984860897e-05
3.310149999999999864e+02,4.204860670142807066e-05
3.321179999999999950e+02,6.073687836760655046e-05
3.332210000000000036e+02,6.540894537465646863e-05
3.343240000000000123e+02,4.672067734645679593e-05
3.354269999999999641e+02,6.073687836760655046e-05
3.365299999999999727e+02,4.204860670142807066e-05
3.376329999999999814e+02,2.803240749926771969e-05
3.387359999999999900e+02,3.737653969437815249e-05
3.398389999999999986e+02,7.942514639580622315e-05
3.409420000000000073e+02,1.261458091903477907e-04
3.420450000000000159e+02,1.401620247634127736e-04
3.431479999999999677e+02,1.308178907493129373e-04
3.442509999999999764e+02,1.354899432044476271e-04
3.453539999999999850e+02,8.876928040990605950e-05
3.464569999999999936e+02,5.139274071552790701e-05
3.475600000000000023e+02,2.336033867322839797e-05
3.486630000000000109e+02,1.868826984718907624e-05
3.497659999999999627e+02,1.868826984718907624e-05
3.508689999999999714e+02,1.401620193064445630e-05
3.519719999999999800e+02,2.336033867322839797e-05
3.530749999999999886e+02,5.139274071552790701e-05
3.541779999999999973e+02,9.811342897592112422e-05
3.552810000000000059e+02,8.876928768586367369e-05
3.563840000000000146e+02,6.073688200558535755e-05
3.574869999999999663e+02,3.270446904934942722e-05
3.585899999999999750e+02,3.737654333235695958e-05
3.596929999999999836e+02,2.336033867322839797e-05
3.607959999999999923e+02,1.868826984718907624e-05
3.618990000000000009e+02,3.270447632530704141e-05
3.630020000000000095e+02,1.868826984718907624e-05
3.641049999999999613e+02,3.737654333235695958e-05
3.652079999999999700e+02,5.606481499853543937e-05
3.663109999999999786e+02,9.811341442400589585e-05
3.674139999999999873e+02,1.541782403364777565e-04
3.685169999999999959e+02,1.915547618409618735e-04
3.696200000000000045e+02,2.008989104069769382e-04
3.707230000000000132e+02,1.681944559095427394e-04
3.718259999999999650e+02,1.495061442255973816e-04
3.729289999999999736e+02,1.448340917704626918e-04
3.740319999999999823e+02,1.261458237422630191e-04
3.751349999999999909e+02,1.448340772185474634e-04
3.762379999999999995e+02,1.681944268057122827e-04
3.773410000000000082e+02,3.737653314601629972e-04
3.784440000000000168e+02,6.213849992491304874e-04
3.795469999999999686e+02,7.194982026703655720e-04
3.806499999999999773e+02,5.980245769023895264e-04
3.817529999999999859e+02,5.326156388036906719e-04
3.828559999999999945e+02,4.905670648440718651e-04
3.839590000000000032e+02,4.531904996838420630e-04
3.850620000000000118e+02,3.457329585216939449e-04
3.861649999999999636e+02,2.616357523947954178e-04
3.872679999999999723e+02,2.476195804774761200e-04
3.883709999999999809e+02,3.036843845620751381e-04
3.894739999999999895e+02,3.036843845620751381e-04
3.905769999999999982e+02,2.990122884511947632e-04
3.916800000000000068e+02,2.382754610152915120e-04
3.927830000000000155e+02,3.270447195973247290e-04
3.938859999999999673e+02,3.457330167293548584e-04
3.949889999999999759e+02,4.204860597383230925e-04
3.960919999999999845e+02,3.924537159036844969e-04
3.971949999999999932e+02,5.513040232472121716e-04
3.982980000000000018e+02,5.139273707754909992e-04
3.994010000000000105e+02,4.905670648440718651e-04
4.005039999999999623e+02,2.242592599941417575e-04
4.016069999999999709e+02,1.354899577563628554e-04
4.027099999999999795e+02,6.540894537465646863e-05
4.038129999999999882e+02,1.027854887070134282e-04
4.049159999999999968e+02,1.121296154451556504e-04
4.060190000000000055e+02,1.495061442255973816e-04
4.071220000000000141e+02,1.495061587775126100e-04
4.082249999999999659e+02,9.344135469291359186e-05
4.093279999999999745e+02,5.139274071552790701e-05
4.104309999999999832e+02,3.737653969437815249e-05
4.115339999999999918e+02,2.803240386128891259e-05
4.126370000000000005e+02,3.270446904934942722e-05
4.137400000000000091e+02,1.868826984718907624e-05
4.148429999999999609e+02,3.737653969437815249e-05
4.159459999999999695e+02,6.073687836760655046e-05
4.170489999999999782e+02,8.876928040990605950e-05
4.181519999999999868e+02,9.344134014099836349e-05
4.192549999999999955e+02,3.737654333235695958e-05
4.203580000000000041e+02,3.270446904934942722e-05
4.214610000000000127e+02,4.672067461797269061e-06
4.225639999999999645e+02,0.000000000000000000e+00
4.236669999999999732e+02,9.344134923594538122e-06
4.247699999999999818e+02,4.672067461797269061e-06
4.258729999999999905e+02,9.344134923594538122e-06
4.269759999999999991e+02,1.401620193064445630e-05
4.280790000000000077e+02,1.401620193064445630e-05
4.291819999999999595e+02,4.672067461797269061e-06
4.302849999999999682e+02,0.000000000000000000e+00
4.313879999999999768e+02,0.000000000000000000e+00
4.324909999999999854e+02,0.000000000000000000e+00
4.335939999999999941e+02,1.868826984718907624e-05
4.346970000000000027e+02,9.344134923594538122e-06
4.358000000000000114e+02,9.344134923594538122e-06
4.369029999999999632e+02,1.401620193064445630e-05
4.380059999999999718e+02,4.672067461797269061e-06
4.391089999999999804e+02,0.000000000000000000e+00
4.402119999999999891e+02,9.344134923594538122e-06
4.413149999999999977e+02,0.000000000000000000e+00
4.424180000000000064e+02,0.000000000000000000e+00
4.435210000000000150e+02,4.672067461797269061e-06
4.446239999999999668e+02,2.336033867322839797e-05
4.457269999999999754e+02,3.737653969437815249e-05
4.468299999999999841e+02,3.270447268732823431e-05
4.479329999999999927e+02,4.204861397738568485e-05
4.490360000000000014e+02,5.606481499853543937e-05
4.501390000000000100e+02,8.876928768586367369e-05
4.512419999999999618e+02,1.261458091903477907e-04
4.523449999999999704e+02,2.055709628621116281e-04
4.534479999999999791e+02,2.055709628621116281e-04
4.545509999999999877e+02,1.635223597986623645e-04
4.556539999999999964e+02,9.811342897592112422e-05
4.567570000000000050e+02,7.008101238170638680e-05
4.578600000000000136e+02,5.139274071552790701e-05
4.589629999999999654e+02,3.270447632530704141e-05
4.600659999999999741e+02,3.737653969437815249e-05
4.611689999999999827e+02,3.737653969437815249e-05
4.622719999999999914e+02,3.737653969437815249e-05
4.633750000000000000e+02,1.868826984718907624e-05
4.644780000000000086e+02,0.000000000000000000e+00
4.655809999999999604e+02,4.672067461797269061e-06
4.666839999999999691e+02,0.000000000000000000e+00
4.677869999999999777e+02,0.000000000000000000e+00
4.688900000000000432e+02,0.000000000000000000e+00
4.699929999999999950e+02,4.672067461797269061e-06
4.710959999999999468e+02,9.344134923594538122e-06
4.721990000000000123e+02,1.401620193064445630e-05
4.733019999999999641e+02,2.336033867322839797e-05
4.744050000000000296e+02,3.270446904934942722e-05
4.755079999999999814e+02,6.073687836760655046e-05
4.766109999999999332e+02,9.344135469291359186e-05
4.777139999999999986e+02,1.308178761973977089e-04
4.788169999999999504e+02,1.495061442255973816e-04
4.799200000000000159e+02,1.214737421832978725e-04
4.810229999999999677e+02,1.214737421832978725e-04
4.821260000000000332e+02,9.344134014099836349e-05
4.832289999999999850e+02,6.540895265061408281e-05
4.843319999999999368e+02,2.336033867322839797e-05
4.854350000000000023e+02,4.672067461797269061e-06
4.865379999999999541e+02,0.000000000000000000e+00
4.876410000000000196e+02,1.401620193064445630e-05
4.887439999999999714e+02,9.344134923594538122e-06
4.898470000000000368e+02,1.401620193064445630e-05
4.909499999999999886e+02,4.672067734645679593e-05
4.920529999999999404e+02,5.606480408459901810e-05
4.931560000000000059e+02,5.139274435350671411e-05
4.942589999999999577e+02,1.401620193064445630e-05
4.953620000000000232e+02,4.672067461797269061e-06
4.964649999999999750e+02,1.401620193064445630e-05
4.975680000000000405e+02,9.344134923594538122e-06
4.986709999999999923e+02,1.868826984718907624e-05
4.997739999999999441e+02,2.336033867322839797e-05
5.008770000000000095e+02,9.344134923594538122e-06
5.019799999999999613e+02,1.868826984718907624e-05
5.030830000000000268e+02,9.344134923594538122e-06
5.041859999999999786e+02,0.000000000000000000e+00
5.052889999999999304e+02,4.672067461797269061e-06
5.063919999999999959e+02,4.672067461797269061e-06
5.074949999999999477e+02,2.803240386128891259e-05
5.085980000000000132e+02,2.336033867322839797e-05
5.097009999999999650e+02,1.868826984718907624e-05
5.108040000000000305e+02,9.344134923594538122e-06
5.119069999999999823e+02,4.672067461797269061e-06
5.130099999999999909e+02,4.672067461797269061e-06
5.141130000000000564e+02,4.672067461797269061e-06
5.152160000000000082e+02,0.000000000000000000e+00
5.163190000000000737e+02,9.344134923594538122e-06
5.174220000000000255e+02,9.344134923594538122e-06
5.185250000000000909e+02,1.401620193064445630e-05
5.196280000000000427e+02,1.868826984718907624e-05
5.207309999999999945e+02,2.336033867322839797e-05
5.218340000000000600e+02,4.204860670142807066e-05
5.229370000000000118e+02,3.270446904934942722e-05
5.240400000000000773e+02,1.868826984718907624e-05
5.251430000000000291e+02,1.401620193064445630e-05
5.262460000000000946e+02,2.803240749926771969e-05
5.273490000000000464e+02,2.336033867322839797e-05
5.284519999999999982e+02,2.336033867322839797e-05
5.295550000000000637e+02,1.401620193064445630e-05
5.306580000000000155e+02,2.803240749926771969e-05
5.317610000000000809e+02,4.672067007049918175e-05
5.328640000000000327e+02,9.811341442400589585e-05
5.339670000000000982e+02,1.214737567352131009e-04
5.350700000000000500e+02,1.541782257845625281e-04
5.361730000000000018e+02,1.214737421832978725e-04
5.372760000000000673e+02,1.074575557140633464e-04
5.383790000000000191e+02,1.214737421832978725e-04
5.394820000000000846e+02,7.475309394067153335e-05
5.405850000000000364e+02,7.942514639580622315e-05
5.416879999999999882e+02,1.027854741550981998e-04
5.427910000000000537e+02,1.354899432044476271e-04
5.438940000000000055e+02,1.588502927916124463e-04
5.449970000000000709e+02,1.822106278268620372e-04
5.461000000000000227e+02,1.214737640111707151e-04
5.472030000000000882e+02,1.027854814310558140e-04
5.483060000000000400e+02,7.008101238170638680e-05
5.494089999999999918e+02,8.409722795477136970e-05
5.505120000000000573e+02,7.475308666471391916e-05
5.516150000000000091e+02,5.139275162946432829e-05
5.527180000000000746e+02,2.803240386128891259e-05
5.538210000000000264e+02,4.672067461797269061e-06
5.549240000000000919e+02,0.000000000000000000e+00
5.560270000000000437e+02,1.401620193064445630e-05
5.571299999999999955e+02,2.803240386128891259e-05
5.582330000000000609e+02,2.803240749926771969e-05
5.593360000000000127e+02,2.803240749926771969e-05
5.604390000000000782e+02,9.344134923594538122e-06
5.615420000000000300e+02,4.672067461797269061e-06
5.626450000000000955e+02,0.000000000000000000e+00
5.637480000000000473e+02,1.401620193064445630e-05
5.648509999999999991e+02,2.803240386128891259e-05
5.659540000000000646e+02,1.868826984718907624e-05
5.670570000000000164e+02,2.336033867322839797e-05
5.681600000000000819e+02,1.401620193064445630e-05
5.692630000000000337e+02,9.344134923594538122e-06
5.703659999999999854e+02,0.000000000000000000e+00
5.714690000000000509e+02,0.000000000000000000e+00
5.725720000000000027e+02,1.401620193064445630e-05
5.736750000000000682e+02,9.344134923594538122e-06
5.747780000000000200e+02,2.336033867322839797e-05
5.758810000000000855e+02,9.344134923594538122e-06
5.769840000000000373e+02,2.336033867322839797e-05
5.780869999999999891e+02,2.336033867322839797e-05
5.791900000000000546e+02,1.401620193064445630e-05
5.802930000000000064e+02,1.401620193064445630e-05
5.813960000000000719e+02,0.000000000000000000e+00
5.824990000000000236e+02,4.672067461797269061e-06
5.836020000000000891e+02,2.336033867322839797e-05
5.847050000000000409e+02,2.336033867322839797e-05
5.858079999999999927e+02,9.344134923594538122e-06
5.869110000000000582e+02,0.000000000000000000e+00
5.880140000000000100e+02,0.000000000000000000e+00
5.891170000000000755e+02,0.000000000000000000e+00
5.902200000000000273e+02,1.868826984718907624e-05
5.913230000000000928e+02,9.344134923594538122e-06
5.924260000000000446e+02,0.000000000000000000e+00
5.935289999999999964e+02,0.000000000000000000e+00
5.946320000000000618e+02,9.344134923594538122e-06
5.957350000000000136e+02,1.401620193064445630e-05
5.968380000000000791e+02,9.344134923594538122e-06
5.979410000000000309e+02,4.672067461797269061e-06
5.990440000000000964e+02,1.868826984718907624e-05
