Wavelength_nm,Intensity
3.177789999999999964e+02,1.071511730551719666e-01
3.188820000000000050e+02,9.335539489984512329e-02
3.199850000000000136e+02,1.026927754282951355e-01
3.210879999999999654e+02,9.114230424165725708e-02
3.221909999999999741e+02,1.013987958431243896e-01
3.232939999999999827e+02,9.069415926933288574e-02
3.243969999999999914e+02,9.992638230323791504e-02
3.255000000000000000e+02,8.754356205463409424e-02
3.266030000000000086e+02,9.575151652097702026e-02
3.277060000000000173e+02,8.370710909366607666e-02
3.288089999999999691e+02,9.426084160804748535e-02
3.299119999999999777e+02,8.175914734601974487e-02
3.310149999999999864e+02,9.037411212921142578e-02
3.321179999999999950e+02,7.794563472270965576e-02
3.332210000000000036e+02,8.667020499706268311e-02
3.343240000000000123e+02,7.740599662065505981e-02
3.354269999999999641e+02,8.842146396636962891e-02
3.365299999999999727e+02,8.264623582363128662e-02
3.376329999999999814e+02,9.526224434375762939e-02
3.387359999999999900e+02,8.949609100818634033e-02
3.398389999999999986e+02,1.018789336085319519e-01
3.409420000000000073e+02,9.421510249376296997e-02
3.420450000000000159e+02,1.095929443836212158e-01
3.431479999999999677e+02,1.016411483287811279e-01
3.442509999999999764e+02,1.163376644253730774e-01
3.453539999999999850e+02,1.003882214426994324e-01
3.464569999999999936e+02,1.062915325164794922e-01
3.475600000000000023e+02,8.756644278764724731e-02
3.486630000000000109e+02,9.045636653900146484e-02
3.497659999999999627e+02,7.875036448240280151e-02
3.508689999999999714e+02,8.980248123407363892e-02
3.519719999999999800e+02,8.665653318166732788e-02
3.530749999999999886e+02,1.024458929896354675e-01
3.541779999999999973e+02,9.434314817190170288e-02
3.552810000000000059e+02,1.038633957505226135e-01
3.563840000000000146e+02,8.885134011507034302e-02
3.574869999999999663e+02,9.481865912675857544e-02
3.585899999999999750e+02,8.062056452035903931e-02
3.596929999999999836e+02,8.661991357803344727e-02
3.607959999999999923e+02,7.527969032526016235e-02
3.618990000000000009e+02,8.223471790552139282e-02
3.630020000000000095e+02,7.463952898979187012e-02
3.641049999999999613e+02,8.669309318065643311e-02
3.652079999999999700e+02,8.403634279966354370e-02
3.663109999999999786e+02,1.021669507026672363e-01
3.674139999999999873e+02,9.851334244012832642e-02
3.685169999999999959e+02,1.176363006234169006e-01
3.696200000000000045e+02,1.074940860271453857e-01
3.707230000000000132e+02,1.223918572068214417e-01
3.718259999999999650e+02,1.088979169726371765e-01
3.729289999999999736e+02,1.251720935106277466e-01
3.740319999999999823e+02,1.146000474691390991e-01
3.751349999999999909e+02,1.340384036302566528e-01
3.762379999999999995e+02,1.248839274048805237e-01
3.773410000000000082e+02,1.438879668712615967e-01
3.784440000000000168e+02,1.327215433120727539e-01
3.795469999999999686e+02,1.483462601900100708e-01
3.806499999999999773e+02,1.346054822206497192e-01
3.817529999999999859e+02,1.480399221181869507e-01
3.828559999999999945e+02,1.317246705293655396e-01
3.839590000000000032e+02,1.401337236166000366e-01
3.850620000000000118e+02,1.234481707215309143e-01
3.861649999999999636e+02,1.335674226284027100e-01
3.872679999999999723e+02,1.209834739565849304e-01
3.883709999999999809e+02,1.343037337064743042e-01
3.894739999999999895e+02,1.208783686161041260e-01
3.905769999999999982e+02,1.328907459974288940e-01
3.916800000000000068e+02,1.185050383210182190e-01
3.927830000000000155e+02,1.295297592878341675e-01
3.938859999999999673e+02,1.178877875208854675e-01
3.949889999999999759e+02,1.327398121356964111e-01
3.960919999999999845e+02,1.224147155880928040e-01
3.971949999999999932e+02,1.364391446113586426e-01
3.982980000000000018e+02,1.212668865919113159e-01
3.994010000000000105e+02,1.280436664819717407e-01
4.005039999999999623e+02,1.096067279577255249e-01
4.016069999999999709e+02,1.149246841669082642e-01
4.027099999999999795e+02,1.032598465681076050e-01
4.038129999999999882e+02,1.163010075688362122e-01
4.049159999999999968e+02,1.095288693904876709e-01
4.060190000000000055e+02,1.253914833068847656e-01
4.071220000000000141e+02,1.166028529405593872e-01
4.082249999999999659e+02,1.300785094499588013e-01
4.093279999999999745e+02,1.153728440403938293e-01
4.104309999999999832e+02,1.236584782600402832e-01
4.115339999999999918e+02,1.054546907544136047e-01
4.126370000000000005e+02,1.082166582345962524e-01
4.137400000000000091e+02,9.030093252658843994e-02
4.148429999999999609e+02,9.433402866125106812e-02
4.159459999999999695e+02,8.333220332860946655e-02
4.170489999999999782e+02,9.026433527469635010e-02
4.181519999999999868e+02,8.292977511882781982e-02
4.192549999999999955e+02,9.191500395536422729e-02
4.203580000000000041e+02,8.411867171525955200e-02
4.214610000000000127e+02,9.270615875720977783e-02
4.225639999999999645e+02,8.100470900535583496e-02
4.236669999999999732e+02,8.687142282724380493e-02
4.247699999999999818e+02,7.486359030008316040e-02
4.258729999999999905e+02,8.063885569572448730e-02
4.269759999999999991e+02,7.056529819965362549e-02
4.280790000000000077e+02,7.686641067266464233e-02
4.291819999999999595e+02,6.698492169380187988e-02
4.302849999999999682e+02,7.043730467557907104e-02
4.313879999999999768e+02,5.873583629727363586e-02
4.324909999999999854e+02,6.025396287441253662e-02
4.335939999999999941e+02,5.360074341297149658e-02
4.346970000000000027e+02,6.243969127535820007e-02
4.358000000000000114e+02,6.083466857671737671e-02
4.369029999999999632e+02,7.426460832357406616e-02
4.380059999999999718e+02,7.082138955593109131e-02
4.391089999999999804e+02,8.260970562696456909e-02
4.402119999999999891e+02,7.381188124418258667e-02
4.413149999999999977e+02,8.280170708894729614e-02
4.424180000000000064e+02,7.608452439308166504e-02
4.435210000000000150e+02,8.740182220935821533e-02
4.446239999999999668e+02,8.519322425127029419e-02
4.457269999999999754e+02,1.017645373940467834e-01
4.468299999999999841e+02,9.915354847908020020e-02
4.479329999999999927e+02,1.180706918239593506e-01
4.490360000000000014e+02,1.102926358580589294e-01
4.501390000000000100e+02,1.292279958724975586e-01
4.512419999999999618e+02,1.200369894504547119e-01
4.523449999999999704e+02,1.379205435514450073e-01
4.534479999999999791e+02,1.242208778858184814e-01
4.545509999999999877e+02,1.358446776866912842e-01
4.556539999999999964e+02,1.097301915287971497e-01
4.567570000000000050e+02,1.087653338909149170e-01
4.578600000000000136e+02,7.986608147621154785e-02
4.589629999999999654e+02,7.675208151340484619e-02
4.600659999999999741e+02,5.927083268761634827e-02
4.611689999999999827e+02,6.119138374924659729e-02
4.622719999999999914e+02,5.039988458156585693e-02
4.633750000000000000e+02,5.382480472326278687e-02
4.644780000000000086e+02,4.642622917890548706e-02
4.655809999999999604e+02,5.099431052803993225e-02
4.666839999999999691e+02,4.600096866488456726e-02
4.677869999999999777e+02,5.521032586693763733e-02
4.688900000000000432e+02,5.178081244230270386e-02
4.699929999999999950e+02,6.417731940746307373e-02
4.710959999999999468e+02,5.878153443336486816e-02
4.721990000000000123e+02,7.119634747505187988e-02
4.733019999999999641e+02,6.593781709671020508e-02
4.744050000000000296e+02,8.235821872949600220e-02
4.755079999999999814e+02,8.129733055830001831e-02
4.766109999999999332e+02,1.074210107326507568e-01
4.777139999999999986e+02,1.065338775515556335e-01
4.788169999999999504e+02,1.305494904518127441e-01
4.799200000000000159e+02,1.176225021481513977e-01
4.810229999999999677e+02,1.300282031297683716e-01
4.821260000000000332e+02,1.094466522336006165e-01
4.832289999999999850e+02,1.145954430103302002e-01
4.843319999999999368e+02,9.621336311101913452e-02
4.854350000000000023e+02,1.022447496652603149e-01
4.865379999999999541e+02,8.980707079172134399e-02
4.876410000000000196e+02,9.839902818202972412e-02
4.887439999999999714e+02,8.828435093164443970e-02
4.898470000000000368e+02,9.781838953495025635e-02
4.909499999999999886e+02,8.506063371896743774e-02
4.920529999999999404e+02,9.339661896228790283e-02
4.931560000000000059e+02,7.951854169368743896e-02
4.942589999999999577e+02,8.654215186834335327e-02
4.953620000000000232e+02,7.301626354455947876e-02
4.964649999999999750e+02,8.137051016092300415e-02
4.975680000000000405e+02,6.893743574619293213e-02
4.986709999999999923e+02,7.707677036523818970e-02
4.997739999999999441e+02,6.443337351083755493e-02
5.008770000000000095e+02,6.993427872657775879e-02
5.019799999999999613e+02,5.689764767885208130e-02
5.030830000000000268e+02,5.982871726155281067e-02
5.041859999999999786e+02,4.865769669413566589e-02
5.052889999999999304e+02,5.157958716154098511e-02
5.063919999999999959e+02,4.295098781585693359e-02
5.074949999999999477e+02,4.996091499924659729e-02
5.085980000000000132e+02,4.572661593556404114e-02
5.097009999999999650e+02,5.629401654005050659e-02
5.108040000000000305e+02,4.977344721555709839e-02
5.119069999999999823e+02,5.711710080504417419e-02
5.130099999999999909e+02,4.705268517136573792e-02
5.141130000000000564e+02,5.253985896706581116e-02
5.152160000000000082e+02,4.275439307093620300e-02
5.163190000000000737e+02,4.737736284732818604e-02
5.174220000000000255e+02,3.892705962061882019e-02
5.185250000000000909e+02,4.603756219148635864e-02
5.196280000000000427e+02,4.047720134258270264e-02
5.207309999999999945e+02,4.938930645585060120e-02
