Wavelength_nm,Intensity
3.177789999999999964e+02,7.229699939489364624e-02
3.188820000000000050e+02,5.827032402157783508e-02
3.199850000000000136e+02,6.898999959230422974e-02
3.210879999999999654e+02,5.788590386509895325e-02
3.221909999999999741e+02,6.930046528577804565e-02
3.232939999999999827e+02,5.804856866598129272e-02
3.243969999999999914e+02,6.883228570222854614e-02
3.255000000000000000e+02,5.708748102188110352e-02
3.266030000000000086e+02,6.889633089303970337e-02
3.277060000000000173e+02,5.646157637238502502e-02
3.288089999999999691e+02,6.932511925697326660e-02
3.299119999999999777e+02,5.554481968283653259e-02
3.310149999999999864e+02,6.876822561025619507e-02
3.321179999999999950e+02,5.378533154726028442e-02
3.332210000000000036e+02,6.674253940582275391e-02
3.343240000000000123e+02,5.243002623319625854e-02
3.354269999999999641e+02,6.553014367818832397e-02
3.365299999999999727e+02,5.404658243060112000e-02
3.376329999999999814e+02,6.691507250070571899e-02
3.387359999999999900e+02,5.540191009640693665e-02
3.398389999999999986e+02,6.760995835065841675e-02
3.409420000000000073e+02,5.669818073511123657e-02
3.420450000000000159e+02,7.076423615217208862e-02
3.431479999999999677e+02,6.019254401326179504e-02
3.442509999999999764e+02,7.576178759336471558e-02
3.453539999999999850e+02,6.224279105663299561e-02
3.464569999999999936e+02,7.519504427909851074e-02
3.475600000000000023e+02,5.901458486914634705e-02
3.486630000000000109e+02,7.114376872777938843e-02
3.497659999999999627e+02,5.801903083920478821e-02
3.508689999999999714e+02,7.222799956798553467e-02
3.519719999999999800e+02,6.066073104739189148e-02
3.530749999999999886e+02,7.659965753555297852e-02
3.541779999999999973e+02,6.282436102628707886e-02
3.552810000000000059e+02,7.674262672662734985e-02
3.563840000000000146e+02,6.072479486465454102e-02
3.574869999999999663e+02,7.267161458730697632e-02
3.585899999999999750e+02,5.753108859062194824e-02
3.596929999999999836e+02,6.793530285358428955e-02
3.607959999999999923e+02,5.506185814738273621e-02
3.618990000000000009e+02,6.565333157777786255e-02
3.630020000000000095e+02,5.447043478488922119e-02
3.641049999999999613e+02,6.822608411312103271e-02
3.652079999999999700e+02,5.896034091711044312e-02
3.663109999999999786e+02,7.639762014150619507e-02
3.674139999999999873e+02,6.717626005411148071e-02
3.685169999999999959e+02,8.628428727388381958e-02
3.696200000000000045e+02,7.404172420501708984e-02
3.707230000000000132e+02,9.371163696050643921e-02
3.718259999999999650e+02,7.934489846229553223e-02
3.729289999999999736e+02,1.012375578284263611e-01
3.740319999999999823e+02,8.624974638223648071e-02
3.751349999999999909e+02,1.063534170389175415e-01
3.762379999999999995e+02,9.045384824275970459e-02
3.773410000000000082e+02,1.107299476861953735e-01
3.784440000000000168e+02,9.559430181980133057e-02
3.795469999999999686e+02,1.135983094573020935e-01
3.806499999999999773e+02,9.749181568622589111e-02
3.817529999999999859e+02,1.128985062241554260e-01
3.828559999999999945e+02,9.347999840974807739e-02
3.839590000000000032e+02,1.088866889476776123e-01
3.850620000000000118e+02,9.018768370151519775e-02
3.861649999999999636e+02,1.088620424270629883e-01
3.872679999999999723e+02,8.978851139545440674e-02
3.883709999999999809e+02,1.096260026097297668e-01
3.894739999999999895e+02,8.881761133670806885e-02
3.905769999999999982e+02,1.058604940772056580e-01
3.916800000000000068e+02,8.494373410940170288e-02
3.927830000000000155e+02,9.979345649480819702e-02
3.938859999999999673e+02,8.125223964452743530e-02
3.949889999999999759e+02,9.575201570987701416e-02
3.960919999999999845e+02,8.030601590871810913e-02
3.971949999999999932e+02,9.417493641376495361e-02
3.982980000000000018e+02,7.885697484016418457e-02
3.994010000000000105e+02,9.084324538707733154e-02
4.005039999999999623e+02,7.485494017601013184e-02
4.016069999999999709e+02,8.947796374559402466e-02
4.027099999999999795e+02,7.593434303998947144e-02
4.038129999999999882e+02,9.513602405786514282e-02
4.049159999999999968e+02,8.230690658092498779e-02
4.060190000000000055e+02,1.041404083371162415e-01
4.071220000000000141e+02,8.808818459510803223e-02
4.082249999999999659e+02,1.083002761006355286e-01
4.093279999999999745e+02,8.831979334354400635e-02
4.104309999999999832e+02,1.051064729690551758e-01
4.115339999999999918e+02,8.402201533317565918e-02
4.126370000000000005e+02,9.886693954467773438e-02
4.137400000000000091e+02,7.888159900903701782e-02
