Wavelength_nm,Intensity
3.177789999999999964e+02,8.767826948314905167e-04
3.188820000000000050e+02,6.088769296184182167e-04
3.199850000000000136e+02,9.303638944402337074e-04
3.210879999999999654e+02,6.868132622912526131e-04
3.221909999999999741e+02,1.178785692900419235e-03
3.232939999999999827e+02,7.842333870939910412e-04
3.243969999999999914e+02,1.285948208533227444e-03
3.255000000000000000e+02,8.816539193503558636e-04
3.266030000000000086e+02,1.295689959079027176e-03
3.277060000000000173e+02,8.426856948062777519e-04
3.288089999999999691e+02,1.217753626406192780e-03
3.299119999999999777e+02,7.988465949892997742e-04
3.310149999999999864e+02,1.076494343578815460e-03
3.321179999999999950e+02,5.845218547619879246e-04
3.332210000000000036e+02,8.037174702621996403e-04
3.343240000000000123e+02,5.017145886085927486e-04
3.354269999999999641e+02,6.868131458759307861e-04
3.365299999999999727e+02,5.699087632820010185e-04
3.376329999999999814e+02,8.913959027267992496e-04
3.387359999999999900e+02,6.721999961882829666e-04
3.398389999999999986e+02,1.052139094099402428e-03
3.409420000000000073e+02,7.939753122627735138e-04
3.420450000000000159e+02,1.422336674295365810e-03
3.431479999999999677e+02,1.344400341622531414e-03
3.442509999999999764e+02,1.933793770149350166e-03
3.453539999999999850e+02,1.339529524557292461e-03
3.464569999999999936e+02,1.622048672288656235e-03
3.475600000000000023e+02,9.547189692966639996e-04
3.486630000000000109e+02,8.719116449356079102e-04
3.497659999999999627e+02,4.773594264406710863e-04
3.508689999999999714e+02,7.306520710699260235e-04
3.519719999999999800e+02,6.819420377723872662e-04
3.530749999999999886e+02,1.125204609706997871e-03
3.541779999999999973e+02,8.913959027267992496e-04
3.552810000000000059e+02,1.271335175260901451e-03
3.563840000000000146e+02,6.965551874600350857e-04
3.574869999999999663e+02,9.888160275295376778e-04
3.585899999999999750e+02,5.796508048661053181e-04
3.596929999999999836e+02,8.426855783909559250e-04
3.607959999999999923e+02,5.504247965291142464e-04
3.618990000000000009e+02,7.160392706282436848e-04
3.630020000000000095e+02,5.650378298014402390e-04
3.641049999999999613e+02,7.793623954057693481e-04
3.652079999999999700e+02,5.796508630737662315e-04
3.663109999999999786e+02,1.110591460019350052e-03
3.674139999999999873e+02,9.254928445443511009e-04
3.685169999999999959e+02,1.568467239849269390e-03
3.696200000000000045e+02,1.100849709473550320e-03
3.707230000000000132e+02,1.544112339615821838e-03
3.718259999999999650e+02,1.076493994332849979e-03
3.729289999999999736e+02,1.685372088104486465e-03
3.740319999999999823e+02,1.144688576459884644e-03
3.751349999999999909e+02,1.539241173304617405e-03
3.762379999999999995e+02,1.203140825964510441e-03
3.773410000000000082e+02,1.997116720303893089e-03
3.784440000000000168e+02,1.685371971689164639e-03
3.795469999999999686e+02,2.342958934605121613e-03
3.806499999999999773e+02,1.617177389562129974e-03
3.817529999999999859e+02,2.230925485491752625e-03
3.828559999999999945e+02,1.514885923825204372e-03
3.839590000000000032e+02,2.011730335652828217e-03
3.850620000000000118e+02,1.451562391594052315e-03
3.861649999999999636e+02,1.889954553917050362e-03
3.872679999999999723e+02,1.359013142064213753e-03
3.883709999999999809e+02,1.919180969707667828e-03
3.894739999999999895e+02,1.290819258429110050e-03
3.905769999999999982e+02,1.631790422834455967e-03
3.916800000000000068e+02,9.936871938407421112e-04
3.927830000000000155e+02,1.266464358195662498e-03
3.938859999999999673e+02,8.572986116632819176e-04
3.949889999999999759e+02,1.149559509940445423e-03
3.960919999999999845e+02,8.475566864944994450e-04
3.971949999999999932e+02,1.271334942430257797e-03
3.982980000000000018e+02,8.232014952227473259e-04
3.994010000000000105e+02,1.095978310331702232e-03
4.005039999999999623e+02,6.040059379301965237e-04
4.016069999999999709e+02,7.257811375893652439e-04
4.027099999999999795e+02,5.601667216978967190e-04
4.038129999999999882e+02,8.378145284950733185e-04
4.049159999999999968e+02,7.160390960052609444e-04
4.060190000000000055e+02,1.208011643029749393e-03
4.071220000000000141e+02,7.939754868857562542e-04
4.082249999999999659e+02,1.105720410123467445e-03
4.093279999999999745e+02,7.842334453016519547e-04
4.104309999999999832e+02,1.154430676251649857e-03
4.115339999999999918e+02,7.062972872518002987e-04
4.126370000000000005e+02,1.027784310281276703e-03
4.137400000000000091e+02,5.893927300348877907e-04
4.148429999999999609e+02,9.011378278955817223e-04
4.159459999999999695e+02,6.624578963965177536e-04
4.170489999999999782e+02,8.816537447273731232e-04
4.181519999999999868e+02,6.040057633072137833e-04
4.192549999999999955e+02,7.744914619252085686e-04
4.203580000000000041e+02,4.773595137521624565e-04
4.214610000000000127e+02,6.965551292523741722e-04
4.225639999999999645e+02,4.189073806628584862e-04
4.236669999999999732e+02,6.186189129948616028e-04
4.247699999999999818e+02,4.432623973116278648e-04
4.258729999999999905e+02,7.111682207323610783e-04
