Wavelength_nm,Intensity
3.177789999999999964e+02,3.956949710845947266e-02
3.188820000000000050e+02,3.015135414898395538e-02
3.199850000000000136e+02,3.692423552274703979e-02
3.210879999999999654e+02,2.944593317806720734e-02
3.221909999999999741e+02,3.499863296747207642e-02
3.232939999999999827e+02,2.765861339867115021e-02
3.243969999999999914e+02,3.409305959939956665e-02
3.255000000000000000e+02,2.694366499781608582e-02
3.266030000000000086e+02,3.421700000762939453e-02
3.277060000000000173e+02,2.742982096970081329e-02
3.288089999999999691e+02,3.486045449972152710e-02
3.299119999999999777e+02,2.702471427619457245e-02
3.310149999999999864e+02,3.513686731457710266e-02
3.321179999999999950e+02,2.732021361589431763e-02
3.332210000000000036e+02,3.570408374071121216e-02
3.343240000000000123e+02,2.759188786149024963e-02
3.354269999999999641e+02,3.555152565240859985e-02
3.365299999999999727e+02,2.833064645528793335e-02
3.376329999999999814e+02,3.559919819235801697e-02
3.387359999999999900e+02,2.827344834804534912e-02
3.398389999999999986e+02,3.563254699110984802e-02
3.409420000000000073e+02,2.928389608860015869e-02
3.420450000000000159e+02,3.897373005747795105e-02
3.431479999999999677e+02,3.285383433103561401e-02
3.442509999999999764e+02,4.283438622951507568e-02
3.453539999999999850e+02,3.443623334169387817e-02
3.464569999999999936e+02,4.257220774888992310e-02
3.475600000000000023e+02,3.280616179108619690e-02
3.486630000000000109e+02,4.098031669855117798e-02
3.497659999999999627e+02,3.284907713532447815e-02
3.508689999999999714e+02,4.202888533473014832e-02
3.519719999999999800e+02,3.346393629908561707e-02
3.530749999999999886e+02,4.330147430300712585e-02
3.541779999999999973e+02,3.430280834436416626e-02
3.552810000000000059e+02,4.274859651923179626e-02
3.563840000000000146e+02,3.262507915496826172e-02
3.574869999999999663e+02,3.948847204446792603e-02
3.585899999999999750e+02,3.004173748195171356e-02
3.596929999999999836e+02,3.650479018688201904e-02
3.607959999999999923e+02,2.794935554265975952e-02
3.618990000000000009e+02,3.526080772280693054e-02
3.630020000000000095e+02,2.834973856806755066e-02
3.641049999999999613e+02,3.663825243711471558e-02
3.652079999999999700e+02,3.030867129564285278e-02
3.663109999999999786e+02,4.022247716784477234e-02
3.674139999999999873e+02,3.406923636794090271e-02
3.685169999999999959e+02,4.652825370430946350e-02
3.696200000000000045e+02,3.911668434739112854e-02
3.707230000000000132e+02,5.248128250241279602e-02
3.718259999999999650e+02,4.313466325402259827e-02
3.729289999999999736e+02,5.732861906290054321e-02
3.740319999999999823e+02,4.756251722574234009e-02
3.751349999999999909e+02,6.137517094612121582e-02
3.762379999999999995e+02,5.048900097608566284e-02
3.773410000000000082e+02,6.426828354597091675e-02
3.784440000000000168e+02,5.406367778778076172e-02
3.795469999999999686e+02,6.521672755479812622e-02
3.806499999999999773e+02,5.324865132570266724e-02
3.817529999999999859e+02,6.378687918186187744e-02
3.828559999999999945e+02,5.199990049004554749e-02
3.839590000000000032e+02,6.401565670967102051e-02
3.850620000000000118e+02,5.178067460656166077e-02
3.861649999999999636e+02,6.511187553405761719e-02
3.872679999999999723e+02,5.150425434112548828e-02
3.883709999999999809e+02,6.518340110778808594e-02
3.894739999999999895e+02,5.120869725942611694e-02
3.905769999999999982e+02,6.311484426259994507e-02
3.916800000000000068e+02,4.938325658440589905e-02
3.927830000000000155e+02,5.818653106689453125e-02
3.938859999999999673e+02,4.501255601644515991e-02
3.949889999999999759e+02,5.404464155435562134e-02
3.960919999999999845e+02,4.296308010816574097e-02
3.971949999999999932e+02,5.127070099115371704e-02
3.982980000000000018e+02,4.111376032233238220e-02
3.994010000000000105e+02,4.968823492527008057e-02
4.005039999999999623e+02,3.979351744055747986e-02
4.016069999999999709e+02,4.956910759210586548e-02
4.027099999999999795e+02,4.065146297216415405e-02
4.038129999999999882e+02,5.330114439129829407e-02
4.049159999999999968e+02,4.475042968988418579e-02
4.060190000000000055e+02,5.922080203890800476e-02
4.071220000000000141e+02,4.873979091644287109e-02
4.082249999999999659e+02,6.415383517742156982e-02
4.093279999999999745e+02,5.093226954340934753e-02
4.104309999999999832e+02,6.287658214569091797e-02
