Wavelength_nm,Intensity
3.177789999999999964e+02,7.172278314828872681e-02
3.188820000000000050e+02,5.733698233962059021e-02
3.199850000000000136e+02,6.928678601980209351e-02
3.210879999999999654e+02,5.778291448950767517e-02
3.221909999999999741e+02,6.946420669555664062e-02
3.232939999999999827e+02,5.760556086897850037e-02
3.243969999999999914e+02,6.772835552692413330e-02
3.255000000000000000e+02,5.559149757027626038e-02
3.266030000000000086e+02,6.766599416732788086e-02
3.277060000000000173e+02,5.651701241731643677e-02
3.288089999999999691e+02,6.956008076667785645e-02
3.299119999999999777e+02,5.692456662654876709e-02
3.310149999999999864e+02,6.903259456157684326e-02
3.321179999999999950e+02,5.507358536124229431e-02
3.332210000000000036e+02,6.767562031745910645e-02
3.343240000000000123e+02,5.480505153536796570e-02
3.354269999999999641e+02,6.810234487056732178e-02
3.365299999999999727e+02,5.580725520849227905e-02
3.376329999999999814e+02,6.798247992992401123e-02
3.387359999999999900e+02,5.660811439156532288e-02
3.398389999999999986e+02,6.973758339881896973e-02
3.409420000000000073e+02,5.922152847051620483e-02
3.420450000000000159e+02,7.390461117029190063e-02
3.431479999999999677e+02,6.294742971658706665e-02
3.442509999999999764e+02,7.932806015014648438e-02
3.453539999999999850e+02,6.618900597095489502e-02
3.464569999999999936e+02,8.075701445341110229e-02
3.475600000000000023e+02,6.439086049795150757e-02
3.486630000000000109e+02,7.784152776002883911e-02
3.497659999999999627e+02,6.322555989027023315e-02
3.508689999999999714e+02,7.826351374387741089e-02
3.519719999999999800e+02,6.537383794784545898e-02
3.530749999999999886e+02,8.300126343965530396e-02
3.541779999999999973e+02,6.837090849876403809e-02
3.552810000000000059e+02,8.299170434474945068e-02
3.563840000000000146e+02,6.424219906330108643e-02
3.574869999999999663e+02,7.536239922046661377e-02
3.585899999999999750e+02,5.854537710547447205e-02
3.596929999999999836e+02,7.076852768659591675e-02
3.607959999999999923e+02,5.754796043038368225e-02
3.618990000000000009e+02,6.903264671564102173e-02
3.630020000000000095e+02,5.716917291283607483e-02
3.641049999999999613e+02,7.004444301128387451e-02
3.652079999999999700e+02,5.971065536141395569e-02
3.663109999999999786e+02,7.693523168563842773e-02
3.674139999999999873e+02,6.706183403730392456e-02
3.685169999999999959e+02,8.683264255523681641e-02
3.696200000000000045e+02,7.470062375068664551e-02
3.707230000000000132e+02,9.331585466861724854e-02
3.718259999999999650e+02,7.866147905588150024e-02
3.729289999999999736e+02,9.890236705541610718e-02
3.740319999999999823e+02,8.346161991357803345e-02
3.751349999999999909e+02,1.029879003763198853e-01
3.762379999999999995e+02,8.692862093448638916e-02
3.773410000000000082e+02,1.069679185748100281e-01
3.784440000000000168e+02,9.319594502449035645e-02
3.795469999999999686e+02,1.117679551243782043e-01
3.806499999999999773e+02,9.597717225551605225e-02
3.817529999999999859e+02,1.114707440137863159e-01
3.828559999999999945e+02,9.284592419862747192e-02
3.839590000000000032e+02,1.084066256880760193e-01
3.850620000000000118e+02,9.072155505418777466e-02
3.861649999999999636e+02,1.097779721021652222e-01
