Wavelength_nm,Intensity
3.177789999999999964e+02,4.810501933097839355e-01
3.188820000000000050e+02,4.588064849376678467e-01
3.199850000000000136e+02,4.756821691989898682e-01
3.210879999999999654e+02,4.573965072631835938e-01
3.221909999999999741e+02,4.746392071247100830e-01
3.232939999999999827e+02,4.565582871437072754e-01
3.243969999999999914e+02,4.738290309906005859e-01
3.255000000000000000e+02,4.536243975162506104e-01
3.266030000000000086e+02,4.695183634757995605e-01
3.277060000000000173e+02,4.492993056774139404e-01
3.288089999999999691e+02,4.663225710391998291e-01
3.299119999999999777e+02,4.425548911094665527e-01
3.310149999999999864e+02,4.584821164608001709e-01
3.321179999999999950e+02,4.352389574050903320e-01
3.332210000000000036e+02,4.530476927757263184e-01
3.343240000000000123e+02,4.330097436904907227e-01
3.354269999999999641e+02,4.533383548259735107e-01
3.365299999999999727e+02,4.430549442768096924e-01
3.376329999999999814e+02,4.664228260517120361e-01
3.387359999999999900e+02,4.577870070934295654e-01
3.398389999999999986e+02,4.802640378475189209e-01
3.409420000000000073e+02,4.707047641277313232e-01
3.420450000000000159e+02,4.970251023769378662e-01
3.431479999999999677e+02,4.851985573768615723e-01
3.442509999999999764e+02,5.085944533348083496e-01
3.453539999999999850e+02,4.871850311756134033e-01
3.464569999999999936e+02,4.984873235225677490e-01
3.475600000000000023e+02,4.679511189460754395e-01
3.486630000000000109e+02,4.710712730884552002e-01
3.497659999999999627e+02,4.510326981544494629e-01
3.508689999999999714e+02,4.691329300403594971e-01
3.519719999999999800e+02,4.645788967609405518e-01
3.530749999999999886e+02,4.915856719017028809e-01
3.541779999999999973e+02,4.785205125808715820e-01
3.552810000000000059e+02,4.935770034790039062e-01
3.563840000000000146e+02,4.647792279720306396e-01
3.574869999999999663e+02,4.725626409053802490e-01
3.585899999999999750e+02,4.414927363395690918e-01
3.596929999999999836e+02,4.502946734428405762e-01
3.607959999999999923e+02,4.252885878086090088e-01
3.618990000000000009e+02,4.367435872554779053e-01
3.630020000000000095e+02,4.191396534442901611e-01
3.641049999999999613e+02,4.380679130554199219e-01
3.652079999999999700e+02,4.314280152320861816e-01
3.663109999999999786e+02,4.604307413101196289e-01
3.674139999999999873e+02,4.544672071933746338e-01
3.685169999999999959e+02,4.834026992321014404e-01
3.696200000000000045e+02,4.685322940349578857e-01
3.707230000000000132e+02,4.930334389209747314e-01
3.718259999999999650e+02,4.734288156032562256e-01
3.729289999999999736e+02,5.010115504264831543e-01
3.740319999999999823e+02,4.859269857406616211e-01
3.751349999999999909e+02,5.156680941581726074e-01
3.762379999999999995e+02,5.040026307106018066e-01
3.773410000000000082e+02,5.307192802429199219e-01
3.784440000000000168e+02,5.143670439720153809e-01
3.795469999999999686e+02,5.343822240829467773e-01
3.806499999999999773e+02,5.142005681991577148e-01
3.817529999999999859e+02,5.302239060401916504e-01
3.828559999999999945e+02,5.066271424293518066e-01
3.839590000000000032e+02,5.189545750617980957e-01
3.850620000000000118e+02,4.942051470279693604e-01
3.861649999999999636e+02,5.081659555435180664e-01
3.872679999999999723e+02,4.884324669837951660e-01
3.883709999999999809e+02,5.071845650672912598e-01
3.894739999999999895e+02,4.879471063613891602e-01
3.905769999999999982e+02,5.054703950881958008e-01
3.916800000000000068e+02,4.838027656078338623e-01
3.927830000000000155e+02,5.007970929145812988e-01
3.938859999999999673e+02,4.820500910282135010e-01
3.949889999999999759e+02,5.030836462974548340e-01
3.960919999999999845e+02,4.872325062751770020e-01
3.971949999999999932e+02,5.074514150619506836e-01
3.982980000000000018e+02,4.836886525154113770e-01
3.994010000000000105e+02,4.951675236225128174e-01
4.005039999999999623e+02,4.660178124904632568e-01
4.016069999999999709e+02,4.747097492218017578e-01
4.027099999999999795e+02,4.522524774074554443e-01
4.038129999999999882e+02,4.716759026050567627e-01
4.049159999999999968e+02,4.585206806659698486e-01
4.060190000000000055e+02,4.825832247734069824e-01
4.071220000000000141e+02,4.661270081996917725e-01
4.082249999999999659e+02,4.854652285575866699e-01
4.093279999999999745e+02,4.642885327339172363e-01
4.104309999999999832e+02,4.792019426822662354e-01
4.115339999999999918e+02,4.539336562156677246e-01
4.126370000000000005e+02,4.619216918945312500e-01
4.137400000000000091e+02,4.344623386859893799e-01
4.148429999999999609e+02,4.435552656650543213e-01
4.159459999999999695e+02,4.205258190631866455e-01
4.170489999999999782e+02,4.371154308319091797e-01
4.181519999999999868e+02,4.199922680854797363e-01
4.192549999999999955e+02,4.365104138851165771e-01
4.203580000000000041e+02,4.159771800041198730e-01
4.214610000000000127e+02,4.315904080867767334e-01
4.225639999999999645e+02,4.085083305835723877e-01
4.236669999999999732e+02,4.199969768524169922e-01
4.247699999999999818e+02,3.947052955627441406e-01
4.258729999999999905e+02,4.078412652015686035e-01
4.269759999999999991e+02,3.856409788131713867e-01
4.280790000000000077e+02,3.996398448944091797e-01
