Wavelength_nm,Intensity
3.177789999999999964e+02,1.227018237113952637e-02
3.188820000000000050e+02,8.714509196579456329e-03
3.199850000000000136e+02,1.135613396763801575e-02
3.210879999999999654e+02,8.523083291947841644e-03
3.221909999999999741e+02,1.164805237203836441e-02
3.232939999999999827e+02,8.728859014809131622e-03
3.243969999999999914e+02,1.211225334554910660e-02
3.255000000000000000e+02,9.317487478256225586e-03
3.266030000000000086e+02,1.275351643562316895e-02
3.277060000000000173e+02,9.949179366230964661e-03
3.288089999999999691e+02,1.327991858124732971e-02
3.299119999999999777e+02,9.796041995286941528e-03
3.310149999999999864e+02,1.309807691723108292e-02
3.321179999999999950e+02,9.394056163728237152e-03
3.332210000000000036e+02,1.267694588750600815e-02
3.343240000000000123e+02,9.489766322076320648e-03
3.354269999999999641e+02,1.260994747281074524e-02
3.365299999999999727e+02,9.776899591088294983e-03
3.376329999999999814e+02,1.291144173592329025e-02
3.387359999999999900e+02,1.002575177699327469e-02
3.398389999999999986e+02,1.311243791133165359e-02
3.409420000000000073e+02,1.007360406219959259e-02
3.420450000000000159e+02,1.400254480540752411e-02
3.431479999999999677e+02,1.064308173954486847e-02
3.442509999999999764e+02,1.478737499564886093e-02
3.453539999999999850e+02,1.108814496546983719e-02
3.464569999999999936e+02,1.501707825809717178e-02
3.475600000000000023e+02,1.114557031542062759e-02
3.486630000000000109e+02,1.394511852413415909e-02
3.497659999999999627e+02,1.011667121201753616e-02
3.508689999999999714e+02,1.361490972340106964e-02
3.519719999999999800e+02,1.101157441735267639e-02
3.530749999999999886e+02,1.465816516429185867e-02
3.541779999999999973e+02,1.094457600265741348e-02
3.552810000000000059e+02,1.383505202829837799e-02
3.563840000000000146e+02,9.949181228876113892e-03
3.574869999999999663e+02,1.255251467227935791e-02
3.585899999999999750e+02,9.044712409377098083e-03
3.596929999999999836e+02,1.159541215747594833e-02
3.607959999999999923e+02,8.537439629435539246e-03
3.618990000000000009e+02,1.056172605603933334e-02
3.630020000000000095e+02,7.953600026667118073e-03
3.641049999999999613e+02,1.084886491298675537e-02
3.652079999999999700e+02,8.408228866755962372e-03
3.663109999999999786e+02,1.237066835165023804e-02
3.674139999999999873e+02,9.819970466196537018e-03
3.685169999999999959e+02,1.453852932900190353e-02
3.696200000000000045e+02,1.107857190072536469e-02
3.707230000000000132e+02,1.595026254653930664e-02
3.718259999999999650e+02,1.213139481842517853e-02
3.729289999999999736e+02,1.666332222521305084e-02
3.740319999999999823e+02,1.291622128337621689e-02
3.751349999999999909e+02,1.713708415627479553e-02
3.762379999999999995e+02,1.271045021712779999e-02
3.773410000000000082e+02,1.725193858146667480e-02
3.784440000000000168e+02,1.284443307667970657e-02
3.795469999999999686e+02,1.692652516067028046e-02
3.806499999999999773e+02,1.262430287897586823e-02
3.817529999999999859e+02,1.667767204344272614e-02
3.828559999999999945e+02,1.287794020026922226e-02
3.839590000000000032e+02,1.727586239576339722e-02
3.850620000000000118e+02,1.334692258387804031e-02
3.861649999999999636e+02,1.777356304228305817e-02
3.872679999999999723e+02,1.358141750097274780e-02
3.883709999999999809e+02,1.720887050032615662e-02
3.894739999999999895e+02,1.251902524381875992e-02
3.905769999999999982e+02,1.625653915107250214e-02
3.916800000000000068e+02,1.183947268873453140e-02
3.927830000000000155e+02,1.501229871064424515e-02
3.938859999999999673e+02,1.124607212841510773e-02
3.949889999999999759e+02,1.418917439877986908e-02
3.960919999999999845e+02,1.065265759825706482e-02
3.971949999999999932e+02,1.358619704842567444e-02
3.982980000000000018e+02,9.829538874328136444e-03
3.994010000000000105e+02,1.212181989103555679e-02
4.005039999999999623e+02,8.829355239868164062e-03
4.016069999999999709e+02,1.138963084667921066e-02
4.027099999999999795e+02,8.800647221505641937e-03
4.038129999999999882e+02,1.227495726197957993e-02
4.049159999999999968e+02,1.009753253310918808e-02
4.060190000000000055e+02,1.444760337471961975e-02
4.071220000000000141e+02,1.172940898686647415e-02
4.082249999999999659e+02,1.618476212024688721e-02
4.093279999999999745e+02,1.211225334554910660e-02
4.104309999999999832e+02,1.588806137442588806e-02
4.115339999999999918e+02,1.160976476967334747e-02
4.126370000000000005e+02,1.498358231037855148e-02
4.137400000000000091e+02,1.081536430865526199e-02
4.148429999999999609e+02,1.370584033429622650e-02
4.159459999999999695e+02,1.038945186883211136e-02
4.170489999999999782e+02,1.340435072779655457e-02
4.181519999999999868e+02,1.038944907486438751e-02
4.192549999999999955e+02,1.384462416172027588e-02
4.203580000000000041e+02,1.121735386550426483e-02
4.214610000000000127e+02,1.462944876402616501e-02
4.225639999999999645e+02,1.086321938782930374e-02
4.236669999999999732e+02,1.429445948451757431e-02
4.247699999999999818e+02,1.017410028725862503e-02
4.258729999999999905e+02,1.390683278441429138e-02
4.269759999999999991e+02,1.059044338762760162e-02
4.280790000000000077e+02,1.358620543032884598e-02
4.291819999999999595e+02,1.004489138722419739e-02
4.302849999999999682e+02,1.190168689936399460e-02
4.313879999999999768e+02,8.097166195511817932e-03
4.324909999999999854e+02,1.008317247033119202e-02
4.335939999999999941e+02,7.254910189658403397e-03
4.346970000000000027e+02,9.752971120178699493e-03
4.358000000000000114e+02,7.704751100391149521e-03
4.369029999999999632e+02,1.138963550329208374e-02
4.380059999999999718e+02,9.159559383988380432e-03
4.391089999999999804e+02,1.275351271033287048e-02
4.402119999999999891e+02,9.508910588920116425e-03
4.413149999999999977e+02,1.281572785228490829e-02
4.424180000000000064e+02,1.016453094780445099e-02
4.435210000000000150e+02,1.447631884366273880e-02
4.446239999999999668e+02,1.196868065744638443e-02
4.457269999999999754e+02,1.713229902088642120e-02
4.468299999999999841e+02,1.421311032027006149e-02
4.479329999999999927e+02,1.932408288121223450e-02
4.490360000000000014e+02,1.579712703824043274e-02
4.501390000000000100e+02,2.143930457532405853e-02
