Wavelength_nm,Intensity
3.177789999999999964e+02,5.708005279302597046e-02
3.188820000000000050e+02,4.552001133561134338e-02
3.199850000000000136e+02,5.482853576540946960e-02
3.210879999999999654e+02,4.550994560122489929e-02
3.221909999999999741e+02,5.488897487521171570e-02
3.232939999999999827e+02,4.507174342870712280e-02
3.243969999999999914e+02,5.347354337573051453e-02
3.255000000000000000e+02,4.356057941913604736e-02
3.266030000000000086e+02,5.385132879018783569e-02
3.277060000000000173e+02,4.395851865410804749e-02
3.288089999999999691e+02,5.488898977637290955e-02
3.299119999999999777e+02,4.379229992628097534e-02
3.310149999999999864e+02,5.542285740375518799e-02
3.321179999999999950e+02,4.417009279131889343e-02
3.332210000000000036e+02,5.645047500729560852e-02
3.343240000000000123e+02,4.502131789922714233e-02
3.354269999999999641e+02,5.669226869940757751e-02
3.365299999999999727e+02,4.614460840821266174e-02
3.376329999999999814e+02,5.647564306855201721e-02
3.387359999999999900e+02,4.599853977560997009e-02
3.398389999999999986e+02,5.610793828964233398e-02
3.409420000000000073e+02,4.610430076718330383e-02
3.420450000000000159e+02,5.791121721267700195e-02
3.431479999999999677e+02,4.778166860342025757e-02
3.442509999999999764e+02,6.156809628009796143e-02
3.453539999999999850e+02,4.969072714447975159e-02
3.464569999999999936e+02,6.113491207361221313e-02
3.475600000000000023e+02,4.811411723494529724e-02
3.486630000000000109e+02,6.026351824402809143e-02
3.497659999999999627e+02,4.943887889385223389e-02
3.508689999999999714e+02,6.143211200833320618e-02
3.519719999999999800e+02,5.129251256585121155e-02
3.530749999999999886e+02,6.446443498134613037e-02
3.541779999999999973e+02,5.213874205946922302e-02
3.552810000000000059e+02,6.221792474389076233e-02
3.563840000000000146e+02,4.691026359796524048e-02
3.574869999999999663e+02,5.523655191063880920e-02
3.585899999999999750e+02,4.189836606383323669e-02
3.596929999999999836e+02,4.993249475955963135e-02
3.607959999999999923e+02,3.845300897955894470e-02
3.618990000000000009e+02,4.684473201632499695e-02
3.630020000000000095e+02,3.749090060591697693e-02
3.641049999999999613e+02,4.799319803714752197e-02
3.652079999999999700e+02,4.064413160085678101e-02
3.663109999999999786e+02,5.566969886422157288e-02
3.674139999999999873e+02,4.909633100032806396e-02
3.685169999999999959e+02,6.601580977439880371e-02
3.696200000000000045e+02,5.686348676681518555e-02
3.707230000000000132e+02,7.181856036186218262e-02
3.718259999999999650e+02,6.048007309436798096e-02
3.729289999999999736e+02,7.681529968976974487e-02
3.740319999999999823e+02,6.398594379425048828e-02
3.751349999999999909e+02,8.030103892087936401e-02
3.762379999999999995e+02,6.586978584527969360e-02
3.773410000000000082e+02,8.174666017293930054e-02
3.784440000000000168e+02,6.945618242025375366e-02
3.795469999999999686e+02,8.376646786928176880e-02
3.806499999999999773e+02,6.949646770954132080e-02
3.817529999999999859e+02,8.074420690536499023e-02
3.828559999999999945e+02,6.656993180513381958e-02
3.839590000000000032e+02,7.834655791521072388e-02
3.850620000000000118e+02,6.456518918275833130e-02
3.861649999999999636e+02,7.821568846702575684e-02
3.872679999999999723e+02,6.431335955858230591e-02
3.883709999999999809e+02,7.837177813053131104e-02
3.894739999999999895e+02,6.236902251839637756e-02
3.905769999999999982e+02,7.464943826198577881e-02
3.916800000000000068e+02,5.767949670553207397e-02
3.927830000000000155e+02,6.721463799476623535e-02
3.938859999999999673e+02,5.375058576464653015e-02
3.949889999999999759e+02,6.426295638084411621e-02
3.960919999999999845e+02,5.409311130642890930e-02
3.971949999999999932e+02,6.453491002321243286e-02
3.982980000000000018e+02,5.300007015466690063e-02
3.994010000000000105e+02,6.049522385001182556e-02
4.005039999999999623e+02,4.814433678984642029e-02
4.016069999999999709e+02,5.711030587553977966e-02
4.027099999999999795e+02,4.752983152866363525e-02
4.038129999999999882e+02,6.087303161621093750e-02
4.049159999999999968e+02,5.257190391421318054e-02
4.060190000000000055e+02,6.762266159057617188e-02
4.071220000000000141e+02,5.674262344837188721e-02
4.082249999999999659e+02,7.280080765485763550e-02
4.093279999999999745e+02,5.902439355850219727e-02
4.104309999999999832e+02,7.454865425825119019e-02
4.115339999999999918e+02,5.936694517731666565e-02
4.126370000000000005e+02,7.303250581026077271e-02
4.137400000000000091e+02,5.788100138306617737e-02
4.148429999999999609e+02,6.858983635902404785e-02
4.159459999999999695e+02,5.519121512770652771e-02
4.170489999999999782e+02,6.661528348922729492e-02
4.181519999999999868e+02,5.491920933127403259e-02
4.192549999999999955e+02,6.794507801532745361e-02
4.203580000000000041e+02,5.606256797909736633e-02
4.214610000000000127e+02,7.068016380071640015e-02
4.225639999999999645e+02,5.822856351733207703e-02
4.236669999999999732e+02,7.318866997957229614e-02
4.247699999999999818e+02,5.886320769786834717e-02
4.258729999999999905e+02,7.267989963293075562e-02
4.269759999999999991e+02,5.846024677157402039e-02
4.280790000000000077e+02,7.073560357093811035e-02
4.291819999999999595e+02,5.568983778357505798e-02
4.302849999999999682e+02,6.560784578323364258e-02
4.313879999999999768e+02,5.142346769571304321e-02
4.324909999999999854e+02,6.133643165230751038e-02
4.335939999999999941e+02,4.889990016818046570e-02
4.346970000000000027e+02,5.995124578475952148e-02
4.358000000000000114e+02,4.822491481900215149e-02
4.369029999999999632e+02,6.053048744797706604e-02
4.380059999999999718e+02,4.742906987667083740e-02
4.391089999999999804e+02,5.929641798138618469e-02
4.402119999999999891e+02,4.686494171619415283e-02
4.413149999999999977e+02,5.801699310541152954e-02
4.424180000000000064e+02,4.768091440200805664e-02
4.435210000000000150e+02,5.978497117757797241e-02
4.446239999999999668e+02,5.012388527393341064e-02
4.457269999999999754e+02,6.343687325716018677e-02
4.468299999999999841e+02,5.378584563732147217e-02
4.479329999999999927e+02,6.895757466554641724e-02
4.490360000000000014e+02,5.845017731189727783e-02
4.501390000000000100e+02,7.400469481945037842e-02
4.512419999999999618e+02,6.095361709594726562e-02
4.523449999999999704e+02,7.615040242671966553e-02
4.534479999999999791e+02,6.185018643736839294e-02
4.545509999999999877e+02,7.411544770002365112e-02
4.556539999999999964e+02,5.501490831375122070e-02
4.567570000000000050e+02,6.204160302877426147e-02
4.578600000000000136e+02,4.322814568877220154e-02
4.589629999999999654e+02,4.826522991061210632e-02
4.600659999999999741e+02,3.465003147721290588e-02
4.611689999999999827e+02,4.007997736334800720e-02
4.622719999999999914e+02,2.949708141386508942e-02
4.633750000000000000e+02,3.427224606275558472e-02
4.644780000000000086e+02,2.666624821722507477e-02
4.655809999999999604e+02,3.263519704341888428e-02
4.666839999999999691e+02,2.621796168386936188e-02
4.677869999999999777e+02,3.451401740312576294e-02
4.688900000000000432e+02,2.796581387519836426e-02
4.699929999999999950e+02,3.850841149687767029e-02
4.710959999999999468e+02,3.240852057933807373e-02
4.721990000000000123e+02,4.549481719732284546e-02
4.733019999999999641e+02,3.827166184782981873e-02
4.744050000000000296e+02,5.435506999492645264e-02
4.755079999999999814e+02,4.707145690917968750e-02
4.766109999999999332e+02,6.507895886898040771e-02
4.777139999999999986e+02,5.598205327987670898e-02
4.788169999999999504e+02,7.439754903316497803e-02
4.799200000000000159e+02,6.136159971356391907e-02
4.810229999999999677e+02,7.647278904914855957e-02
4.821260000000000332e+02,6.035923585295677185e-02
4.832289999999999850e+02,7.228703051805496216e-02
4.843319999999999368e+02,5.660155043005943298e-02
4.854350000000000023e+02,6.773851811885833740e-02
4.865379999999999541e+02,5.398231744766235352e-02
4.876410000000000196e+02,6.438381969928741455e-02
4.887439999999999714e+02,5.026998370885848999e-02
4.898470000000000368e+02,6.099389493465423584e-02
4.909499999999999886e+02,4.631082713603973389e-02
4.920529999999999404e+02,5.718587711453437805e-02
4.931560000000000059e+02,4.247763380408287048e-02
4.942589999999999577e+02,5.035559087991714478e-02
4.953620000000000232e+02,3.535016626119613647e-02
4.964649999999999750e+02,4.161125794053077698e-02
4.975680000000000405e+02,3.044909983873367310e-02
4.986709999999999923e+02,3.608055040240287781e-02
4.997739999999999441e+02,2.747219242155551910e-02
5.008770000000000095e+02,3.282156959176063538e-02
5.019799999999999613e+02,2.524579316377639771e-02
5.030830000000000268e+02,3.114419616758823395e-02
5.041859999999999786e+02,2.447009831666946411e-02
5.052889999999999304e+02,3.126511350274085999e-02
5.063919999999999959e+02,2.424846775829792023e-02
5.074949999999999477e+02,3.219694271683692932e-02
5.085980000000000132e+02,2.530120126903057098e-02
5.097009999999999650e+02,3.408082202076911926e-02
5.108040000000000305e+02,2.567396126687526703e-02
5.119069999999999823e+02,3.281651809811592102e-02
5.130099999999999909e+02,2.367927506566047668e-02
5.141130000000000564e+02,2.867605164647102356e-02
5.152160000000000082e+02,1.994679868221282959e-02
5.163190000000000737e+02,2.410238236188888550e-02
5.174220000000000255e+02,1.647626049816608429e-02
5.185250000000000909e+02,2.118592523038387299e-02
5.196280000000000427e+02,1.579122617840766907e-02
5.207309999999999945e+02,2.077790908515453339e-02
5.218340000000000600e+02,1.621937192976474762e-02
5.229370000000000118e+02,2.188103832304477692e-02
5.240400000000000773e+02,1.772546023130416870e-02
5.251430000000000291e+02,2.358356118202209473e-02
5.262460000000000946e+02,2.016843110322952271e-02
5.273490000000000464e+02,2.689294144511222839e-02
5.284519999999999982e+02,2.362889051437377930e-02
5.295550000000000637e+02,3.267548233270645142e-02
5.306580000000000155e+02,2.905884943902492523e-02
5.317610000000000809e+02,4.215523973107337952e-02
5.328640000000000327e+02,3.755640611052513123e-02
5.339670000000000982e+02,5.884304270148277283e-02
5.350700000000000500e+02,5.363975837826728821e-02
5.361730000000000018e+02,8.269865065813064575e-02
5.372760000000000673e+02,7.331462949514389038e-02
5.383790000000000191e+02,1.034665182232856750e-01
5.394820000000000846e+02,8.850131928920745850e-02
5.405850000000000364e+02,1.148805320262908936e-01
5.416879999999999882e+02,9.618791937828063965e-02
5.427910000000000537e+02,1.160138398408889771e-01
5.438940000000000055e+02,9.393629431724548340e-02
5.449970000000000709e+02,1.096368357539176941e-01
5.461000000000000227e+02,8.348947018384933472e-02
5.472030000000000882e+02,9.378526359796524048e-02
5.483060000000000400e+02,6.853944063186645508e-02
5.494089999999999918e+02,7.497175782918930054e-02
5.505120000000000573e+02,5.078882351517677307e-02
5.516150000000000091e+02,5.559420958161354065e-02
5.527180000000000746e+02,3.744558990001678467e-02
5.538210000000000264e+02,4.190337285399436951e-02
5.549240000000000919e+02,2.912938781082630157e-02
5.560270000000000437e+02,3.337059915065765381e-02
5.571299999999999955e+02,2.432905323803424835e-02
5.582330000000000609e+02,2.866596728563308716e-02
5.593360000000000127e+02,2.156370691955089569e-02
5.604390000000000782e+02,2.584521099925041199e-02
5.615420000000000300e+02,1.981584914028644562e-02
5.626450000000000955e+02,2.508965134620666504e-02
5.637480000000000473e+02,1.943805627524852753e-02
5.648509999999999991e+02,2.527602389454841614e-02
5.659540000000000646e+02,1.985613256692886353e-02
5.670570000000000164e+02,2.728079073131084442e-02
5.681600000000000819e+02,2.159896492958068848e-02
5.692630000000000337e+02,2.986478805541992188e-02
5.703659999999999854e+02,2.465645782649517059e-02
5.714690000000000509e+02,3.489683195948600769e-02
5.725720000000000027e+02,2.960790880024433136e-02
5.736750000000000682e+02,4.196890443563461304e-02
5.747780000000000200e+02,3.537032753229141235e-02
5.758810000000000855e+02,4.789751395583152771e-02
5.769840000000000373e+02,3.961153328418731689e-02
5.780869999999999891e+02,5.322170630097389221e-02
5.791900000000000546e+02,4.405926913022994995e-02
5.802930000000000064e+02,5.664692074060440063e-02
5.813960000000000719e+02,4.541928321123123169e-02
5.824990000000000236e+02,5.755356699228286743e-02
5.836020000000000891e+02,4.584239795804023743e-02
5.847050000000000409e+02,5.769461020827293396e-02
5.858079999999999927e+02,4.659793525934219360e-02
5.869110000000000582e+02,5.863156169652938843e-02
5.880140000000000100e+02,4.657781124114990234e-02
5.891170000000000755e+02,5.768456310033798218e-02
5.902200000000000273e+02,4.396860301494598389e-02
5.913230000000000928e+02,5.302020534873008728e-02
5.924260000000000446e+02,3.977774828672409058e-02
5.935289999999999964e+02,4.945395886898040771e-02
5.946320000000000618e+02,3.925893828272819519e-02
5.957350000000000136e+02,4.873871803283691406e-02
5.968380000000000791e+02,4.046782851219177246e-02
5.979410000000000309e+02,5.142853036522865295e-02
5.990440000000000964e+02,4.453779384493827820e-02
6.001470000000000482e+02,5.695918947458267212e-02
6.012500000000000000e+02,4.942874610424041748e-02
6.023530000000000655e+02,6.646920740604400635e-02
6.034560000000000173e+02,5.904458463191986084e-02
6.045590000000000828e+02,8.204381912946701050e-02
6.056620000000000346e+02,7.193442434072494507e-02
6.067649999999999864e+02,9.645998477935791016e-02
6.078680000000000518e+02,8.116238564252853394e-02
6.089710000000000036e+02,1.035521253943443298e-01
6.100740000000000691e+02,8.358516544103622437e-02
6.111770000000000209e+02,1.002831235527992249e-01
6.122800000000000864e+02,7.861860096454620361e-02
6.133830000000000382e+02,9.458613395690917969e-02
6.144859999999999900e+02,7.571721822023391724e-02
6.155890000000000555e+02,8.827970921993255615e-02
6.166920000000000073e+02,7.150626927614212036e-02
6.177950000000000728e+02,8.330816030502319336e-02
6.188980000000000246e+02,6.865528225898742676e-02
6.200010000000000900e+02,8.199343830347061157e-02
6.211040000000000418e+02,6.965766847133636475e-02
6.222069999999999936e+02,8.787171542644500732e-02
6.233100000000000591e+02,7.652826607227325439e-02
6.244130000000000109e+02,9.891304373741149902e-02
6.255160000000000764e+02,8.738311380147933960e-02
6.266190000000000282e+02,1.144472360610961914e-01
6.277220000000000937e+02,1.014466285705566406e-01
6.288250000000000455e+02,1.269998252391815186e-01
6.299279999999999973e+02,1.086647212505340576e-01
6.310310000000000628e+02,1.301276683807373047e-01
6.321340000000000146e+02,1.085287407040596008e-01
6.332370000000000800e+02,1.260326057672500610e-01
6.343400000000000318e+02,1.015674620866775513e-01
6.354430000000000973e+02,1.174897402524948120e-01
6.365460000000000491e+02,9.357874840497970581e-02
6.376490000000000009e+02,1.092087104916572571e-01
6.387520000000000664e+02,8.647645264863967896e-02
6.398550000000000182e+02,1.017135828733444214e-01
6.409580000000000837e+02,8.071908354759216309e-02
6.420610000000000355e+02,9.531650692224502563e-02
6.431639999999999873e+02,7.788823544979095459e-02
6.442670000000000528e+02,9.030964970588684082e-02
6.453700000000000045e+02,7.260937243700027466e-02
6.464730000000000700e+02,8.366578072309494019e-02
6.475760000000000218e+02,6.647923588752746582e-02
6.486790000000000873e+02,7.715281844139099121e-02
6.497820000000000391e+02,5.845521390438079834e-02
6.508849999999999909e+02,6.928995996713638306e-02
6.519880000000000564e+02,5.169546231627464294e-02
6.530910000000000082e+02,6.282737851142883301e-02
6.541940000000000737e+02,4.749453067779541016e-02
6.552970000000000255e+02,5.629933997988700867e-02
6.564000000000000909e+02,4.399376735091209412e-02
6.575030000000000427e+02,5.194734409451484680e-02
6.586059999999999945e+02,4.035197198390960693e-02
6.597090000000000600e+02,4.765574634075164795e-02
6.608120000000000118e+02,3.637271001935005188e-02
6.619150000000000773e+02,4.427588358521461487e-02
6.630180000000000291e+02,3.562217578291893005e-02
6.641210000000000946e+02,4.334902018308639526e-02
6.652240000000000464e+02,3.539546951651573181e-02
6.663269999999999982e+02,4.484503343701362610e-02
6.674300000000000637e+02,3.649860993027687073e-02
6.685330000000000155e+02,4.777157679200172424e-02
6.696360000000000809e+02,3.848322853446006775e-02
6.707390000000000327e+02,4.985189065337181091e-02
6.718419999999999845e+02,3.918339312076568604e-02
6.729450000000000500e+02,5.036062002182006836e-02
6.740480000000000018e+02,3.919346630573272705e-02
6.751510000000000673e+02,5.045635625720024109e-02
6.762540000000000191e+02,3.930426761507987976e-02
6.773570000000000846e+02,4.990733042359352112e-02
6.784600000000000364e+02,3.896173462271690369e-02
6.795629999999999882e+02,4.773125797510147095e-02
6.806660000000000537e+02,3.735494241118431091e-02
6.817690000000000055e+02,4.490550234913825989e-02
6.828720000000000709e+02,3.581861034035682678e-02
6.839750000000000227e+02,4.433126747608184814e-02
6.850780000000000882e+02,3.551135584712028503e-02
6.861810000000000400e+02,4.559558257460594177e-02
6.872839999999999918e+02,3.709803521633148193e-02
6.883870000000000573e+02,4.753987863659858704e-02
6.894900000000000091e+02,3.877035155892372131e-02
6.905930000000000746e+02,4.916183650493621826e-02
6.916960000000000264e+02,3.994898498058319092e-02
6.927990000000000919e+02,5.106079205870628357e-02
6.939020000000000437e+02,4.073480144143104553e-02
6.950049999999999955e+02,5.390677228569984436e-02
6.961080000000000609e+02,4.229125753045082092e-02
6.972110000000000127e+02,5.412841960787773132e-02
6.983140000000000782e+02,4.194874316453933716e-02
6.994170000000000300e+02,5.296983942389488220e-02
7.005200000000000955e+02,4.104204475879669189e-02
7.016230000000000473e+02,5.127236619591712952e-02
7.027259999999999991e+02,3.990367054939270020e-02
7.038290000000000646e+02,4.997279867529869080e-02
7.049320000000000164e+02,3.875018656253814697e-02
7.060350000000000819e+02,4.815944284200668335e-02
7.071380000000000337e+02,3.811552748084068298e-02
7.082409999999999854e+02,4.741900786757469177e-02
7.093440000000000509e+02,3.839759528636932373e-02
7.104470000000000027e+02,4.700090736150741577e-02
7.115500000000000682e+02,3.756647929549217224e-02
7.126530000000000200e+02,4.629571363329887390e-02
7.137560000000000855e+02,3.741537034511566162e-02
7.148590000000000373e+02,4.781690984964370728e-02
7.159619999999999891e+02,4.053837060928344727e-02
7.170650000000000546e+02,5.386644229292869568e-02
7.181680000000000064e+02,4.777661338448524475e-02
7.192710000000000719e+02,6.624254584312438965e-02
7.203740000000000236e+02,6.051034107804298401e-02
7.214770000000000891e+02,8.153005689382553101e-02
7.225800000000000409e+02,7.220136374235153198e-02
7.236829999999999927e+02,9.576987475156784058e-02
7.247860000000000582e+02,8.258786052465438843e-02
7.258890000000000100e+02,1.091886013746261597e-01
7.269920000000000755e+02,9.072270244359970093e-02
7.280950000000000273e+02,1.162103191018104553e-01
7.291980000000000928e+02,9.349312633275985718e-02
7.303010000000000446e+02,1.151524707674980164e-01
7.314039999999999964e+02,8.726218342781066895e-02
7.325070000000000618e+02,9.976425021886825562e-02
7.336100000000000136e+02,7.123932987451553345e-02
7.347130000000000791e+02,7.762127369642257690e-02
7.358160000000000309e+02,5.608781427145004272e-02
