Wavelength_nm,Intensity
3.177789999999999964e+02,8.460705284960567951e-04
3.188820000000000050e+02,8.876805659383535385e-04
3.199850000000000136e+02,1.202067709527909756e-03
3.210879999999999654e+02,1.419364707544445992e-03
3.221909999999999741e+02,1.497961231507360935e-03
3.232939999999999827e+02,1.239054254256188869e-03
3.243969999999999914e+02,1.128094154410064220e-03
3.255000000000000000e+02,9.570304537191987038e-04
3.266030000000000086e+02,8.784337551333010197e-04
3.277060000000000173e+02,8.830574224703013897e-04
3.288089999999999691e+02,8.969272021204233170e-04
3.299119999999999777e+02,7.859672186896204948e-04
3.310149999999999864e+02,7.489804411306977272e-04
3.321179999999999950e+02,5.548003828153014183e-04
3.332210000000000036e+02,5.409303121268749237e-04
3.343240000000000123e+02,3.883603203576058149e-04
3.354269999999999641e+02,3.976069565396755934e-04
3.365299999999999727e+02,4.577102081384509802e-04
3.376329999999999814e+02,4.345935885794460773e-04
3.387359999999999900e+02,5.455536302179098129e-04
3.398389999999999986e+02,5.686703952960669994e-04
3.409420000000000073e+02,6.195271853357553482e-04
3.420450000000000159e+02,8.460705867037177086e-04
3.431479999999999677e+02,9.061738965101540089e-04
3.442509999999999764e+02,9.339139214716851711e-04
3.453539999999999850e+02,8.969272603280842304e-04
3.464569999999999936e+02,5.871636676602065563e-04
3.475600000000000023e+02,3.606202662922441959e-04
3.486630000000000109e+02,2.912702329922467470e-04
3.497659999999999627e+02,3.051402454730123281e-04
3.508689999999999714e+02,3.929836093448102474e-04
3.519719999999999800e+02,5.270603578537702560e-04
3.530749999999999886e+02,7.443572394549846649e-04
3.541779999999999973e+02,8.969272021204233170e-04
3.552810000000000059e+02,8.044605492614209652e-04
3.563840000000000146e+02,6.796303205192089081e-04
3.574869999999999663e+02,4.993203328922390938e-04
3.585899999999999750e+02,4.161002580076456070e-04
3.596929999999999836e+02,4.068536218255758286e-04
3.607959999999999923e+02,4.161002289038151503e-04
3.618990000000000009e+02,3.698669024743139744e-04
3.630020000000000095e+02,5.039436509832739830e-04
3.641049999999999613e+02,5.964104202575981617e-04
3.652079999999999700e+02,7.859672768972814083e-04
3.663109999999999786e+02,1.081860624253749847e-03
3.674139999999999873e+02,1.373131060972809792e-03
3.685169999999999959e+02,1.678271219134330750e-03
3.696200000000000045e+02,1.696764724329113960e-03
3.707230000000000132e+02,1.548818079754710197e-03
3.718259999999999650e+02,1.285287784412503242e-03
