# pressure = 5.0
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
4.159579e-02,41.5958,1.829383e+18,1.829383e+12,1.989763e+18,1.989763e+12,1.2493,-324.2105,-3294.6814
4.188866e-02,41.8887,1.755099e+18,1.755099e+12,1.985306e+18,1.985306e+12,1.2474,-323.2456,-3294.6814
4.218153e-02,42.1815,1.675533e+18,1.675533e+12,1.980532e+18,1.980532e+12,1.2456,-322.2807,-3294.6814
4.247440e-02,42.4744,1.593213e+18,1.593213e+12,1.968155e+18,1.968155e+12,1.2438,-321.3158,-3294.6814
4.276727e-02,42.7673,1.510145e+18,1.510145e+12,1.926583e+18,1.926583e+12,1.2420,-320.3509,-3294.6814
4.306014e-02,43.0601,1.427882e+18,1.427882e+12,1.854381e+18,1.854381e+12,1.2402,-319.3860,-3294.6814
4.335301e-02,43.3530,1.347590e+18,1.347590e+12,1.766455e+18,1.766455e+12,1.2384,-318.4211,-3294.6814
4.364588e-02,43.6459,1.270111e+18,1.270111e+12,1.673602e+18,1.673602e+12,1.2367,-317.4561,-3294.6814
4.393875e-02,43.9387,1.196020e+18,1.196020e+12,1.581009e+18,1.581009e+12,1.2349,-316.4912,-3294.6814
4.423162e-02,44.2316,1.125681e+18,1.125681e+12,1.491286e+18,1.491286e+12,1.2332,-315.5263,-3294.6814
4.452449e-02,44.5245,1.059290e+18,1.059290e+12,1.405733e+18,1.405733e+12,1.2315,-314.5614,-3294.6814
4.481736e-02,44.8174,9.969130e+17,9.969130e+11,1.324944e+18,1.324944e+12,1.2298,-313.5965,-3294.6814
4.511023e-02,45.1102,9.385215e+17,9.385215e+11,1.249120e+18,1.249120e+12,1.2282,-312.6316,-3294.6814
4.540310e-02,45.4031,8.840149e+17,8.840149e+11,1.178243e+18,1.178243e+12,1.2265,-311.6667,-3294.6814
4.569596e-02,45.6960,8.332430e+17,8.332430e+11,1.112164e+18,1.112164e+12,1.2249,-310.7018,-3294.6814
4.598883e-02,45.9888,7.860229e+17,7.860229e+11,1.050665e+18,1.050665e+12,1.2233,-309.7368,-3294.6814
4.628170e-02,46.2817,7.421515e+17,7.421515e+11,9.934880e+17,9.934880e+11,1.2217,-308.7719,-3294.6814
4.657457e-02,46.5746,7.014161e+17,7.014161e+11,9.403580e+17,9.403580e+11,1.2201,-307.8070,-3294.6814
4.686744e-02,46.8674,6.636019e+17,6.636019e+11,8.909959e+17,8.909959e+11,1.2185,-306.8421,-3294.6814
4.716031e-02,47.1603,6.284970e+17,6.284970e+11,8.451268e+17,8.451268e+11,1.2170,-305.8772,-3294.6814
4.745318e-02,47.4532,5.958969e+17,5.958969e+11,8.024860e+17,8.024860e+11,1.2155,-304.9123,-3294.6814
4.774605e-02,47.7461,5.656069e+17,5.656069e+11,7.628220e+17,7.628220e+11,1.2139,-303.9474,-3294.6814
4.803892e-02,48.0389,5.374435e+17,5.374435e+11,7.258987e+17,7.258987e+11,1.2124,-302.9825,-3294.6814
4.833179e-02,48.3318,5.112354e+17,5.112354e+11,6.914959e+17,6.914959e+11,1.2109,-302.0175,-3294.6814
4.862466e-02,48.6247,4.868238e+17,4.868238e+11,6.594101e+17,6.594101e+11,1.2095,-301.0526,-3294.6814
4.891753e-02,48.9175,4.640624e+17,4.640624e+11,6.294537e+17,6.294537e+11,1.2080,-300.0877,-3294.6814
4.921040e-02,49.2104,4.428167e+17,4.428167e+11,6.014549e+17,6.014549e+11,1.2066,-299.1228,-3294.6814
4.950327e-02,49.5033,4.229636e+17,4.229636e+11,5.752561e+17,5.752561e+11,1.2051,-298.1579,-3294.6814
4.979614e-02,49.7961,4.043906e+17,4.043906e+11,5.507138e+17,5.507138e+11,1.2037,-297.1930,-3294.6814
5.008901e-02,50.0890,3.869953e+17,3.869953e+11,5.276968e+17,5.276968e+11,1.2023,-296.2281,-3294.6814
5.038188e-02,50.3819,3.706842e+17,3.706842e+11,5.060858e+17,5.060858e+11,1.2009,-295.2632,-3294.6814
5.067475e-02,50.6747,3.553725e+17,3.553725e+11,4.857720e+17,4.857720e+11,1.1996,-294.2982,-3294.6814
5.096762e-02,50.9676,3.409826e+17,3.409826e+11,4.666565e+17,4.666565e+11,1.1982,-293.3333,-3294.6814
5.126049e-02,51.2605,3.274442e+17,3.274442e+11,4.486491e+17,4.486491e+11,1.1968,-292.3684,-3294.6814
5.155336e-02,51.5534,3.146931e+17,3.146931e+11,4.316674e+17,4.316674e+11,1.1955,-291.4035,-3294.6814
5.184623e-02,51.8462,3.026708e+17,3.026708e+11,4.156366e+17,4.156366e+11,1.1942,-290.4386,-3294.6814
5.213910e-02,52.1391,2.913240e+17,2.913240e+11,4.004880e+17,4.004880e+11,1.1929,-289.4737,-3294.6814
5.243197e-02,52.4320,2.806040e+17,2.806040e+11,3.861591e+17,3.861591e+11,1.1916,-288.5088,-3294.6814
5.272484e-02,52.7248,2.704663e+17,2.704663e+11,3.725926e+17,3.725926e+11,1.1903,-287.5439,-3294.6814
5.301771e-02,53.0177,2.608701e+17,2.608701e+11,3.597360e+17,3.597360e+11,1.1890,-286.5789,-3294.6814
5.331058e-02,53.3106,2.517781e+17,2.517781e+11,3.475411e+17,3.475411e+11,1.1878,-285.6140,-3294.6814
5.360345e-02,53.6034,2.431561e+17,2.431561e+11,3.359637e+17,3.359637e+11,1.1865,-284.6491,-3294.6814
5.389632e-02,53.8963,2.349726e+17,2.349726e+11,3.249631e+17,3.249631e+11,1.1853,-283.6842,-3294.6814
5.418919e-02,54.1892,2.271988e+17,2.271988e+11,3.145018e+17,3.145018e+11,1.1841,-282.7193,-3294.6814
5.448206e-02,54.4821,2.198079e+17,2.198079e+11,3.045455e+17,3.045455e+11,1.1829,-281.7544,-3294.6814
5.477492e-02,54.7749,2.127754e+17,2.127754e+11,2.950621e+17,2.950621e+11,1.1817,-280.7895,-3294.6814
5.506779e-02,55.0678,2.060788e+17,2.060788e+11,2.860224e+17,2.860224e+11,1.1805,-279.8246,-3294.6814
5.536066e-02,55.3607,1.996969e+17,1.996969e+11,2.773990e+17,2.773990e+11,1.1793,-278.8596,-3294.6814
5.565353e-02,55.6535,1.936106e+17,1.936106e+11,2.691667e+17,2.691667e+11,1.1782,-277.8947,-3294.6814
5.594640e-02,55.9464,1.878018e+17,1.878018e+11,2.613023e+17,2.613023e+11,1.1770,-276.9298,-3294.6814
5.623927e-02,56.2393,1.822540e+17,1.822540e+11,2.537839e+17,2.537839e+11,1.1759,-275.9649,-3294.6814
5.653214e-02,56.5321,1.769517e+17,1.769517e+11,2.465914e+17,2.465914e+11,1.1748,-275.0000,-3294.6814
5.682501e-02,56.8250,1.718806e+17,1.718806e+11,2.397062e+17,2.397062e+11,1.1737,-274.0351,-3294.6814
5.711788e-02,57.1179,1.670275e+17,1.670275e+11,2.331108e+17,2.331108e+11,1.1726,-273.0702,-3294.6814
5.741075e-02,57.4108,1.623798e+17,1.623798e+11,2.267890e+17,2.267890e+11,1.1715,-272.1053,-3294.6814
5.770362e-02,57.7036,1.579260e+17,1.579260e+11,2.207256e+17,2.207256e+11,1.1704,-271.1404,-3294.6814
5.799649e-02,57.9965,1.536555e+17,1.536555e+11,2.149065e+17,2.149065e+11,1.1693,-270.1754,-3294.6814
5.828936e-02,58.2894,1.495581e+17,1.495581e+11,2.093185e+17,2.093185e+11,1.1683,-269.2105,-3294.6814
5.858223e-02,58.5822,1.456246e+17,1.456246e+11,2.039494e+17,2.039494e+11,1.1672,-268.2456,-3294.6814
5.887510e-02,58.8751,1.418461e+17,1.418461e+11,1.987876e+17,1.987876e+11,1.1662,-267.2807,-3294.6814
5.916797e-02,59.1680,1.382145e+17,1.382145e+11,1.938223e+17,1.938223e+11,1.1651,-266.3158,-3294.6814
5.946084e-02,59.4608,1.347221e+17,1.347221e+11,1.890434e+17,1.890434e+11,1.1641,-265.3509,-3294.6814
5.975371e-02,59.7537,1.313617e+17,1.313617e+11,1.844414e+17,1.844414e+11,1.1631,-264.3860,-3294.6814
6.004658e-02,60.0466,1.281266e+17,1.281266e+11,1.800076e+17,1.800076e+11,1.1621,-263.4211,-3294.6814
6.033945e-02,60.3394,1.250105e+17,1.250105e+11,1.757335e+17,1.757335e+11,1.1611,-262.4561,-3294.6814
6.063232e-02,60.6323,1.220076e+17,1.220076e+11,1.716114e+17,1.716114e+11,1.1602,-261.4912,-3294.6814
6.092519e-02,60.9252,1.191122e+17,1.191122e+11,1.676338e+17,1.676338e+11,1.1592,-260.5263,-3294.6814
6.121806e-02,61.2181,1.163191e+17,1.163191e+11,1.637940e+17,1.637940e+11,1.1582,-259.5614,-3294.6814
6.151093e-02,61.5109,1.136235e+17,1.136235e+11,1.600854e+17,1.600854e+11,1.1573,-258.5965,-3294.6814
6.180380e-02,61.8038,1.110207e+17,1.110207e+11,1.565018e+17,1.565018e+11,1.1563,-257.6316,-3294.6814
6.209667e-02,62.0967,1.085063e+17,1.085063e+11,1.530376e+17,1.530376e+11,1.1554,-256.6667,-3294.6814
6.238954e-02,62.3895,1.060764e+17,1.060764e+11,1.496874e+17,1.496874e+11,1.1545,-255.7018,-3294.6814
6.268241e-02,62.6824,1.037271e+17,1.037271e+11,1.464459e+17,1.464459e+11,1.1536,-254.7368,-3294.6814
6.297528e-02,62.9753,1.014548e+17,1.014548e+11,1.433085e+17,1.433085e+11,1.1527,-253.7719,-3294.6814
6.326815e-02,63.2681,9.925593e+16,9.925593e+10,1.402706e+17,1.402706e+11,1.1518,-252.8070,-3294.6814
6.356102e-02,63.5610,9.712742e+16,9.712742e+10,1.373278e+17,1.373278e+11,1.1509,-251.8421,-3294.6814
6.385388e-02,63.8539,9.506621e+16,9.506621e+10,1.344763e+17,1.344763e+11,1.1500,-250.8772,-3294.6814
6.414675e-02,64.1468,9.306942e+16,9.306942e+10,1.317121e+17,1.317121e+11,1.1492,-249.9123,-3294.6814
6.443962e-02,64.4396,9.113435e+16,9.113435e+10,1.290316e+17,1.290316e+11,1.1483,-248.9474,-3294.6814
6.473249e-02,64.7325,8.925846e+16,8.925846e+10,1.264315e+17,1.264315e+11,1.1475,-247.9825,-3294.6814
6.502536e-02,65.0254,8.743932e+16,8.743932e+10,1.239085e+17,1.239085e+11,1.1466,-247.0175,-3294.6814
6.531823e-02,65.3182,8.567467e+16,8.567467e+10,1.214596e+17,1.214596e+11,1.1458,-246.0526,-3294.6814
6.561110e-02,65.6111,8.396236e+16,8.396236e+10,1.190820e+17,1.190820e+11,1.1450,-245.0877,-3294.6814
6.590397e-02,65.9040,8.230033e+16,8.230033e+10,1.167729e+17,1.167729e+11,1.1441,-244.1228,-3294.6814
6.619684e-02,66.1968,8.068668e+16,8.068668e+10,1.145297e+17,1.145297e+11,1.1433,-243.1579,-3294.6814
6.648971e-02,66.4897,7.911958e+16,7.911958e+10,1.123501e+17,1.123501e+11,1.1425,-242.1930,-3294.6814
6.678258e-02,66.7826,7.759731e+16,7.759731e+10,1.102316e+17,1.102316e+11,1.1417,-241.2281,-3294.6814
6.707545e-02,67.0755,7.611823e+16,7.611823e+10,1.081722e+17,1.081722e+11,1.1410,-240.2632,-3294.6814
6.736832e-02,67.3683,7.468081e+16,7.468081e+10,1.061698e+17,1.061698e+11,1.1402,-239.2982,-3294.6814
6.766119e-02,67.6612,7.328357e+16,7.328357e+10,1.042224e+17,1.042224e+11,1.1394,-238.3333,-3294.6814
6.795406e-02,67.9541,7.192513e+16,7.192513e+10,1.023282e+17,1.023282e+11,1.1387,-237.3684,-3294.6814
6.824693e-02,68.2469,7.060417e+16,7.060417e+10,1.004853e+17,1.004853e+11,1.1379,-236.4035,-3294.6814
6.853980e-02,68.5398,6.931944e+16,6.931944e+10,9.869222e+16,9.869222e+10,1.1372,-235.4386,-3294.6814
6.883267e-02,68.8327,6.806977e+16,6.806977e+10,9.694726e+16,9.694726e+10,1.1364,-234.4737,-3294.6814
6.912554e-02,69.1255,6.685401e+16,6.685401e+10,9.524892e+16,9.524892e+10,1.1357,-233.5088,-3294.6814
6.941841e-02,69.4184,6.567111e+16,6.567111e+10,9.359579e+16,9.359579e+10,1.1350,-232.5439,-3294.6814
6.971128e-02,69.7113,6.452003e+16,6.452003e+10,9.198649e+16,9.198649e+10,1.1342,-231.5789,-3294.6814
7.000415e-02,70.0041,6.339981e+16,6.339981e+10,9.041973e+16,9.041973e+10,1.1335,-230.6140,-3294.6814
7.029702e-02,70.2970,6.230953e+16,6.230953e+10,8.889425e+16,8.889425e+10,1.1328,-229.6491,-3294.6814
7.058989e-02,70.5899,6.124830e+16,6.124830e+10,8.740888e+16,8.740888e+10,1.1321,-228.6842,-3294.6814
7.088276e-02,70.8828,6.021527e+16,6.021527e+10,8.596248e+16,8.596248e+10,1.1314,-227.7193,-3294.6814
7.117563e-02,71.1756,5.920965e+16,5.920965e+10,8.455396e+16,8.455396e+10,1.1308,-226.7544,-3294.6814
7.146850e-02,71.4685,5.823065e+16,5.823065e+10,8.318229e+16,8.318229e+10,1.1301,-225.7895,-3294.6814
7.176137e-02,71.7614,5.727754e+16,5.727754e+10,8.184646e+16,8.184646e+10,1.1294,-224.8246,-3294.6814
7.205424e-02,72.0542,5.634961e+16,5.634961e+10,8.054553e+16,8.054553e+10,1.1288,-223.8596,-3294.6814
7.234711e-02,72.3471,5.544617e+16,5.544617e+10,7.927856e+16,7.927856e+10,1.1281,-222.8947,-3294.6814
7.263997e-02,72.6400,5.456657e+16,5.456657e+10,7.804466e+16,7.804466e+10,1.1275,-221.9298,-3294.6814
7.293284e-02,72.9328,5.371017e+16,5.371017e+10,7.684298e+16,7.684298e+10,1.1268,-220.9649,-3294.6814
7.322571e-02,73.2257,5.287635e+16,5.287635e+10,7.567269e+16,7.567269e+10,1.1262,-220.0000,-3294.6814
7.351858e-02,73.5186,5.206453e+16,5.206453e+10,7.453298e+16,7.453298e+10,1.1256,-219.0351,-3294.6814
7.381145e-02,73.8115,5.127414e+16,5.127414e+10,7.342307e+16,7.342307e+10,1.1249,-218.0702,-3294.6814
7.410432e-02,74.1043,5.050461e+16,5.050461e+10,7.234220e+16,7.234220e+10,1.1243,-217.1053,-3294.6814
7.439719e-02,74.3972,4.975541e+16,4.975541e+10,7.128965e+16,7.128965e+10,1.1237,-216.1404,-3294.6814
7.469006e-02,74.6901,4.902601e+16,4.902601e+10,7.026468e+16,7.026468e+10,1.1231,-215.1754,-3294.6814
7.498293e-02,74.9829,4.831590e+16,4.831590e+10,6.926661e+16,6.926661e+10,1.1225,-214.2105,-3294.6814
7.527580e-02,75.2758,4.762459e+16,4.762459e+10,6.829475e+16,6.829475e+10,1.1219,-213.2456,-3294.6814
7.556867e-02,75.5687,4.695159e+16,4.695159e+10,6.734843e+16,6.734843e+10,1.1213,-212.2807,-3294.6814
7.586154e-02,75.8615,4.629642e+16,4.629642e+10,6.642701e+16,6.642701e+10,1.1207,-211.3158,-3294.6814
7.615441e-02,76.1544,4.565862e+16,4.565862e+10,6.552984e+16,6.552984e+10,1.1202,-210.3509,-3294.6814
7.644728e-02,76.4473,4.503774e+16,4.503774e+10,6.465630e+16,6.465630e+10,1.1196,-209.3860,-3294.6814
7.674015e-02,76.7402,4.443333e+16,4.443333e+10,6.380578e+16,6.380578e+10,1.1190,-208.4211,-3294.6814
7.703302e-02,77.0330,4.384496e+16,4.384496e+10,6.297768e+16,6.297768e+10,1.1185,-207.4561,-3294.6814
7.732589e-02,77.3259,4.327220e+16,4.327220e+10,6.217140e+16,6.217140e+10,1.1179,-206.4912,-3294.6814
7.761876e-02,77.6188,4.271464e+16,4.271464e+10,6.138637e+16,6.138637e+10,1.1174,-205.5263,-3294.6814
7.791163e-02,77.9116,4.217186e+16,4.217186e+10,6.062203e+16,6.062203e+10,1.1168,-204.5614,-3294.6814
7.820450e-02,78.2045,4.164347e+16,4.164347e+10,5.987781e+16,5.987781e+10,1.1163,-203.5965,-3294.6814
7.849737e-02,78.4974,4.112907e+16,4.112907e+10,5.915317e+16,5.915317e+10,1.1158,-202.6316,-3294.6814
7.879024e-02,78.7902,4.062827e+16,4.062827e+10,5.844758e+16,5.844758e+10,1.1153,-201.6667,-3294.6814
7.908311e-02,79.0831,4.014070e+16,4.014070e+10,5.776050e+16,5.776050e+10,1.1147,-200.7018,-3294.6814
7.937598e-02,79.3760,3.966599e+16,3.966599e+10,5.709142e+16,5.709142e+10,1.1142,-199.7368,-3294.6814
7.966885e-02,79.6688,3.920377e+16,3.920377e+10,5.643983e+16,5.643983e+10,1.1137,-198.7719,-3294.6814
7.996172e-02,79.9617,3.875369e+16,3.875369e+10,5.580525e+16,5.580525e+10,1.1132,-197.8070,-3294.6814
8.025459e-02,80.2546,3.831539e+16,3.831539e+10,5.518717e+16,5.518717e+10,1.1127,-196.8421,-3294.6814
8.054746e-02,80.5475,3.788854e+16,3.788854e+10,5.458514e+16,5.458514e+10,1.1122,-195.8772,-3294.6814
8.084033e-02,80.8403,3.747280e+16,3.747280e+10,5.399867e+16,5.399867e+10,1.1117,-194.9123,-3294.6814
8.113320e-02,81.1332,3.706785e+16,3.706785e+10,5.342731e+16,5.342731e+10,1.1112,-193.9474,-3294.6814
8.142607e-02,81.4261,3.667337e+16,3.667337e+10,5.287062e+16,5.287062e+10,1.1108,-192.9825,-3294.6814
8.171893e-02,81.7189,3.628904e+16,3.628904e+10,5.232817e+16,5.232817e+10,1.1103,-192.0175,-3294.6814
8.201180e-02,82.0118,3.591456e+16,3.591456e+10,5.179952e+16,5.179952e+10,1.1098,-191.0526,-3294.6814
8.230467e-02,82.3047,3.554963e+16,3.554963e+10,5.128427e+16,5.128427e+10,1.1093,-190.0877,-3294.6814
8.259754e-02,82.5975,3.519397e+16,3.519397e+10,5.078200e+16,5.078200e+10,1.1089,-189.1228,-3294.6814
8.289041e-02,82.8904,3.484729e+16,3.484729e+10,5.029232e+16,5.029232e+10,1.1084,-188.1579,-3294.6814
8.318328e-02,83.1833,3.450931e+16,3.450931e+10,4.981485e+16,4.981485e+10,1.1080,-187.1930,-3294.6814
8.347615e-02,83.4762,3.417977e+16,3.417977e+10,4.934921e+16,4.934921e+10,1.1075,-186.2281,-3294.6814
8.376902e-02,83.7690,3.385841e+16,3.385841e+10,4.889505e+16,4.889505e+10,1.1071,-185.2632,-3294.6814
8.406189e-02,84.0619,3.354498e+16,3.354498e+10,4.845199e+16,4.845199e+10,1.1066,-184.2982,-3294.6814
8.435476e-02,84.3548,3.323922e+16,3.323922e+10,4.801971e+16,4.801971e+10,1.1062,-183.3333,-3294.6814
8.464763e-02,84.6476,3.294090e+16,3.294090e+10,4.759786e+16,4.759786e+10,1.1058,-182.3684,-3294.6814
8.494050e-02,84.9405,3.264979e+16,3.264979e+10,4.718613e+16,4.718613e+10,1.1054,-181.4035,-3294.6814
8.523337e-02,85.2334,3.236566e+16,3.236566e+10,4.678418e+16,4.678418e+10,1.1049,-180.4386,-3294.6814
8.552624e-02,85.5262,3.208830e+16,3.208830e+10,4.639173e+16,4.639173e+10,1.1045,-179.4737,-3294.6814
8.581911e-02,85.8191,3.181748e+16,3.181748e+10,4.600848e+16,4.600848e+10,1.1041,-178.5088,-3294.6814
8.611198e-02,86.1120,3.155302e+16,3.155302e+10,4.563413e+16,4.563413e+10,1.1037,-177.5439,-3294.6814
8.640485e-02,86.4048,3.129470e+16,3.129470e+10,4.526840e+16,4.526840e+10,1.1033,-176.5789,-3294.6814
8.669772e-02,86.6977,3.104233e+16,3.104233e+10,4.491104e+16,4.491104e+10,1.1029,-175.6140,-3294.6814
8.699059e-02,86.9906,3.079574e+16,3.079574e+10,4.456178e+16,4.456178e+10,1.1025,-174.6491,-3294.6814
8.728346e-02,87.2835,3.055473e+16,3.055473e+10,4.422036e+16,4.422036e+10,1.1021,-173.6842,-3294.6814
