# DC Glow Discharge Radial Solver — Air Plasma
# Cathode radius   : 23.145 mm
# Chamber radius   : 140.0 mm
# Current          : 20.00 mA
# Cathode voltage  : -550.0 V
# Pressure         : 0.0400 Torr
# Gas              : Air (80% N2 / 20% O2)
#
# Columns
#   r_m    — radial position [m]
#   r_mm   — radial position [mm]
#   ne_m3  — electron density [m^-3]
#   ne_cm3 — electron density [cm^-3]
#   ni_m3  — ion density [m^-3]
#   ni_cm3 — ion density [cm^-3]
#   Te_eV  — electron temperature [eV]
#   phi_V  — electric potential [V]
#   E_Vm   — radial electric field [V/m]
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
7.820450e-02,78.2045,1.283966e+16,1.283966e+10,1.313225e+16,1.313225e+10,1.2862,-203.5965,-3294.6814
7.849737e-02,78.4974,1.282780e+16,1.282780e+10,1.311883e+16,1.311883e+10,1.2857,-202.6316,-3294.6814
7.879024e-02,78.7902,1.281586e+16,1.281586e+10,1.310534e+16,1.310534e+10,1.2852,-201.6667,-3294.6814
7.908311e-02,79.0831,1.280384e+16,1.280384e+10,1.309179e+16,1.309179e+10,1.2847,-200.7018,-3294.6814
7.937598e-02,79.3760,1.279175e+16,1.279175e+10,1.307818e+16,1.307818e+10,1.2842,-199.7368,-3294.6814
7.966885e-02,79.6688,1.277959e+16,1.277959e+10,1.306451e+16,1.306451e+10,1.2836,-198.7719,-3294.6814
7.996172e-02,79.9617,1.276735e+16,1.276735e+10,1.305077e+16,1.305077e+10,1.2831,-197.8070,-3294.6814
8.025459e-02,80.2546,1.275504e+16,1.275504e+10,1.303697e+16,1.303697e+10,1.2826,-196.8421,-3294.6814
8.054746e-02,80.5475,1.274266e+16,1.274266e+10,1.302311e+16,1.302311e+10,1.2821,-195.8772,-3294.6814
8.084033e-02,80.8403,1.273021e+16,1.273021e+10,1.300920e+16,1.300920e+10,1.2817,-194.9123,-3294.6814
8.113320e-02,81.1332,1.271769e+16,1.271769e+10,1.299522e+16,1.299522e+10,1.2812,-193.9474,-3294.6814
8.142607e-02,81.4261,1.270509e+16,1.270509e+10,1.298119e+16,1.298119e+10,1.2807,-192.9825,-3294.6814
8.171893e-02,81.7189,1.269243e+16,1.269243e+10,1.296709e+16,1.296709e+10,1.2802,-192.0175,-3294.6814
8.201180e-02,82.0118,1.267970e+16,1.267970e+10,1.295294e+16,1.295294e+10,1.2797,-191.0526,-3294.6814
8.230467e-02,82.3047,1.266691e+16,1.266691e+10,1.293874e+16,1.293874e+10,1.2793,-190.0877,-3294.6814
8.259754e-02,82.5975,1.265404e+16,1.265404e+10,1.292448e+16,1.292448e+10,1.2788,-189.1228,-3294.6814
8.289041e-02,82.8904,1.264112e+16,1.264112e+10,1.291016e+16,1.291016e+10,1.2784,-188.1579,-3294.6814
8.318328e-02,83.1833,1.262812e+16,1.262812e+10,1.289578e+16,1.289578e+10,1.2779,-187.1930,-3294.6814
8.347615e-02,83.4762,1.261506e+16,1.261506e+10,1.288135e+16,1.288135e+10,1.2775,-186.2281,-3294.6814
8.376902e-02,83.7690,1.260194e+16,1.260194e+10,1.286687e+16,1.286687e+10,1.2770,-185.2632,-3294.6814
8.406189e-02,84.0619,1.258875e+16,1.258875e+10,1.285234e+16,1.285234e+10,1.2766,-184.2982,-3294.6814
8.435476e-02,84.3548,1.257550e+16,1.257550e+10,1.283775e+16,1.283775e+10,1.2762,-183.3333,-3294.6814
8.464763e-02,84.6476,1.256218e+16,1.256218e+10,1.282310e+16,1.282310e+10,1.2757,-182.3684,-3294.6814
8.494050e-02,84.9405,1.254881e+16,1.254881e+10,1.280841e+16,1.280841e+10,1.2753,-181.4035,-3294.6814
8.523337e-02,85.2334,1.253537e+16,1.253537e+10,1.279366e+16,1.279366e+10,1.2749,-180.4386,-3294.6814
8.552624e-02,85.5262,1.252187e+16,1.252187e+10,1.277886e+16,1.277886e+10,1.2745,-179.4737,-3294.6814
8.581911e-02,85.8191,1.250832e+16,1.250832e+10,1.276402e+16,1.276402e+10,1.2740,-178.5088,-3294.6814
8.611198e-02,86.1120,1.249470e+16,1.249470e+10,1.274912e+16,1.274912e+10,1.2736,-177.5439,-3294.6814
8.640485e-02,86.4048,1.248102e+16,1.248102e+10,1.273417e+16,1.273417e+10,1.2732,-176.5789,-3294.6814
8.669772e-02,86.6977,1.246729e+16,1.246729e+10,1.271917e+16,1.271917e+10,1.2728,-175.6140,-3294.6814
8.699059e-02,86.9906,1.245349e+16,1.245349e+10,1.270412e+16,1.270412e+10,1.2724,-174.6491,-3294.6814
8.728346e-02,87.2835,1.243964e+16,1.243964e+10,1.268902e+16,1.268902e+10,1.2720,-173.6842,-3294.6814
8.757633e-02,87.5763,1.242574e+16,1.242574e+10,1.267388e+16,1.267388e+10,1.2717,-172.7193,-3294.6814
8.786920e-02,87.8692,1.241177e+16,1.241177e+10,1.265868e+16,1.265868e+10,1.2713,-171.7544,-3294.6814
8.816207e-02,88.1621,1.239775e+16,1.239775e+10,1.264344e+16,1.264344e+10,1.2709,-170.7895,-3294.6814
8.845494e-02,88.4549,1.238368e+16,1.238368e+10,1.262816e+16,1.262816e+10,1.2705,-169.8246,-3294.6814
8.874781e-02,88.7478,1.236954e+16,1.236954e+10,1.261282e+16,1.261282e+10,1.2701,-168.8596,-3294.6814
8.904068e-02,89.0407,1.235536e+16,1.235536e+10,1.259744e+16,1.259744e+10,1.2698,-167.8947,-3294.6814
8.933355e-02,89.3335,1.234112e+16,1.234112e+10,1.258201e+16,1.258201e+10,1.2694,-166.9298,-3294.6814
8.962642e-02,89.6264,1.232683e+16,1.232683e+10,1.256654e+16,1.256654e+10,1.2690,-165.9649,-3294.6814
8.991929e-02,89.9193,1.231248e+16,1.231248e+10,1.255102e+16,1.255102e+10,1.2687,-165.0000,-3294.6814
9.021216e-02,90.2122,1.229808e+16,1.229808e+10,1.253546e+16,1.253546e+10,1.2683,-164.0351,-3294.6814
9.050503e-02,90.5050,1.228363e+16,1.228363e+10,1.251985e+16,1.251985e+10,1.2680,-163.0702,-3294.6814
9.079789e-02,90.7979,1.226912e+16,1.226912e+10,1.250420e+16,1.250420e+10,1.2676,-162.1053,-3294.6814
9.109076e-02,91.0908,1.225457e+16,1.225457e+10,1.248851e+16,1.248851e+10,1.2673,-161.1404,-3294.6814
9.138363e-02,91.3836,1.223996e+16,1.223996e+10,1.247277e+16,1.247277e+10,1.2669,-160.1754,-3294.6814
9.167650e-02,91.6765,1.222531e+16,1.222531e+10,1.245699e+16,1.245699e+10,1.2666,-159.2105,-3294.6814
9.196937e-02,91.9694,1.221060e+16,1.221060e+10,1.244116e+16,1.244116e+10,1.2663,-158.2456,-3294.6814
9.226224e-02,92.2622,1.219584e+16,1.219584e+10,1.242529e+16,1.242529e+10,1.2659,-157.2807,-3294.6814
9.255511e-02,92.5551,1.218104e+16,1.218104e+10,1.240939e+16,1.240939e+10,1.2656,-156.3158,-3294.6814
9.284798e-02,92.8480,1.216618e+16,1.216618e+10,1.239343e+16,1.239343e+10,1.2653,-155.3509,-3294.6814
9.314085e-02,93.1409,1.215128e+16,1.215128e+10,1.237744e+16,1.237744e+10,1.2650,-154.3860,-3294.6814
9.343372e-02,93.4337,1.213633e+16,1.213633e+10,1.236141e+16,1.236141e+10,1.2646,-153.4211,-3294.6814
9.372659e-02,93.7266,1.212133e+16,1.212133e+10,1.234534e+16,1.234534e+10,1.2643,-152.4561,-3294.6814
9.401946e-02,94.0195,1.210629e+16,1.210629e+10,1.232922e+16,1.232922e+10,1.2640,-151.4912,-3294.6814
9.431233e-02,94.3123,1.209119e+16,1.209119e+10,1.231307e+16,1.231307e+10,1.2637,-150.5263,-3294.6814
9.460520e-02,94.6052,1.207606e+16,1.207606e+10,1.229687e+16,1.229687e+10,1.2634,-149.5614,-3294.6814
9.489807e-02,94.8981,1.206087e+16,1.206087e+10,1.228064e+16,1.228064e+10,1.2631,-148.5965,-3294.6814
9.519094e-02,95.1909,1.204564e+16,1.204564e+10,1.226437e+16,1.226437e+10,1.2628,-147.6316,-3294.6814
9.548381e-02,95.4838,1.203036e+16,1.203036e+10,1.224806e+16,1.224806e+10,1.2625,-146.6667,-3294.6814
9.577668e-02,95.7767,1.201504e+16,1.201504e+10,1.223171e+16,1.223171e+10,1.2622,-145.7018,-3294.6814
9.606955e-02,96.0695,1.199968e+16,1.199968e+10,1.221532e+16,1.221532e+10,1.2619,-144.7368,-3294.6814
9.636242e-02,96.3624,1.198427e+16,1.198427e+10,1.219889e+16,1.219889e+10,1.2616,-143.7719,-3294.6814
9.665529e-02,96.6553,1.196881e+16,1.196881e+10,1.218243e+16,1.218243e+10,1.2614,-142.8070,-3294.6814
9.694816e-02,96.9482,1.195332e+16,1.195332e+10,1.216593e+16,1.216593e+10,1.2611,-141.8421,-3294.6814
9.724103e-02,97.2410,1.193777e+16,1.193777e+10,1.214939e+16,1.214939e+10,1.2608,-140.8772,-3294.6814
9.753390e-02,97.5339,1.192219e+16,1.192219e+10,1.213281e+16,1.213281e+10,1.2605,-139.9123,-3294.6814
9.782677e-02,97.8268,1.190657e+16,1.190657e+10,1.211620e+16,1.211620e+10,1.2602,-138.9474,-3294.6814
9.811964e-02,98.1196,1.189090e+16,1.189090e+10,1.209955e+16,1.209955e+10,1.2600,-137.9825,-3294.6814
9.841251e-02,98.4125,1.187519e+16,1.187519e+10,1.208287e+16,1.208287e+10,1.2597,-137.0175,-3294.6814
9.870538e-02,98.7054,1.185944e+16,1.185944e+10,1.206615e+16,1.206615e+10,1.2594,-136.0526,-3294.6814
9.899825e-02,98.9982,1.184364e+16,1.184364e+10,1.204940e+16,1.204940e+10,1.2592,-135.0877,-3294.6814
9.929112e-02,99.2911,1.182781e+16,1.182781e+10,1.203261e+16,1.203261e+10,1.2589,-134.1228,-3294.6814
9.958398e-02,99.5840,1.181194e+16,1.181194e+10,1.201578e+16,1.201578e+10,1.2587,-133.1579,-3294.6814
9.987685e-02,99.8769,1.179602e+16,1.179602e+10,1.199892e+16,1.199892e+10,1.2584,-132.1930,-3294.6814
1.001697e-01,100.1697,1.178007e+16,1.178007e+10,1.198203e+16,1.198203e+10,1.2581,-131.2281,-3294.6814
1.004626e-01,100.4626,1.176408e+16,1.176408e+10,1.196510e+16,1.196510e+10,1.2579,-130.2632,-3294.6814
1.007555e-01,100.7555,1.174804e+16,1.174804e+10,1.194814e+16,1.194814e+10,1.2576,-129.2982,-3294.6814
1.010483e-01,101.0483,1.173197e+16,1.173197e+10,1.193115e+16,1.193115e+10,1.2574,-128.3333,-3294.6814
1.013412e-01,101.3412,1.171586e+16,1.171586e+10,1.191412e+16,1.191412e+10,1.2572,-127.3684,-3294.6814
1.016341e-01,101.6341,1.169971e+16,1.169971e+10,1.189706e+16,1.189706e+10,1.2569,-126.4035,-3294.6814
1.019269e-01,101.9269,1.168353e+16,1.168353e+10,1.187997e+16,1.187997e+10,1.2567,-125.4386,-3294.6814
1.022198e-01,102.2198,1.166730e+16,1.166730e+10,1.186284e+16,1.186284e+10,1.2564,-124.4737,-3294.6814
1.025127e-01,102.5127,1.165104e+16,1.165104e+10,1.184568e+16,1.184568e+10,1.2562,-123.5088,-3294.6814
1.028056e-01,102.8056,1.163475e+16,1.163475e+10,1.182849e+16,1.182849e+10,1.2560,-122.5439,-3294.6814
1.030984e-01,103.0984,1.161841e+16,1.161841e+10,1.181127e+16,1.181127e+10,1.2558,-121.5789,-3294.6814
1.033913e-01,103.3913,1.160204e+16,1.160204e+10,1.179402e+16,1.179402e+10,1.2555,-120.6140,-3294.6814
1.036842e-01,103.6842,1.158563e+16,1.158563e+10,1.177673e+16,1.177673e+10,1.2553,-119.6491,-3294.6814
1.039770e-01,103.9770,1.156919e+16,1.156919e+10,1.175942e+16,1.175942e+10,1.2551,-118.6842,-3294.6814
1.042699e-01,104.2699,1.155271e+16,1.155271e+10,1.174207e+16,1.174207e+10,1.2549,-117.7193,-3294.6814
1.045628e-01,104.5628,1.153619e+16,1.153619e+10,1.172470e+16,1.172470e+10,1.2546,-116.7544,-3294.6814
1.048556e-01,104.8556,1.151964e+16,1.151964e+10,1.170729e+16,1.170729e+10,1.2544,-115.7895,-3294.6814
1.051485e-01,105.1485,1.150306e+16,1.150306e+10,1.168985e+16,1.168985e+10,1.2542,-114.8246,-3294.6814
1.054414e-01,105.4414,1.148644e+16,1.148644e+10,1.167239e+16,1.167239e+10,1.2540,-113.8596,-3294.6814
1.057342e-01,105.7342,1.146979e+16,1.146979e+10,1.165489e+16,1.165489e+10,1.2538,-112.8947,-3294.6814
1.060271e-01,106.0271,1.145310e+16,1.145310e+10,1.163736e+16,1.163736e+10,1.2536,-111.9298,-3294.6814
1.063200e-01,106.3200,1.143638e+16,1.143638e+10,1.161981e+16,1.161981e+10,1.2534,-110.9649,-3294.6814
1.066129e-01,106.6129,1.141963e+16,1.141963e+10,1.160223e+16,1.160223e+10,1.2532,-110.0000,-3294.6814
1.069057e-01,106.9057,1.140284e+16,1.140284e+10,1.158461e+16,1.158461e+10,1.2530,-109.0351,-3294.6814
1.071986e-01,107.1986,1.138602e+16,1.138602e+10,1.156697e+16,1.156697e+10,1.2528,-108.0702,-3294.6814
1.074915e-01,107.4915,1.136917e+16,1.136917e+10,1.154930e+16,1.154930e+10,1.2526,-107.1053,-3294.6814
1.077843e-01,107.7843,1.135228e+16,1.135228e+10,1.153161e+16,1.153161e+10,1.2524,-106.1404,-3294.6814
1.080772e-01,108.0772,1.133537e+16,1.133537e+10,1.151388e+16,1.151388e+10,1.2522,-105.1754,-3294.6814
1.083701e-01,108.3701,1.131842e+16,1.131842e+10,1.149613e+16,1.149613e+10,1.2520,-104.2105,-3294.6814
1.086629e-01,108.6629,1.130144e+16,1.130144e+10,1.147835e+16,1.147835e+10,1.2518,-103.2456,-3294.6814
1.089558e-01,108.9558,1.128443e+16,1.128443e+10,1.146054e+16,1.146054e+10,1.2516,-102.2807,-3294.6814
1.092487e-01,109.2487,1.126738e+16,1.126738e+10,1.144271e+16,1.144271e+10,1.2515,-101.3158,-3294.6814
1.095416e-01,109.5416,1.125031e+16,1.125031e+10,1.142485e+16,1.142485e+10,1.2513,-100.3509,-3294.6814
1.098344e-01,109.8344,1.123321e+16,1.123321e+10,1.140696e+16,1.140696e+10,1.2511,-99.3860,-3294.6814
1.101273e-01,110.1273,1.121607e+16,1.121607e+10,1.138905e+16,1.138905e+10,1.2509,-98.4211,-3294.6814
1.104202e-01,110.4202,1.119891e+16,1.119891e+10,1.137111e+16,1.137111e+10,1.2507,-97.4561,-3294.6814
1.107130e-01,110.7130,1.118171e+16,1.118171e+10,1.135315e+16,1.135315e+10,1.2506,-96.4912,-3294.6814
1.110059e-01,111.0059,1.116449e+16,1.116449e+10,1.133516e+16,1.133516e+10,1.2504,-95.5263,-3294.6814
1.112988e-01,111.2988,1.114723e+16,1.114723e+10,1.131714e+16,1.131714e+10,1.2502,-94.5614,-3294.6814
1.115916e-01,111.5916,1.112995e+16,1.112995e+10,1.129910e+16,1.129910e+10,1.2500,-93.5965,-3294.6814
1.118845e-01,111.8845,1.111264e+16,1.111264e+10,1.128103e+16,1.128103e+10,1.2499,-92.6316,-3294.6814
1.121774e-01,112.1774,1.109530e+16,1.109530e+10,1.126294e+16,1.126294e+10,1.2497,-91.6667,-3294.6814
1.124703e-01,112.4703,1.107793e+16,1.107793e+10,1.124482e+16,1.124482e+10,1.2495,-90.7018,-3294.6814
1.127631e-01,112.7631,1.106053e+16,1.106053e+10,1.122668e+16,1.122668e+10,1.2494,-89.7368,-3294.6814
1.130560e-01,113.0560,1.104311e+16,1.104311e+10,1.120852e+16,1.120852e+10,1.2492,-88.7719,-3294.6814
1.133489e-01,113.3489,1.102565e+16,1.102565e+10,1.119033e+16,1.119033e+10,1.2490,-87.8070,-3294.6814
1.136417e-01,113.6417,1.100817e+16,1.100817e+10,1.117212e+16,1.117212e+10,1.2489,-86.8421,-3294.6814
1.139346e-01,113.9346,1.099067e+16,1.099067e+10,1.115388e+16,1.115388e+10,1.2487,-85.8772,-3294.6814
1.142275e-01,114.2275,1.097313e+16,1.097313e+10,1.113562e+16,1.113562e+10,1.2486,-84.9123,-3294.6814
1.145203e-01,114.5203,1.095557e+16,1.095557e+10,1.111734e+16,1.111734e+10,1.2484,-83.9474,-3294.6814
1.148132e-01,114.8132,1.093798e+16,1.093798e+10,1.109903e+16,1.109903e+10,1.2483,-82.9825,-3294.6814
1.151061e-01,115.1061,1.092037e+16,1.092037e+10,1.108070e+16,1.108070e+10,1.2481,-82.0175,-3294.6814
1.153989e-01,115.3989,1.090273e+16,1.090273e+10,1.106235e+16,1.106235e+10,1.2480,-81.0526,-3294.6814
1.156918e-01,115.6918,1.088506e+16,1.088506e+10,1.104397e+16,1.104397e+10,1.2478,-80.0877,-3294.6814
1.159847e-01,115.9847,1.086736e+16,1.086736e+10,1.102558e+16,1.102558e+10,1.2477,-79.1228,-3294.6814
1.162776e-01,116.2776,1.084964e+16,1.084964e+10,1.100716e+16,1.100716e+10,1.2475,-78.1579,-3294.6814
1.165704e-01,116.5704,1.083190e+16,1.083190e+10,1.098871e+16,1.098871e+10,1.2474,-77.1930,-3294.6814
1.168633e-01,116.8633,1.081413e+16,1.081413e+10,1.097025e+16,1.097025e+10,1.2472,-76.2281,-3294.6814
1.171562e-01,117.1562,1.079633e+16,1.079633e+10,1.095176e+16,1.095176e+10,1.2471,-75.2632,-3294.6814
1.174490e-01,117.4490,1.077851e+16,1.077851e+10,1.093326e+16,1.093326e+10,1.2470,-74.2982,-3294.6814
1.177419e-01,117.7419,1.076067e+16,1.076067e+10,1.091472e+16,1.091472e+10,1.2468,-73.3333,-3294.6814
1.180348e-01,118.0348,1.074280e+16,1.074280e+10,1.089617e+16,1.089617e+10,1.2467,-72.3684,-3294.6814
1.183276e-01,118.3276,1.072490e+16,1.072490e+10,1.087760e+16,1.087760e+10,1.2465,-71.4035,-3294.6814
1.186205e-01,118.6205,1.070698e+16,1.070698e+10,1.085900e+16,1.085900e+10,1.2464,-70.4386,-3294.6814
1.189134e-01,118.9134,1.068904e+16,1.068904e+10,1.084038e+16,1.084038e+10,1.2463,-69.4737,-3294.6814
1.192063e-01,119.2063,1.067107e+16,1.067107e+10,1.082174e+16,1.082174e+10,1.2461,-68.5088,-3294.6814
1.194991e-01,119.4991,1.065307e+16,1.065307e+10,1.080308e+16,1.080308e+10,1.2460,-67.5439,-3294.6814
1.197920e-01,119.7920,1.063505e+16,1.063505e+10,1.078439e+16,1.078439e+10,1.2459,-66.5789,-3294.6814
1.200849e-01,120.0849,1.061700e+16,1.061700e+10,1.076568e+16,1.076568e+10,1.2458,-65.6140,-3294.6814
1.203777e-01,120.3777,1.059893e+16,1.059893e+10,1.074695e+16,1.074695e+10,1.2456,-64.6491,-3294.6814
1.206706e-01,120.6706,1.058083e+16,1.058083e+10,1.072819e+16,1.072819e+10,1.2455,-63.6842,-3294.6814
1.209635e-01,120.9635,1.056270e+16,1.056270e+10,1.070940e+16,1.070940e+10,1.2454,-62.7193,-3294.6814
1.212563e-01,121.2563,1.054455e+16,1.054455e+10,1.069059e+16,1.069059e+10,1.2453,-61.7544,-3294.6814
1.215492e-01,121.5492,1.052636e+16,1.052636e+10,1.067174e+16,1.067174e+10,1.2451,-60.7895,-3294.6814
1.218421e-01,121.8421,1.050814e+16,1.050814e+10,1.065286e+16,1.065286e+10,1.2450,-59.8246,-3294.6814
1.221349e-01,122.1349,1.048988e+16,1.048988e+10,1.063394e+16,1.063394e+10,1.2449,-58.8596,-3294.6814
1.224278e-01,122.4278,1.047158e+16,1.047158e+10,1.061499e+16,1.061499e+10,1.2448,-57.8947,-3294.6814
1.227207e-01,122.7207,1.045325e+16,1.045325e+10,1.059598e+16,1.059598e+10,1.2447,-56.9298,-3294.6814
1.230136e-01,123.0136,1.043486e+16,1.043486e+10,1.057693e+16,1.057693e+10,1.2446,-55.9649,-3294.6814
1.233064e-01,123.3064,1.041643e+16,1.041643e+10,1.055782e+16,1.055782e+10,1.2444,-55.0000,-3294.6814
1.235993e-01,123.5993,1.039793e+16,1.039793e+10,1.053864e+16,1.053864e+10,1.2443,-54.0351,-3294.6814
1.238922e-01,123.8922,1.037937e+16,1.037937e+10,1.051938e+16,1.051938e+10,1.2442,-53.0702,-3294.6814
1.241850e-01,124.1850,1.036073e+16,1.036073e+10,1.050003e+16,1.050003e+10,1.2441,-52.1053,-3294.6814
1.244779e-01,124.4779,1.034200e+16,1.034200e+10,1.048058e+16,1.048058e+10,1.2440,-51.1404,-3294.6814
1.247708e-01,124.7708,1.032316e+16,1.032316e+10,1.046100e+16,1.046100e+10,1.2439,-50.1754,-3294.6814
1.250636e-01,125.0636,1.030421e+16,1.030421e+10,1.044128e+16,1.044128e+10,1.2438,-49.2105,-3294.6814
1.253565e-01,125.3565,1.028511e+16,1.028511e+10,1.042139e+16,1.042139e+10,1.2437,-48.2456,-3294.6814
1.256494e-01,125.6494,1.026585e+16,1.026585e+10,1.040129e+16,1.040129e+10,1.2436,-47.2807,-3294.6814
1.259423e-01,125.9423,1.024639e+16,1.024639e+10,1.038096e+16,1.038096e+10,1.2435,-46.3158,-3294.6814
1.262351e-01,126.2351,1.022670e+16,1.022670e+10,1.036035e+16,1.036035e+10,1.2434,-45.3509,-3294.6814
1.265280e-01,126.5280,1.020675e+16,1.020675e+10,1.033942e+16,1.033942e+10,1.2433,-44.3860,-3294.6814
1.268209e-01,126.8209,1.018647e+16,1.018647e+10,1.031810e+16,1.031810e+10,1.2432,-43.4211,-3294.6814
1.271137e-01,127.1137,1.016583e+16,1.016583e+10,1.029632e+16,1.029632e+10,1.2430,-42.4561,-3294.6814
1.274066e-01,127.4066,1.014475e+16,1.014475e+10,1.027402e+16,1.027402e+10,1.2430,-41.4912,-3294.6814
1.276995e-01,127.6995,1.012316e+16,1.012316e+10,1.025109e+16,1.025109e+10,1.2429,-40.5263,-3294.6814
1.279923e-01,127.9923,1.010097e+16,1.010097e+10,1.022745e+16,1.022745e+10,1.2428,-39.5614,-3294.6814
1.282852e-01,128.2852,1.007808e+16,1.007808e+10,1.020295e+16,1.020295e+10,1.2427,-38.5965,-3294.6814
1.285781e-01,128.5781,1.005438e+16,1.005438e+10,1.017747e+16,1.017747e+10,1.2426,-37.6316,-3294.6814
1.288710e-01,128.8710,1.002972e+16,1.002972e+10,1.015085e+16,1.015085e+10,1.2425,-36.6667,-3294.6814
1.291638e-01,129.1638,1.000397e+16,1.000397e+10,1.012291e+16,1.012291e+10,1.2424,-35.7018,-3294.6814
1.294567e-01,129.4567,9.976944e+15,9.976944e+09,1.009343e+16,1.009343e+10,1.2423,-34.7368,-3294.6814
1.297496e-01,129.7496,9.948439e+15,9.948439e+09,1.006218e+16,1.006218e+10,1.2422,-33.7719,-3294.6814
1.300424e-01,130.0424,9.918229e+15,9.918229e+09,1.002890e+16,1.002890e+10,1.2421,-32.8070,-3294.6814
1.303353e-01,130.3353,9.886057e+15,9.886057e+09,9.993285e+15,9.993285e+09,1.2420,-31.8421,-3294.6814
1.306282e-01,130.6282,9.851628e+15,9.851628e+09,9.954985e+15,9.954985e+09,1.2419,-30.8772,-3294.6814
1.309210e-01,130.9210,9.814611e+15,9.814611e+09,9.913619e+15,9.913619e+09,1.2418,-29.9123,-3294.6814
1.312139e-01,131.2139,9.774634e+15,9.774634e+09,9.868752e+15,9.868752e+09,1.2417,-28.9474,-3294.6814
1.315068e-01,131.5068,9.731276e+15,9.731276e+09,9.819900e+15,9.819900e+09,1.2417,-27.9825,-3294.6814
1.317996e-01,131.7996,9.684067e+15,9.684067e+09,9.766518e+15,9.766518e+09,1.2416,-27.0175,-3294.6814
1.320925e-01,132.0925,9.632479e+15,9.632479e+09,9.708000e+15,9.708000e+09,1.2415,-26.0526,-3294.6814
1.323854e-01,132.3854,9.575925e+15,9.575925e+09,9.643671e+15,9.643671e+09,1.2414,-25.0877,-3294.6814
1.326783e-01,132.6783,9.513749e+15,9.513749e+09,9.572780e+15,9.572780e+09,1.2413,-24.1228,-3294.6814
1.329711e-01,132.9711,9.445222e+15,9.445222e+09,9.494496e+15,9.494496e+09,1.2412,-23.1579,-3294.6814
1.332640e-01,133.2640,9.369536e+15,9.369536e+09,9.407898e+15,9.407898e+09,1.2412,-22.1930,-3294.6814
1.335569e-01,133.5569,9.285795e+15,9.285795e+09,9.311969e+15,9.311969e+09,1.2411,-21.2281,-3294.6814
1.338497e-01,133.8497,9.193009e+15,9.193009e+09,9.205590e+15,9.205590e+09,1.2410,-20.2632,-3294.6814
1.341426e-01,134.1426,9.090087e+15,9.090087e+09,9.087530e+15,9.087530e+09,1.2409,-19.2982,-3294.6814
1.344355e-01,134.4355,8.975826e+15,8.975826e+09,8.956439e+15,8.956439e+09,1.2408,-18.3333,-3294.6814
1.347283e-01,134.7283,8.848903e+15,8.848903e+09,8.810838e+15,8.810838e+09,1.2408,-17.3684,-3294.6814
1.350212e-01,135.0212,8.707868e+15,8.707868e+09,8.649114e+15,8.649114e+09,1.2407,-16.4035,-3294.6814
1.353141e-01,135.3141,8.551128e+15,8.551128e+09,8.469511e+15,8.469511e+09,1.2406,-15.4386,-3294.6814
1.356070e-01,135.6070,8.376940e+15,8.376940e+09,8.270125e+15,8.270125e+09,1.2405,-14.4737,-3294.6814
1.358998e-01,135.8998,8.183397e+15,8.183397e+09,8.048903e+15,8.048903e+09,1.2405,-13.5088,-3294.6814
1.361927e-01,136.1927,7.968416e+15,7.968416e+09,7.803642e+15,7.803642e+09,1.2404,-12.5439,-3294.6814
1.364856e-01,136.4856,7.729722e+15,7.729722e+09,7.532001e+15,7.532001e+09,1.2403,-11.5789,-3294.6814
1.367784e-01,136.7784,7.464835e+15,7.464835e+09,7.231528e+15,7.231528e+09,1.2402,-10.6140,-3294.6814
1.370713e-01,137.0713,7.171051e+15,7.171051e+09,6.899698e+15,6.899698e+09,1.2402,-9.6491,-3294.6814
1.373642e-01,137.3642,6.845421e+15,6.845421e+09,6.533996e+15,6.533996e+09,1.2401,-8.6842,-3294.6814
1.376570e-01,137.6570,6.484735e+15,6.484735e+09,6.132047e+15,6.132047e+09,1.2400,-7.7193,-3294.6814
1.379499e-01,137.9499,6.085498e+15,6.085498e+09,5.691828e+15,5.691828e+09,1.2400,-6.7544,-3294.6814
1.382428e-01,138.2428,5.643902e+15,5.643902e+09,5.212013e+15,5.212013e+09,1.2399,-5.7895,-3294.6814
1.385357e-01,138.5357,5.155803e+15,5.155803e+09,4.692520e+15,4.692520e+09,1.2398,-4.8246,-3294.6814
1.388285e-01,138.8285,4.616684e+15,4.616684e+09,4.135372e+15,4.135372e+09,1.2398,-3.8596,-3294.6814
1.391214e-01,139.1214,4.021628e+15,4.021628e+09,3.546056e+15,3.546056e+09,1.2397,-2.8947,-3294.6814
1.394143e-01,139.4143,3.365278e+15,3.365278e+09,2.935637e+15,2.935637e+09,1.2396,-1.9298,-3294.6814
1.397071e-01,139.7071,2.641532e+15,2.641532e+09,2.324442e+15,2.324442e+09,1.2396,-0.9649,-3294.6814
1.400000e-01,140.0000,1.859536e+15,1.859536e+09,1.730784e+15,1.730784e+09,1.2395,0.0000,-3294.6814
