# pressure = 2.0
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
4.159579e-02,41.5958,7.607293e+16,7.607293e+10,1.068847e+17,1.068847e+11,1.2907,-324.2105,-3294.6814
4.188866e-02,41.8887,7.377187e+16,7.377187e+10,1.038109e+17,1.038109e+11,1.2888,-323.2456,-3294.6814
4.218153e-02,42.1815,7.168744e+16,7.168744e+10,1.010207e+17,1.010207e+11,1.2870,-322.2807,-3294.6814
4.247440e-02,42.4744,6.979099e+16,6.979099e+10,9.847668e+16,9.847668e+10,1.2851,-321.3158,-3294.6814
4.276727e-02,42.7673,6.805780e+16,6.805780e+10,9.614639e+16,9.614639e+10,1.2833,-320.3509,-3294.6814
4.306014e-02,43.0601,6.646654e+16,6.646654e+10,9.400200e+16,9.400200e+10,1.2816,-319.3860,-3294.6814
4.335301e-02,43.3530,6.499887e+16,6.499887e+10,9.201960e+16,9.201960e+10,1.2798,-318.4211,-3294.6814
4.364588e-02,43.6459,6.363904e+16,6.363904e+10,9.017863e+16,9.017863e+10,1.2780,-317.4561,-3294.6814
4.393875e-02,43.9387,6.237352e+16,6.237352e+10,8.846148e+16,8.846148e+10,1.2763,-316.4912,-3294.6814
4.423162e-02,44.2316,6.119075e+16,6.119075e+10,8.685306e+16,8.685306e+10,1.2746,-315.5263,-3294.6814
4.452449e-02,44.5245,6.008079e+16,6.008079e+10,8.534046e+16,8.534046e+10,1.2729,-314.5614,-3294.6814
4.481736e-02,44.8174,5.903514e+16,5.903514e+10,8.391261e+16,8.391261e+10,1.2712,-313.5965,-3294.6814
4.511023e-02,45.1102,5.804652e+16,5.804652e+10,8.256004e+16,8.256004e+10,1.2696,-312.6316,-3294.6814
4.540310e-02,45.4031,5.710870e+16,5.710870e+10,8.127463e+16,8.127463e+10,1.2679,-311.6667,-3294.6814
4.569596e-02,45.6960,5.621631e+16,5.621631e+10,8.004940e+16,8.004940e+10,1.2663,-310.7018,-3294.6814
4.598883e-02,45.9888,5.536475e+16,5.536475e+10,7.887837e+16,7.887837e+10,1.2647,-309.7368,-3294.6814
4.628170e-02,46.2817,5.455007e+16,5.455007e+10,7.775637e+16,7.775637e+10,1.2631,-308.7719,-3294.6814
4.657457e-02,46.5746,5.376884e+16,5.376884e+10,7.667895e+16,7.667895e+10,1.2615,-307.8070,-3294.6814
4.686744e-02,46.8674,5.301811e+16,5.301811e+10,7.564223e+16,7.564223e+10,1.2599,-306.8421,-3294.6814
4.716031e-02,47.1603,5.229531e+16,5.229531e+10,7.464288e+16,7.464288e+10,1.2584,-305.8772,-3294.6814
4.745318e-02,47.4532,5.159820e+16,5.159820e+10,7.367797e+16,7.367797e+10,1.2568,-304.9123,-3294.6814
4.774605e-02,47.7461,5.092483e+16,5.092483e+10,7.274492e+16,7.274492e+10,1.2553,-303.9474,-3294.6814
4.803892e-02,48.0389,5.027349e+16,5.027349e+10,7.184149e+16,7.184149e+10,1.2538,-302.9825,-3294.6814
4.833179e-02,48.3318,4.964265e+16,4.964265e+10,7.096569e+16,7.096569e+10,1.2523,-302.0175,-3294.6814
4.862466e-02,48.6247,4.903098e+16,4.903098e+10,7.011575e+16,7.011575e+10,1.2508,-301.0526,-3294.6814
4.891753e-02,48.9175,4.843728e+16,4.843728e+10,6.929008e+16,6.929008e+10,1.2494,-300.0877,-3294.6814
4.921040e-02,49.2104,4.786048e+16,4.786048e+10,6.848728e+16,6.848728e+10,1.2479,-299.1228,-3294.6814
4.950327e-02,49.5033,4.729962e+16,4.729962e+10,6.770607e+16,6.770607e+10,1.2465,-298.1579,-3294.6814
4.979614e-02,49.7961,4.675383e+16,4.675383e+10,6.694530e+16,6.694530e+10,1.2451,-297.1930,-3294.6814
5.008901e-02,50.0890,4.622232e+16,4.622232e+10,6.620391e+16,6.620391e+10,1.2437,-296.2281,-3294.6814
5.038188e-02,50.3819,4.570437e+16,4.570437e+10,6.548095e+16,6.548095e+10,1.2423,-295.2632,-3294.6814
5.067475e-02,50.6747,4.519932e+16,4.519932e+10,6.477553e+16,6.477553e+10,1.2409,-294.2982,-3294.6814
5.096762e-02,50.9676,4.470657e+16,4.470657e+10,6.408686e+16,6.408686e+10,1.2396,-293.3333,-3294.6814
5.126049e-02,51.2605,4.422556e+16,4.422556e+10,6.341418e+16,6.341418e+10,1.2382,-292.3684,-3294.6814
5.155336e-02,51.5534,4.375576e+16,4.375576e+10,6.275679e+16,6.275679e+10,1.2369,-291.4035,-3294.6814
5.184623e-02,51.8462,4.329671e+16,4.329671e+10,6.211406e+16,6.211406e+10,1.2356,-290.4386,-3294.6814
5.213910e-02,52.1391,4.284795e+16,4.284795e+10,6.148538e+16,6.148538e+10,1.2343,-289.4737,-3294.6814
5.243197e-02,52.4320,4.240907e+16,4.240907e+10,6.087020e+16,6.087020e+10,1.2330,-288.5088,-3294.6814
5.272484e-02,52.7248,4.197967e+16,4.197967e+10,6.026799e+16,6.026799e+10,1.2317,-287.5439,-3294.6814
5.301771e-02,53.0177,4.155939e+16,4.155939e+10,5.967825e+16,5.967825e+10,1.2304,-286.5789,-3294.6814
5.331058e-02,53.3106,4.114790e+16,4.114790e+10,5.910054e+16,5.910054e+10,1.2292,-285.6140,-3294.6814
5.360345e-02,53.6034,4.074486e+16,4.074486e+10,5.853440e+16,5.853440e+10,1.2279,-284.6491,-3294.6814
5.389632e-02,53.8963,4.034997e+16,4.034997e+10,5.797945e+16,5.797945e+10,1.2267,-283.6842,-3294.6814
5.418919e-02,54.1892,3.996296e+16,3.996296e+10,5.743529e+16,5.743529e+10,1.2255,-282.7193,-3294.6814
5.448206e-02,54.4821,3.958354e+16,3.958354e+10,5.690156e+16,5.690156e+10,1.2243,-281.7544,-3294.6814
5.477492e-02,54.7749,3.921147e+16,3.921147e+10,5.637792e+16,5.637792e+10,1.2231,-280.7895,-3294.6814
5.506779e-02,55.0678,3.884651e+16,3.884651e+10,5.586404e+16,5.586404e+10,1.2219,-279.8246,-3294.6814
5.536066e-02,55.3607,3.848843e+16,3.848843e+10,5.535963e+16,5.535963e+10,1.2207,-278.8596,-3294.6814
5.565353e-02,55.6535,3.813702e+16,3.813702e+10,5.486440e+16,5.486440e+10,1.2196,-277.8947,-3294.6814
5.594640e-02,55.9464,3.779207e+16,3.779207e+10,5.437807e+16,5.437807e+10,1.2184,-276.9298,-3294.6814
5.623927e-02,56.2393,3.745340e+16,3.745340e+10,5.390039e+16,5.390039e+10,1.2173,-275.9649,-3294.6814
5.653214e-02,56.5321,3.712083e+16,3.712083e+10,5.343112e+16,5.343112e+10,1.2162,-275.0000,-3294.6814
5.682501e-02,56.8250,3.679418e+16,3.679418e+10,5.297002e+16,5.297002e+10,1.2150,-274.0351,-3294.6814
5.711788e-02,57.1179,3.647329e+16,3.647329e+10,5.251688e+16,5.251688e+10,1.2139,-273.0702,-3294.6814
5.741075e-02,57.4108,3.615801e+16,3.615801e+10,5.207149e+16,5.207149e+10,1.2128,-272.1053,-3294.6814
5.770362e-02,57.7036,3.584819e+16,3.584819e+10,5.163365e+16,5.163365e+10,1.2118,-271.1404,-3294.6814
5.799649e-02,57.9965,3.554370e+16,3.554370e+10,5.120319e+16,5.120319e+10,1.2107,-270.1754,-3294.6814
5.828936e-02,58.2894,3.524441e+16,3.524441e+10,5.077992e+16,5.077992e+10,1.2096,-269.2105,-3294.6814
5.858223e-02,58.5822,3.495018e+16,3.495018e+10,5.036368e+16,5.036368e+10,1.2086,-268.2456,-3294.6814
5.887510e-02,58.8751,3.466091e+16,3.466091e+10,4.995431e+16,4.995431e+10,1.2075,-267.2807,-3294.6814
5.916797e-02,59.1680,3.437647e+16,3.437647e+10,4.955166e+16,4.955166e+10,1.2065,-266.3158,-3294.6814
5.946084e-02,59.4608,3.409677e+16,3.409677e+10,4.915559e+16,4.915559e+10,1.2055,-265.3509,-3294.6814
5.975371e-02,59.7537,3.382170e+16,3.382170e+10,4.876595e+16,4.876595e+10,1.2045,-264.3860,-3294.6814
6.004658e-02,60.0466,3.355117e+16,3.355117e+10,4.838263e+16,4.838263e+10,1.2035,-263.4211,-3294.6814
6.033945e-02,60.3394,3.328508e+16,3.328508e+10,4.800550e+16,4.800550e+10,1.2025,-262.4561,-3294.6814
6.063232e-02,60.6323,3.302335e+16,3.302335e+10,4.763444e+16,4.763444e+10,1.2015,-261.4912,-3294.6814
6.092519e-02,60.9252,3.276589e+16,3.276589e+10,4.726933e+16,4.726933e+10,1.2006,-260.5263,-3294.6814
6.121806e-02,61.2181,3.251261e+16,3.251261e+10,4.691007e+16,4.691007e+10,1.1996,-259.5614,-3294.6814
6.151093e-02,61.5109,3.226346e+16,3.226346e+10,4.655656e+16,4.655656e+10,1.1987,-258.5965,-3294.6814
6.180380e-02,61.8038,3.201834e+16,3.201834e+10,4.620869e+16,4.620869e+10,1.1977,-257.6316,-3294.6814
6.209667e-02,62.0967,3.177719e+16,3.177719e+10,4.586637e+16,4.586637e+10,1.1968,-256.6667,-3294.6814
6.238954e-02,62.3895,3.153994e+16,3.153994e+10,4.552951e+16,4.552951e+10,1.1959,-255.7018,-3294.6814
6.268241e-02,62.6824,3.130652e+16,3.130652e+10,4.519803e+16,4.519803e+10,1.1950,-254.7368,-3294.6814
6.297528e-02,62.9753,3.107688e+16,3.107688e+10,4.487182e+16,4.487182e+10,1.1941,-253.7719,-3294.6814
6.326815e-02,63.2681,3.085095e+16,3.085095e+10,4.455082e+16,4.455082e+10,1.1932,-252.8070,-3294.6814
6.356102e-02,63.5610,3.062866e+16,3.062866e+10,4.423495e+16,4.423495e+10,1.1923,-251.8421,-3294.6814
6.385388e-02,63.8539,3.040998e+16,3.040998e+10,4.392412e+16,4.392412e+10,1.1914,-250.8772,-3294.6814
6.414675e-02,64.1468,3.019482e+16,3.019482e+10,4.361825e+16,4.361825e+10,1.1905,-249.9123,-3294.6814
6.443962e-02,64.4396,2.998316e+16,2.998316e+10,4.331729e+16,4.331729e+10,1.1897,-248.9474,-3294.6814
6.473249e-02,64.7325,2.977492e+16,2.977492e+10,4.302115e+16,4.302115e+10,1.1888,-247.9825,-3294.6814
6.502536e-02,65.0254,2.957006e+16,2.957006e+10,4.272976e+16,4.272976e+10,1.1880,-247.0175,-3294.6814
6.531823e-02,65.3182,2.936854e+16,2.936854e+10,4.244306e+16,4.244306e+10,1.1872,-246.0526,-3294.6814
6.561110e-02,65.6111,2.917029e+16,2.917029e+10,4.216098e+16,4.216098e+10,1.1863,-245.0877,-3294.6814
6.590397e-02,65.9040,2.897527e+16,2.897527e+10,4.188345e+16,4.188345e+10,1.1855,-244.1228,-3294.6814
6.619684e-02,66.1968,2.878344e+16,2.878344e+10,4.161042e+16,4.161042e+10,1.1847,-243.1579,-3294.6814
6.648971e-02,66.4897,2.859475e+16,2.859475e+10,4.134180e+16,4.134180e+10,1.1839,-242.1930,-3294.6814
6.678258e-02,66.7826,2.840915e+16,2.840915e+10,4.107755e+16,4.107755e+10,1.1831,-241.2281,-3294.6814
6.707545e-02,67.0755,2.822659e+16,2.822659e+10,4.081760e+16,4.081760e+10,1.1823,-240.2632,-3294.6814
6.736832e-02,67.3683,2.804704e+16,2.804704e+10,4.056189e+16,4.056189e+10,1.1816,-239.2982,-3294.6814
6.766119e-02,67.6612,2.787045e+16,2.787045e+10,4.031036e+16,4.031036e+10,1.1808,-238.3333,-3294.6814
6.795406e-02,67.9541,2.769677e+16,2.769677e+10,4.006294e+16,4.006294e+10,1.1800,-237.3684,-3294.6814
6.824693e-02,68.2469,2.752596e+16,2.752596e+10,3.981959e+16,3.981959e+10,1.1793,-236.4035,-3294.6814
6.853980e-02,68.5398,2.735798e+16,2.735798e+10,3.958023e+16,3.958023e+10,1.1785,-235.4386,-3294.6814
6.883267e-02,68.8327,2.719279e+16,2.719279e+10,3.934481e+16,3.934481e+10,1.1778,-234.4737,-3294.6814
6.912554e-02,69.1255,2.703034e+16,2.703034e+10,3.911328e+16,3.911328e+10,1.1771,-233.5088,-3294.6814
6.941841e-02,69.4184,2.687060e+16,2.687060e+10,3.888557e+16,3.888557e+10,1.1763,-232.5439,-3294.6814
6.971128e-02,69.7113,2.671351e+16,2.671351e+10,3.866163e+16,3.866163e+10,1.1756,-231.5789,-3294.6814
7.000415e-02,70.0041,2.655905e+16,2.655905e+10,3.844140e+16,3.844140e+10,1.1749,-230.6140,-3294.6814
7.029702e-02,70.2970,2.640717e+16,2.640717e+10,3.822482e+16,3.822482e+10,1.1742,-229.6491,-3294.6814
7.058989e-02,70.5899,2.625783e+16,2.625783e+10,3.801183e+16,3.801183e+10,1.1735,-228.6842,-3294.6814
7.088276e-02,70.8828,2.611099e+16,2.611099e+10,3.780239e+16,3.780239e+10,1.1728,-227.7193,-3294.6814
7.117563e-02,71.1756,2.596660e+16,2.596660e+10,3.759643e+16,3.759643e+10,1.1721,-226.7544,-3294.6814
7.146850e-02,71.4685,2.582464e+16,2.582464e+10,3.739389e+16,3.739389e+10,1.1715,-225.7895,-3294.6814
7.176137e-02,71.7614,2.568505e+16,2.568505e+10,3.719473e+16,3.719473e+10,1.1708,-224.8246,-3294.6814
7.205424e-02,72.0542,2.554780e+16,2.554780e+10,3.699888e+16,3.699888e+10,1.1701,-223.8596,-3294.6814
7.234711e-02,72.3471,2.541286e+16,2.541286e+10,3.680630e+16,3.680630e+10,1.1695,-222.8947,-3294.6814
7.263997e-02,72.6400,2.528017e+16,2.528017e+10,3.661692e+16,3.661692e+10,1.1688,-221.9298,-3294.6814
7.293284e-02,72.9328,2.514971e+16,2.514971e+10,3.643068e+16,3.643068e+10,1.1682,-220.9649,-3294.6814
7.322571e-02,73.2257,2.502143e+16,2.502143e+10,3.624755e+16,3.624755e+10,1.1676,-220.0000,-3294.6814
7.351858e-02,73.5186,2.489530e+16,2.489530e+10,3.606746e+16,3.606746e+10,1.1669,-219.0351,-3294.6814
7.381145e-02,73.8115,2.477127e+16,2.477127e+10,3.589035e+16,3.589035e+10,1.1663,-218.0702,-3294.6814
7.410432e-02,74.1043,2.464931e+16,2.464931e+10,3.571618e+16,3.571618e+10,1.1657,-217.1053,-3294.6814
7.439719e-02,74.3972,2.452938e+16,2.452938e+10,3.554489e+16,3.554489e+10,1.1651,-216.1404,-3294.6814
7.469006e-02,74.6901,2.441145e+16,2.441145e+10,3.537643e+16,3.537643e+10,1.1645,-215.1754,-3294.6814
7.498293e-02,74.9829,2.429548e+16,2.429548e+10,3.521075e+16,3.521075e+10,1.1639,-214.2105,-3294.6814
7.527580e-02,75.2758,2.418142e+16,2.418142e+10,3.504778e+16,3.504778e+10,1.1633,-213.2456,-3294.6814
7.556867e-02,75.5687,2.406925e+16,2.406925e+10,3.488749e+16,3.488749e+10,1.1627,-212.2807,-3294.6814
7.586154e-02,75.8615,2.395892e+16,2.395892e+10,3.472982e+16,3.472982e+10,1.1621,-211.3158,-3294.6814
7.615441e-02,76.1544,2.385041e+16,2.385041e+10,3.457472e+16,3.457472e+10,1.1616,-210.3509,-3294.6814
7.644728e-02,76.4473,2.374367e+16,2.374367e+10,3.442214e+16,3.442214e+10,1.1610,-209.3860,-3294.6814
7.674015e-02,76.7402,2.363868e+16,2.363868e+10,3.427203e+16,3.427203e+10,1.1604,-208.4211,-3294.6814
7.703302e-02,77.0330,2.353538e+16,2.353538e+10,3.412434e+16,3.412434e+10,1.1599,-207.4561,-3294.6814
7.732589e-02,77.3259,2.343376e+16,2.343376e+10,3.397901e+16,3.397901e+10,1.1593,-206.4912,-3294.6814
7.761876e-02,77.6188,2.333378e+16,2.333378e+10,3.383601e+16,3.383601e+10,1.1588,-205.5263,-3294.6814
7.791163e-02,77.9116,2.323540e+16,2.323540e+10,3.369529e+16,3.369529e+10,1.1582,-204.5614,-3294.6814
7.820450e-02,78.2045,2.313858e+16,2.313858e+10,3.355679e+16,3.355679e+10,1.1577,-203.5965,-3294.6814
7.849737e-02,78.4974,2.304331e+16,2.304331e+10,3.342047e+16,3.342047e+10,1.1572,-202.6316,-3294.6814
7.879024e-02,78.7902,2.294954e+16,2.294954e+10,3.328628e+16,3.328628e+10,1.1566,-201.6667,-3294.6814
7.908311e-02,79.0831,2.285724e+16,2.285724e+10,3.315418e+16,3.315418e+10,1.1561,-200.7018,-3294.6814
7.937598e-02,79.3760,2.276638e+16,2.276638e+10,3.302413e+16,3.302413e+10,1.1556,-199.7368,-3294.6814
7.966885e-02,79.6688,2.267693e+16,2.267693e+10,3.289607e+16,3.289607e+10,1.1551,-198.7719,-3294.6814
7.996172e-02,79.9617,2.258886e+16,2.258886e+10,3.276997e+16,3.276997e+10,1.1546,-197.8070,-3294.6814
8.025459e-02,80.2546,2.250214e+16,2.250214e+10,3.264579e+16,3.264579e+10,1.1541,-196.8421,-3294.6814
8.054746e-02,80.5475,2.241673e+16,2.241673e+10,3.252347e+16,3.252347e+10,1.1536,-195.8772,-3294.6814
8.084033e-02,80.8403,2.233262e+16,2.233262e+10,3.240298e+16,3.240298e+10,1.1531,-194.9123,-3294.6814
8.113320e-02,81.1332,2.224976e+16,2.224976e+10,3.228428e+16,3.228428e+10,1.1526,-193.9474,-3294.6814
8.142607e-02,81.4261,2.216813e+16,2.216813e+10,3.216732e+16,3.216732e+10,1.1521,-192.9825,-3294.6814
8.171893e-02,81.7189,2.208771e+16,2.208771e+10,3.205207e+16,3.205207e+10,1.1517,-192.0175,-3294.6814
8.201180e-02,82.0118,2.200847e+16,2.200847e+10,3.193849e+16,3.193849e+10,1.1512,-191.0526,-3294.6814
8.230467e-02,82.3047,2.193037e+16,2.193037e+10,3.182653e+16,3.182653e+10,1.1507,-190.0877,-3294.6814
8.259754e-02,82.5975,2.185339e+16,2.185339e+10,3.171617e+16,3.171617e+10,1.1503,-189.1228,-3294.6814
8.289041e-02,82.8904,2.177751e+16,2.177751e+10,3.160736e+16,3.160736e+10,1.1498,-188.1579,-3294.6814
8.318328e-02,83.1833,2.170271e+16,2.170271e+10,3.150007e+16,3.150007e+10,1.1494,-187.1930,-3294.6814
8.347615e-02,83.4762,2.162894e+16,2.162894e+10,3.139427e+16,3.139427e+10,1.1489,-186.2281,-3294.6814
8.376902e-02,83.7690,2.155620e+16,2.155620e+10,3.128991e+16,3.128991e+10,1.1485,-185.2632,-3294.6814
8.406189e-02,84.0619,2.148445e+16,2.148445e+10,3.118696e+16,3.118696e+10,1.1480,-184.2982,-3294.6814
8.435476e-02,84.3548,2.141368e+16,2.141368e+10,3.108539e+16,3.108539e+10,1.1476,-183.3333,-3294.6814
8.464763e-02,84.6476,2.134386e+16,2.134386e+10,3.098517e+16,3.098517e+10,1.1472,-182.3684,-3294.6814
8.494050e-02,84.9405,2.127496e+16,2.127496e+10,3.088627e+16,3.088627e+10,1.1467,-181.4035,-3294.6814
8.523337e-02,85.2334,2.120697e+16,2.120697e+10,3.078865e+16,3.078865e+10,1.1463,-180.4386,-3294.6814
8.552624e-02,85.5262,2.113986e+16,2.113986e+10,3.069228e+16,3.069228e+10,1.1459,-179.4737,-3294.6814
8.581911e-02,85.8191,2.107362e+16,2.107362e+10,3.059713e+16,3.059713e+10,1.1455,-178.5088,-3294.6814
8.611198e-02,86.1120,2.100821e+16,2.100821e+10,3.050317e+16,3.050317e+10,1.1451,-177.5439,-3294.6814
8.640485e-02,86.4048,2.094363e+16,2.094363e+10,3.041038e+16,3.041038e+10,1.1447,-176.5789,-3294.6814
8.669772e-02,86.6977,2.087984e+16,2.087984e+10,3.031872e+16,3.031872e+10,1.1443,-175.6140,-3294.6814
8.699059e-02,86.9906,2.081684e+16,2.081684e+10,3.022817e+16,3.022817e+10,1.1439,-174.6491,-3294.6814
8.728346e-02,87.2835,2.075460e+16,2.075460e+10,3.013870e+16,3.013870e+10,1.1435,-173.6842,-3294.6814
