# pressure = 0.5
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
8.728346e-02,87.2835,1.489314e+16,1.489314e+10,2.172082e+16,2.172082e+10,1.2630,-173.6842,-3294.6814
8.757633e-02,87.5763,1.486794e+16,1.486794e+10,2.168393e+16,2.168393e+10,1.2626,-172.7193,-3294.6814
8.786920e-02,87.8692,1.484283e+16,1.484283e+10,2.164716e+16,2.164716e+10,1.2622,-171.7544,-3294.6814
8.816207e-02,88.1621,1.481780e+16,1.481780e+10,2.161051e+16,2.161051e+10,1.2619,-170.7895,-3294.6814
8.845494e-02,88.4549,1.479285e+16,1.479285e+10,2.157398e+16,2.157398e+10,1.2615,-169.8246,-3294.6814
8.874781e-02,88.7478,1.476797e+16,1.476797e+10,2.153756e+16,2.153756e+10,1.2611,-168.8596,-3294.6814
8.904068e-02,89.0407,1.474318e+16,1.474318e+10,2.150125e+16,2.150125e+10,1.2607,-167.8947,-3294.6814
8.933355e-02,89.3335,1.471846e+16,1.471846e+10,2.146505e+16,2.146505e+10,1.2604,-166.9298,-3294.6814
8.962642e-02,89.6264,1.469382e+16,1.469382e+10,2.142896e+16,2.142896e+10,1.2600,-165.9649,-3294.6814
8.991929e-02,89.9193,1.466924e+16,1.466924e+10,2.139297e+16,2.139297e+10,1.2597,-165.0000,-3294.6814
9.021216e-02,90.2122,1.464474e+16,1.464474e+10,2.135708e+16,2.135708e+10,1.2593,-164.0351,-3294.6814
9.050503e-02,90.5050,1.462030e+16,1.462030e+10,2.132129e+16,2.132129e+10,1.2590,-163.0702,-3294.6814
9.079789e-02,90.7979,1.459593e+16,1.459593e+10,2.128559e+16,2.128559e+10,1.2586,-162.1053,-3294.6814
9.109076e-02,91.0908,1.457162e+16,1.457162e+10,2.124998e+16,2.124998e+10,1.2583,-161.1404,-3294.6814
9.138363e-02,91.3836,1.454738e+16,1.454738e+10,2.121447e+16,2.121447e+10,1.2579,-160.1754,-3294.6814
9.167650e-02,91.6765,1.452319e+16,1.452319e+10,2.117904e+16,2.117904e+10,1.2576,-159.2105,-3294.6814
9.196937e-02,91.9694,1.449907e+16,1.449907e+10,2.114369e+16,2.114369e+10,1.2572,-158.2456,-3294.6814
9.226224e-02,92.2622,1.447500e+16,1.447500e+10,2.110843e+16,2.110843e+10,1.2569,-157.2807,-3294.6814
9.255511e-02,92.5551,1.445099e+16,1.445099e+10,2.107325e+16,2.107325e+10,1.2566,-156.3158,-3294.6814
9.284798e-02,92.8480,1.442703e+16,1.442703e+10,2.103815e+16,2.103815e+10,1.2563,-155.3509,-3294.6814
9.314085e-02,93.1409,1.440312e+16,1.440312e+10,2.100312e+16,2.100312e+10,1.2559,-154.3860,-3294.6814
9.343372e-02,93.4337,1.437927e+16,1.437927e+10,2.096817e+16,2.096817e+10,1.2556,-153.4211,-3294.6814
9.372659e-02,93.7266,1.435546e+16,1.435546e+10,2.093329e+16,2.093329e+10,1.2553,-152.4561,-3294.6814
9.401946e-02,94.0195,1.433171e+16,1.433171e+10,2.089847e+16,2.089847e+10,1.2550,-151.4912,-3294.6814
9.431233e-02,94.3123,1.430800e+16,1.430800e+10,2.086373e+16,2.086373e+10,1.2547,-150.5263,-3294.6814
9.460520e-02,94.6052,1.428433e+16,1.428433e+10,2.082905e+16,2.082905e+10,1.2544,-149.5614,-3294.6814
9.489807e-02,94.8981,1.426071e+16,1.426071e+10,2.079444e+16,2.079444e+10,1.2541,-148.5965,-3294.6814
9.519094e-02,95.1909,1.423714e+16,1.423714e+10,2.075988e+16,2.075988e+10,1.2538,-147.6316,-3294.6814
9.548381e-02,95.4838,1.421360e+16,1.421360e+10,2.072539e+16,2.072539e+10,1.2535,-146.6667,-3294.6814
9.577668e-02,95.7767,1.419011e+16,1.419011e+10,2.069096e+16,2.069096e+10,1.2532,-145.7018,-3294.6814
9.606955e-02,96.0695,1.416665e+16,1.416665e+10,2.065658e+16,2.065658e+10,1.2529,-144.7368,-3294.6814
9.636242e-02,96.3624,1.414323e+16,1.414323e+10,2.062225e+16,2.062225e+10,1.2526,-143.7719,-3294.6814
9.665529e-02,96.6553,1.411985e+16,1.411985e+10,2.058799e+16,2.058799e+10,1.2523,-142.8070,-3294.6814
9.694816e-02,96.9482,1.409651e+16,1.409651e+10,2.055377e+16,2.055377e+10,1.2520,-141.8421,-3294.6814
9.724103e-02,97.2410,1.407320e+16,1.407320e+10,2.051960e+16,2.051960e+10,1.2518,-140.8772,-3294.6814
9.753390e-02,97.5339,1.404992e+16,1.404992e+10,2.048548e+16,2.048548e+10,1.2515,-139.9123,-3294.6814
9.782677e-02,97.8268,1.402667e+16,1.402667e+10,2.045141e+16,2.045141e+10,1.2512,-138.9474,-3294.6814
9.811964e-02,98.1196,1.400346e+16,1.400346e+10,2.041738e+16,2.041738e+10,1.2509,-137.9825,-3294.6814
9.841251e-02,98.4125,1.398028e+16,1.398028e+10,2.038340e+16,2.038340e+10,1.2507,-137.0175,-3294.6814
9.870538e-02,98.7054,1.395712e+16,1.395712e+10,2.034946e+16,2.034946e+10,1.2504,-136.0526,-3294.6814
9.899825e-02,98.9982,1.393400e+16,1.393400e+10,2.031556e+16,2.031556e+10,1.2502,-135.0877,-3294.6814
9.929112e-02,99.2911,1.391090e+16,1.391090e+10,2.028170e+16,2.028170e+10,1.2499,-134.1228,-3294.6814
9.958398e-02,99.5840,1.388783e+16,1.388783e+10,2.024788e+16,2.024788e+10,1.2496,-133.1579,-3294.6814
9.987685e-02,99.8769,1.386479e+16,1.386479e+10,2.021410e+16,2.021410e+10,1.2494,-132.1930,-3294.6814
1.001697e-01,100.1697,1.384177e+16,1.384177e+10,2.018036e+16,2.018036e+10,1.2491,-131.2281,-3294.6814
1.004626e-01,100.4626,1.381877e+16,1.381877e+10,2.014664e+16,2.014664e+10,1.2489,-130.2632,-3294.6814
1.007555e-01,100.7555,1.379580e+16,1.379580e+10,2.011297e+16,2.011297e+10,1.2486,-129.2982,-3294.6814
1.010483e-01,101.0483,1.377285e+16,1.377285e+10,2.007932e+16,2.007932e+10,1.2484,-128.3333,-3294.6814
1.013412e-01,101.3412,1.374992e+16,1.374992e+10,2.004571e+16,2.004571e+10,1.2481,-127.3684,-3294.6814
1.016341e-01,101.6341,1.372702e+16,1.372702e+10,2.001213e+16,2.001213e+10,1.2479,-126.4035,-3294.6814
1.019269e-01,101.9269,1.370413e+16,1.370413e+10,1.997858e+16,1.997858e+10,1.2477,-125.4386,-3294.6814
1.022198e-01,102.2198,1.368126e+16,1.368126e+10,1.994506e+16,1.994506e+10,1.2474,-124.4737,-3294.6814
1.025127e-01,102.5127,1.365841e+16,1.365841e+10,1.991156e+16,1.991156e+10,1.2472,-123.5088,-3294.6814
1.028056e-01,102.8056,1.363558e+16,1.363558e+10,1.987809e+16,1.987809e+10,1.2470,-122.5439,-3294.6814
1.030984e-01,103.0984,1.361277e+16,1.361277e+10,1.984465e+16,1.984465e+10,1.2467,-121.5789,-3294.6814
1.033913e-01,103.3913,1.358997e+16,1.358997e+10,1.981123e+16,1.981123e+10,1.2465,-120.6140,-3294.6814
1.036842e-01,103.6842,1.356719e+16,1.356719e+10,1.977783e+16,1.977783e+10,1.2463,-119.6491,-3294.6814
1.039770e-01,103.9770,1.354443e+16,1.354443e+10,1.974446e+16,1.974446e+10,1.2461,-118.6842,-3294.6814
1.042699e-01,104.2699,1.352168e+16,1.352168e+10,1.971111e+16,1.971111e+10,1.2458,-117.7193,-3294.6814
1.045628e-01,104.5628,1.349894e+16,1.349894e+10,1.967778e+16,1.967778e+10,1.2456,-116.7544,-3294.6814
1.048556e-01,104.8556,1.347622e+16,1.347622e+10,1.964447e+16,1.964447e+10,1.2454,-115.7895,-3294.6814
1.051485e-01,105.1485,1.345351e+16,1.345351e+10,1.961118e+16,1.961118e+10,1.2452,-114.8246,-3294.6814
1.054414e-01,105.4414,1.343082e+16,1.343082e+10,1.957791e+16,1.957791e+10,1.2450,-113.8596,-3294.6814
1.057342e-01,105.7342,1.340813e+16,1.340813e+10,1.954465e+16,1.954465e+10,1.2448,-112.8947,-3294.6814
1.060271e-01,106.0271,1.338546e+16,1.338546e+10,1.951142e+16,1.951142e+10,1.2446,-111.9298,-3294.6814
1.063200e-01,106.3200,1.336280e+16,1.336280e+10,1.947820e+16,1.947820e+10,1.2444,-110.9649,-3294.6814
1.066129e-01,106.6129,1.334015e+16,1.334015e+10,1.944499e+16,1.944499e+10,1.2442,-110.0000,-3294.6814
1.069057e-01,106.9057,1.331751e+16,1.331751e+10,1.941180e+16,1.941180e+10,1.2440,-109.0351,-3294.6814
1.071986e-01,107.1986,1.329488e+16,1.329488e+10,1.937863e+16,1.937863e+10,1.2438,-108.0702,-3294.6814
1.074915e-01,107.4915,1.327226e+16,1.327226e+10,1.934547e+16,1.934547e+10,1.2436,-107.1053,-3294.6814
1.077843e-01,107.7843,1.324964e+16,1.324964e+10,1.931232e+16,1.931232e+10,1.2434,-106.1404,-3294.6814
1.080772e-01,108.0772,1.322704e+16,1.322704e+10,1.927918e+16,1.927918e+10,1.2432,-105.1754,-3294.6814
1.083701e-01,108.3701,1.320444e+16,1.320444e+10,1.924606e+16,1.924606e+10,1.2430,-104.2105,-3294.6814
1.086629e-01,108.6629,1.318185e+16,1.318185e+10,1.921295e+16,1.921295e+10,1.2428,-103.2456,-3294.6814
1.089558e-01,108.9558,1.315927e+16,1.315927e+10,1.917985e+16,1.917985e+10,1.2426,-102.2807,-3294.6814
1.092487e-01,109.2487,1.313670e+16,1.313670e+10,1.914676e+16,1.914676e+10,1.2424,-101.3158,-3294.6814
1.095416e-01,109.5416,1.311413e+16,1.311413e+10,1.911368e+16,1.911368e+10,1.2422,-100.3509,-3294.6814
1.098344e-01,109.8344,1.309157e+16,1.309157e+10,1.908060e+16,1.908060e+10,1.2421,-99.3860,-3294.6814
1.101273e-01,110.1273,1.306901e+16,1.306901e+10,1.904754e+16,1.904754e+10,1.2419,-98.4211,-3294.6814
1.104202e-01,110.4202,1.304646e+16,1.304646e+10,1.901448e+16,1.901448e+10,1.2417,-97.4561,-3294.6814
1.107130e-01,110.7130,1.302391e+16,1.302391e+10,1.898144e+16,1.898144e+10,1.2415,-96.4912,-3294.6814
1.110059e-01,111.0059,1.300137e+16,1.300137e+10,1.894840e+16,1.894840e+10,1.2414,-95.5263,-3294.6814
1.112988e-01,111.2988,1.297883e+16,1.297883e+10,1.891536e+16,1.891536e+10,1.2412,-94.5614,-3294.6814
1.115916e-01,111.5916,1.295630e+16,1.295630e+10,1.888234e+16,1.888234e+10,1.2410,-93.5965,-3294.6814
1.118845e-01,111.8845,1.293376e+16,1.293376e+10,1.884931e+16,1.884931e+10,1.2408,-92.6316,-3294.6814
1.121774e-01,112.1774,1.291124e+16,1.291124e+10,1.881630e+16,1.881630e+10,1.2407,-91.6667,-3294.6814
1.124703e-01,112.4703,1.288871e+16,1.288871e+10,1.878329e+16,1.878329e+10,1.2405,-90.7018,-3294.6814
1.127631e-01,112.7631,1.286619e+16,1.286619e+10,1.875028e+16,1.875028e+10,1.2404,-89.7368,-3294.6814
1.130560e-01,113.0560,1.284367e+16,1.284367e+10,1.871728e+16,1.871728e+10,1.2402,-88.7719,-3294.6814
1.133489e-01,113.3489,1.282116e+16,1.282116e+10,1.868428e+16,1.868428e+10,1.2400,-87.8070,-3294.6814
1.136417e-01,113.6417,1.279864e+16,1.279864e+10,1.865129e+16,1.865129e+10,1.2399,-86.8421,-3294.6814
1.139346e-01,113.9346,1.277613e+16,1.277613e+10,1.861829e+16,1.861829e+10,1.2397,-85.8772,-3294.6814
1.142275e-01,114.2275,1.275362e+16,1.275362e+10,1.858531e+16,1.858531e+10,1.2396,-84.9123,-3294.6814
1.145203e-01,114.5203,1.273111e+16,1.273111e+10,1.855232e+16,1.855232e+10,1.2394,-83.9474,-3294.6814
1.148132e-01,114.8132,1.270860e+16,1.270860e+10,1.851933e+16,1.851933e+10,1.2392,-82.9825,-3294.6814
1.151061e-01,115.1061,1.268609e+16,1.268609e+10,1.848635e+16,1.848635e+10,1.2391,-82.0175,-3294.6814
1.153989e-01,115.3989,1.266358e+16,1.266358e+10,1.845337e+16,1.845337e+10,1.2389,-81.0526,-3294.6814
1.156918e-01,115.6918,1.264108e+16,1.264108e+10,1.842039e+16,1.842039e+10,1.2388,-80.0877,-3294.6814
1.159847e-01,115.9847,1.261857e+16,1.261857e+10,1.838741e+16,1.838741e+10,1.2386,-79.1228,-3294.6814
1.162776e-01,116.2776,1.259606e+16,1.259606e+10,1.835443e+16,1.835443e+10,1.2385,-78.1579,-3294.6814
1.165704e-01,116.5704,1.257356e+16,1.257356e+10,1.832146e+16,1.832146e+10,1.2384,-77.1930,-3294.6814
1.168633e-01,116.8633,1.255105e+16,1.255105e+10,1.828848e+16,1.828848e+10,1.2382,-76.2281,-3294.6814
1.171562e-01,117.1562,1.252854e+16,1.252854e+10,1.825550e+16,1.825550e+10,1.2381,-75.2632,-3294.6814
1.174490e-01,117.4490,1.250603e+16,1.250603e+10,1.822252e+16,1.822252e+10,1.2379,-74.2982,-3294.6814
1.177419e-01,117.7419,1.248352e+16,1.248352e+10,1.818954e+16,1.818954e+10,1.2378,-73.3333,-3294.6814
1.180348e-01,118.0348,1.246101e+16,1.246101e+10,1.815655e+16,1.815655e+10,1.2377,-72.3684,-3294.6814
1.183276e-01,118.3276,1.243849e+16,1.243849e+10,1.812357e+16,1.812357e+10,1.2375,-71.4035,-3294.6814
1.186205e-01,118.6205,1.241597e+16,1.241597e+10,1.809058e+16,1.809058e+10,1.2374,-70.4386,-3294.6814
1.189134e-01,118.9134,1.239345e+16,1.239345e+10,1.805759e+16,1.805759e+10,1.2373,-69.4737,-3294.6814
1.192063e-01,119.2063,1.237093e+16,1.237093e+10,1.802459e+16,1.802459e+10,1.2371,-68.5088,-3294.6814
1.194991e-01,119.4991,1.234841e+16,1.234841e+10,1.799159e+16,1.799159e+10,1.2370,-67.5439,-3294.6814
1.197920e-01,119.7920,1.232587e+16,1.232587e+10,1.795858e+16,1.795858e+10,1.2369,-66.5789,-3294.6814
1.200849e-01,120.0849,1.230334e+16,1.230334e+10,1.792557e+16,1.792557e+10,1.2367,-65.6140,-3294.6814
1.203777e-01,120.3777,1.228080e+16,1.228080e+10,1.789254e+16,1.789254e+10,1.2366,-64.6491,-3294.6814
1.206706e-01,120.6706,1.225825e+16,1.225825e+10,1.785951e+16,1.785951e+10,1.2365,-63.6842,-3294.6814
1.209635e-01,120.9635,1.223569e+16,1.223569e+10,1.782646e+16,1.782646e+10,1.2364,-62.7193,-3294.6814
1.212563e-01,121.2563,1.221312e+16,1.221312e+10,1.779340e+16,1.779340e+10,1.2362,-61.7544,-3294.6814
1.215492e-01,121.5492,1.219054e+16,1.219054e+10,1.776032e+16,1.776032e+10,1.2361,-60.7895,-3294.6814
1.218421e-01,121.8421,1.216794e+16,1.216794e+10,1.772721e+16,1.772721e+10,1.2360,-59.8246,-3294.6814
1.221349e-01,122.1349,1.214532e+16,1.214532e+10,1.769408e+16,1.769408e+10,1.2359,-58.8596,-3294.6814
1.224278e-01,122.4278,1.212269e+16,1.212269e+10,1.766091e+16,1.766091e+10,1.2358,-57.8947,-3294.6814
1.227207e-01,122.7207,1.210002e+16,1.210002e+10,1.762771e+16,1.762771e+10,1.2356,-56.9298,-3294.6814
1.230136e-01,123.0136,1.207733e+16,1.207733e+10,1.759445e+16,1.759445e+10,1.2355,-55.9649,-3294.6814
1.233064e-01,123.3064,1.205459e+16,1.205459e+10,1.756113e+16,1.756113e+10,1.2354,-55.0000,-3294.6814
1.235993e-01,123.5993,1.203181e+16,1.203181e+10,1.752774e+16,1.752774e+10,1.2353,-54.0351,-3294.6814
1.238922e-01,123.8922,1.200898e+16,1.200898e+10,1.749427e+16,1.749427e+10,1.2352,-53.0702,-3294.6814
1.241850e-01,124.1850,1.198607e+16,1.198607e+10,1.746068e+16,1.746068e+10,1.2351,-52.1053,-3294.6814
1.244779e-01,124.4779,1.196308e+16,1.196308e+10,1.742697e+16,1.742697e+10,1.2350,-51.1404,-3294.6814
1.247708e-01,124.7708,1.194000e+16,1.194000e+10,1.739310e+16,1.739310e+10,1.2349,-50.1754,-3294.6814
1.250636e-01,125.0636,1.191679e+16,1.191679e+10,1.735905e+16,1.735905e+10,1.2348,-49.2105,-3294.6814
1.253565e-01,125.3565,1.189344e+16,1.189344e+10,1.732477e+16,1.732477e+10,1.2346,-48.2456,-3294.6814
1.256494e-01,125.6494,1.186992e+16,1.186992e+10,1.729023e+16,1.729023e+10,1.2345,-47.2807,-3294.6814
1.259423e-01,125.9423,1.184620e+16,1.184620e+10,1.725537e+16,1.725537e+10,1.2344,-46.3158,-3294.6814
1.262351e-01,126.2351,1.182224e+16,1.182224e+10,1.722013e+16,1.722013e+10,1.2343,-45.3509,-3294.6814
1.265280e-01,126.5280,1.179798e+16,1.179798e+10,1.718444e+16,1.718444e+10,1.2342,-44.3860,-3294.6814
1.268209e-01,126.8209,1.177339e+16,1.177339e+10,1.714821e+16,1.714821e+10,1.2341,-43.4211,-3294.6814
1.271137e-01,127.1137,1.174839e+16,1.174839e+10,1.711134e+16,1.711134e+10,1.2340,-42.4561,-3294.6814
1.274066e-01,127.4066,1.172290e+16,1.172290e+10,1.707373e+16,1.707373e+10,1.2339,-41.4912,-3294.6814
1.276995e-01,127.6995,1.169686e+16,1.169686e+10,1.703523e+16,1.703523e+10,1.2338,-40.5263,-3294.6814
1.279923e-01,127.9923,1.167014e+16,1.167014e+10,1.699570e+16,1.699570e+10,1.2337,-39.5614,-3294.6814
1.282852e-01,128.2852,1.164265e+16,1.164265e+10,1.695495e+16,1.695495e+10,1.2336,-38.5965,-3294.6814
1.285781e-01,128.5781,1.161424e+16,1.161424e+10,1.691278e+16,1.691278e+10,1.2335,-37.6316,-3294.6814
1.288710e-01,128.8710,1.158477e+16,1.158477e+10,1.686894e+16,1.686894e+10,1.2334,-36.6667,-3294.6814
1.291638e-01,129.1638,1.155406e+16,1.155406e+10,1.682318e+16,1.682318e+10,1.2334,-35.7018,-3294.6814
1.294567e-01,129.4567,1.152190e+16,1.152190e+10,1.677518e+16,1.677518e+10,1.2333,-34.7368,-3294.6814
1.297496e-01,129.7496,1.148808e+16,1.148808e+10,1.672458e+16,1.672458e+10,1.2332,-33.7719,-3294.6814
1.300424e-01,130.0424,1.145232e+16,1.145232e+10,1.667098e+16,1.667098e+10,1.2331,-32.8070,-3294.6814
1.303353e-01,130.3353,1.141433e+16,1.141433e+10,1.661392e+16,1.661392e+10,1.2330,-31.8421,-3294.6814
1.306282e-01,130.6282,1.137378e+16,1.137378e+10,1.655289e+16,1.655289e+10,1.2329,-30.8772,-3294.6814
1.309210e-01,130.9210,1.133028e+16,1.133028e+10,1.648730e+16,1.648730e+10,1.2328,-29.9123,-3294.6814
1.312139e-01,131.2139,1.128341e+16,1.128341e+10,1.641650e+16,1.641650e+10,1.2327,-28.9474,-3294.6814
1.315068e-01,131.5068,1.123268e+16,1.123268e+10,1.633973e+16,1.633973e+10,1.2326,-27.9825,-3294.6814
1.317996e-01,131.7996,1.117756e+16,1.117756e+10,1.625618e+16,1.625618e+10,1.2326,-27.0175,-3294.6814
1.320925e-01,132.0925,1.111744e+16,1.111744e+10,1.616491e+16,1.616491e+10,1.2325,-26.0526,-3294.6814
1.323854e-01,132.3854,1.105164e+16,1.105164e+10,1.606489e+16,1.606489e+10,1.2324,-25.0877,-3294.6814
1.326783e-01,132.6783,1.097942e+16,1.097942e+10,1.595497e+16,1.595497e+10,1.2323,-24.1228,-3294.6814
1.329711e-01,132.9711,1.089992e+16,1.089992e+10,1.583386e+16,1.583386e+10,1.2322,-23.1579,-3294.6814
1.332640e-01,133.2640,1.081223e+16,1.081223e+10,1.570014e+16,1.570014e+10,1.2321,-22.1930,-3294.6814
1.335569e-01,133.5569,1.071531e+16,1.071531e+10,1.555224e+16,1.555224e+10,1.2321,-21.2281,-3294.6814
1.338497e-01,133.8497,1.060802e+16,1.060802e+10,1.538843e+16,1.538843e+10,1.2320,-20.2632,-3294.6814
1.341426e-01,134.1426,1.048910e+16,1.048910e+10,1.520678e+16,1.520678e+10,1.2319,-19.2982,-3294.6814
1.344355e-01,134.4355,1.035717e+16,1.035717e+10,1.500520e+16,1.500520e+10,1.2318,-18.3333,-3294.6814
1.347283e-01,134.7283,1.021070e+16,1.021070e+10,1.478137e+16,1.478137e+10,1.2317,-17.3684,-3294.6814
1.350212e-01,135.0212,1.004802e+16,1.004802e+10,1.453276e+16,1.453276e+10,1.2317,-16.4035,-3294.6814
1.353141e-01,135.3141,9.867294e+15,9.867294e+09,1.425660e+16,1.425660e+10,1.2316,-15.4386,-3294.6814
1.356070e-01,135.6070,9.666500e+15,9.666500e+09,1.394986e+16,1.394986e+10,1.2315,-14.4737,-3294.6814
1.358998e-01,135.8998,9.443439e+15,9.443439e+09,1.360927e+16,1.360927e+10,1.2314,-13.5088,-3294.6814
1.361927e-01,136.1927,9.195701e+15,9.195701e+09,1.323127e+16,1.323127e+10,1.2314,-12.5439,-3294.6814
1.364856e-01,136.4856,8.920654e+15,8.920654e+09,1.281203e+16,1.281203e+10,1.2313,-11.5789,-3294.6814
1.367784e-01,136.7784,8.615426e+15,8.615426e+09,1.234743e+16,1.234743e+10,1.2312,-10.6140,-3294.6814
1.370713e-01,137.0713,8.276882e+15,8.276882e+09,1.183314e+16,1.183314e+10,1.2312,-9.6491,-3294.6814
1.373642e-01,137.3642,7.901605e+15,7.901605e+09,1.126460e+16,1.126460e+10,1.2311,-8.6842,-3294.6814
1.376570e-01,137.6570,7.485871e+15,7.485871e+09,1.063719e+16,1.063719e+10,1.2310,-7.7193,-3294.6814
1.379499e-01,137.9499,7.025620e+15,7.025620e+09,9.946342e+15,9.946342e+09,1.2309,-6.7544,-3294.6814
1.382428e-01,138.2428,6.516431e+15,6.516431e+09,9.187891e+15,9.187891e+09,1.2309,-5.7895,-3294.6814
1.385357e-01,138.5357,5.953482e+15,5.953482e+09,8.358534e+15,8.358534e+09,1.2308,-4.8246,-3294.6814
1.388285e-01,138.8285,5.331523e+15,5.331523e+09,7.456643e+15,7.456643e+09,1.2307,-3.8596,-3294.6814
1.391214e-01,139.1214,4.644824e+15,4.644824e+09,6.483563e+15,6.483563e+09,1.2307,-2.8947,-3294.6814
1.394143e-01,139.4143,3.887148e+15,3.887148e+09,5.445682e+15,5.445682e+09,1.2306,-1.9298,-3294.6814
1.397071e-01,139.7071,3.051380e+15,3.051380e+09,4.361597e+15,4.361597e+09,1.2305,-0.9649,-3294.6814
1.400000e-01,140.0000,2.148097e+15,2.148097e+09,3.262990e+15,3.262990e+09,1.2305,0.0000,-3294.6814
