# pressure = 1.0
r_m,r_mm,ne_m3,ne_cm3,ni_m3,ni_cm3,Te_eV,phi_V,E_Vm
4.569596e-02,45.6960,2.763889e+16,2.763889e+10,3.999494e+16,3.999494e+10,1.3148,-310.7018,-3294.6814
4.598883e-02,45.9888,2.745143e+16,2.745143e+10,3.973135e+16,3.973135e+10,1.3132,-309.7368,-3294.6814
4.628170e-02,46.2817,2.726946e+16,2.726946e+10,3.947523e+16,3.947523e+10,1.3116,-308.7719,-3294.6814
4.657457e-02,46.5746,2.709254e+16,2.709254e+10,3.922600e+16,3.922600e+10,1.3100,-307.8070,-3294.6814
4.686744e-02,46.8674,2.692031e+16,2.692031e+10,3.898315e+16,3.898315e+10,1.3084,-306.8421,-3294.6814
4.716031e-02,47.1603,2.675243e+16,2.675243e+10,3.874625e+16,3.874625e+10,1.3069,-305.8772,-3294.6814
4.745318e-02,47.4532,2.658860e+16,2.658860e+10,3.851489e+16,3.851489e+10,1.3053,-304.9123,-3294.6814
4.774605e-02,47.7461,2.642857e+16,2.642857e+10,3.828873e+16,3.828873e+10,1.3038,-303.9474,-3294.6814
4.803892e-02,48.0389,2.627210e+16,2.627210e+10,3.806745e+16,3.806745e+10,1.3023,-302.9825,-3294.6814
4.833179e-02,48.3318,2.611898e+16,2.611898e+10,3.785077e+16,3.785077e+10,1.3008,-302.0175,-3294.6814
4.862466e-02,48.6247,2.596904e+16,2.596904e+10,3.763845e+16,3.763845e+10,1.2994,-301.0526,-3294.6814
4.891753e-02,48.9175,2.582209e+16,2.582209e+10,3.743025e+16,3.743025e+10,1.2979,-300.0877,-3294.6814
4.921040e-02,49.2104,2.567799e+16,2.567799e+10,3.722597e+16,3.722597e+10,1.2965,-299.1228,-3294.6814
4.950327e-02,49.5033,2.553660e+16,2.553660e+10,3.702542e+16,3.702542e+10,1.2950,-298.1579,-3294.6814
4.979614e-02,49.7961,2.539779e+16,2.539779e+10,3.682843e+16,3.682843e+10,1.2936,-297.1930,-3294.6814
5.008901e-02,50.0890,2.526146e+16,2.526146e+10,3.663485e+16,3.663485e+10,1.2922,-296.2281,-3294.6814
5.038188e-02,50.3819,2.512748e+16,2.512748e+10,3.644453e+16,3.644453e+10,1.2908,-295.2632,-3294.6814
5.067475e-02,50.6747,2.499577e+16,2.499577e+10,3.625734e+16,3.625734e+10,1.2894,-294.2982,-3294.6814
5.096762e-02,50.9676,2.486623e+16,2.486623e+10,3.607315e+16,3.607315e+10,1.2881,-293.3333,-3294.6814
5.126049e-02,51.2605,2.473878e+16,2.473878e+10,3.589184e+16,3.589184e+10,1.2867,-292.3684,-3294.6814
5.155336e-02,51.5534,2.461334e+16,2.461334e+10,3.571332e+16,3.571332e+10,1.2854,-291.4035,-3294.6814
5.184623e-02,51.8462,2.448984e+16,2.448984e+10,3.553748e+16,3.553748e+10,1.2841,-290.4386,-3294.6814
5.213910e-02,52.1391,2.436820e+16,2.436820e+10,3.536422e+16,3.536422e+10,1.2828,-289.4737,-3294.6814
5.243197e-02,52.4320,2.424837e+16,2.424837e+10,3.519347e+16,3.519347e+10,1.2815,-288.5088,-3294.6814
5.272484e-02,52.7248,2.413028e+16,2.413028e+10,3.502512e+16,3.502512e+10,1.2802,-287.5439,-3294.6814
5.301771e-02,53.0177,2.401388e+16,2.401388e+10,3.485912e+16,3.485912e+10,1.2789,-286.5789,-3294.6814
5.331058e-02,53.3106,2.389910e+16,2.389910e+10,3.469538e+16,3.469538e+10,1.2777,-285.6140,-3294.6814
5.360345e-02,53.6034,2.378591e+16,2.378591e+10,3.453384e+16,3.453384e+10,1.2764,-284.6491,-3294.6814
5.389632e-02,53.8963,2.367426e+16,2.367426e+10,3.437442e+16,3.437442e+10,1.2752,-283.6842,-3294.6814
5.418919e-02,54.1892,2.356409e+16,2.356409e+10,3.421708e+16,3.421708e+10,1.2740,-282.7193,-3294.6814
5.448206e-02,54.4821,2.345537e+16,2.345537e+10,3.406174e+16,3.406174e+10,1.2728,-281.7544,-3294.6814
5.477492e-02,54.7749,2.334805e+16,2.334805e+10,3.390836e+16,3.390836e+10,1.2716,-280.7895,-3294.6814
5.506779e-02,55.0678,2.324210e+16,2.324210e+10,3.375689e+16,3.375689e+10,1.2704,-279.8246,-3294.6814
5.536066e-02,55.3607,2.313749e+16,2.313749e+10,3.360726e+16,3.360726e+10,1.2692,-278.8596,-3294.6814
5.565353e-02,55.6535,2.303417e+16,2.303417e+10,3.345945e+16,3.345945e+10,1.2681,-277.8947,-3294.6814
5.594640e-02,55.9464,2.293212e+16,2.293212e+10,3.331340e+16,3.331340e+10,1.2669,-276.9298,-3294.6814
5.623927e-02,56.2393,2.283130e+16,2.283130e+10,3.316907e+16,3.316907e+10,1.2658,-275.9649,-3294.6814
5.653214e-02,56.5321,2.273169e+16,2.273169e+10,3.302643e+16,3.302643e+10,1.2647,-275.0000,-3294.6814
5.682501e-02,56.8250,2.263326e+16,2.263326e+10,3.288544e+16,3.288544e+10,1.2635,-274.0351,-3294.6814
5.711788e-02,57.1179,2.253598e+16,2.253598e+10,3.274605e+16,3.274605e+10,1.2624,-273.0702,-3294.6814
5.741075e-02,57.4108,2.243984e+16,2.243984e+10,3.260825e+16,3.260825e+10,1.2614,-272.1053,-3294.6814
5.770362e-02,57.7036,2.234479e+16,2.234479e+10,3.247200e+16,3.247200e+10,1.2603,-271.1404,-3294.6814
5.799649e-02,57.9965,2.225084e+16,2.225084e+10,3.233727e+16,3.233727e+10,1.2592,-270.1754,-3294.6814
5.828936e-02,58.2894,2.215795e+16,2.215795e+10,3.220402e+16,3.220402e+10,1.2581,-269.2105,-3294.6814
5.858223e-02,58.5822,2.206610e+16,2.206610e+10,3.207225e+16,3.207225e+10,1.2571,-268.2456,-3294.6814
5.887510e-02,58.8751,2.197529e+16,2.197529e+10,3.194192e+16,3.194192e+10,1.2561,-267.2807,-3294.6814
5.916797e-02,59.1680,2.188548e+16,2.188548e+10,3.181300e+16,3.181300e+10,1.2550,-266.3158,-3294.6814
5.946084e-02,59.4608,2.179666e+16,2.179666e+10,3.168549e+16,3.168549e+10,1.2540,-265.3509,-3294.6814
5.975371e-02,59.7537,2.170883e+16,2.170883e+10,3.155934e+16,3.155934e+10,1.2530,-264.3860,-3294.6814
6.004658e-02,60.0466,2.162195e+16,2.162195e+10,3.143456e+16,3.143456e+10,1.2520,-263.4211,-3294.6814
6.033945e-02,60.3394,2.153603e+16,2.153603e+10,3.131111e+16,3.131111e+10,1.2510,-262.4561,-3294.6814
6.063232e-02,60.6323,2.145104e+16,2.145104e+10,3.118898e+16,3.118898e+10,1.2500,-261.4912,-3294.6814
6.092519e-02,60.9252,2.136698e+16,2.136698e+10,3.106816e+16,3.106816e+10,1.2491,-260.5263,-3294.6814
6.121806e-02,61.2181,2.128383e+16,2.128383e+10,3.094862e+16,3.094862e+10,1.2481,-259.5614,-3294.6814
6.151093e-02,61.5109,2.120158e+16,2.120158e+10,3.083036e+16,3.083036e+10,1.2472,-258.5965,-3294.6814
6.180380e-02,61.8038,2.112022e+16,2.112022e+10,3.071335e+16,3.071335e+10,1.2462,-257.6316,-3294.6814
6.209667e-02,62.0967,2.103974e+16,2.103974e+10,3.059759e+16,3.059759e+10,1.2453,-256.6667,-3294.6814
6.238954e-02,62.3895,2.096013e+16,2.096013e+10,3.048306e+16,3.048306e+10,1.2444,-255.7018,-3294.6814
6.268241e-02,62.6824,2.088139e+16,2.088139e+10,3.036975e+16,3.036975e+10,1.2435,-254.7368,-3294.6814
6.297528e-02,62.9753,2.080349e+16,2.080349e+10,3.025765e+16,3.025765e+10,1.2426,-253.7719,-3294.6814
6.326815e-02,63.2681,2.072643e+16,2.072643e+10,3.014674e+16,3.014674e+10,1.2417,-252.8070,-3294.6814
6.356102e-02,63.5610,2.065021e+16,2.065021e+10,3.003702e+16,3.003702e+10,1.2408,-251.8421,-3294.6814
6.385388e-02,63.8539,2.057482e+16,2.057482e+10,2.992846e+16,2.992846e+10,1.2399,-250.8772,-3294.6814
6.414675e-02,64.1468,2.050025e+16,2.050025e+10,2.982107e+16,2.982107e+10,1.2391,-249.9123,-3294.6814
6.443962e-02,64.4396,2.042648e+16,2.042648e+10,2.971484e+16,2.971484e+10,1.2382,-248.9474,-3294.6814
6.473249e-02,64.7325,2.035352e+16,2.035352e+10,2.960974e+16,2.960974e+10,1.2373,-247.9825,-3294.6814
6.502536e-02,65.0254,2.028135e+16,2.028135e+10,2.950577e+16,2.950577e+10,1.2365,-247.0175,-3294.6814
6.531823e-02,65.3182,2.020997e+16,2.020997e+10,2.940293e+16,2.940293e+10,1.2357,-246.0526,-3294.6814
6.561110e-02,65.6111,2.013938e+16,2.013938e+10,2.930120e+16,2.930120e+10,1.2348,-245.0877,-3294.6814
6.590397e-02,65.9040,2.006956e+16,2.006956e+10,2.920057e+16,2.920057e+10,1.2340,-244.1228,-3294.6814
6.619684e-02,66.1968,2.000050e+16,2.000050e+10,2.910103e+16,2.910103e+10,1.2332,-243.1579,-3294.6814
6.648971e-02,66.4897,1.993220e+16,1.993220e+10,2.900258e+16,2.900258e+10,1.2324,-242.1930,-3294.6814
6.678258e-02,66.7826,1.986466e+16,1.986466e+10,2.890520e+16,2.890520e+10,1.2316,-241.2281,-3294.6814
6.707545e-02,67.0755,1.979787e+16,1.979787e+10,2.880889e+16,2.880889e+10,1.2308,-240.2632,-3294.6814
6.736832e-02,67.3683,1.973181e+16,1.973181e+10,2.871362e+16,2.871362e+10,1.2301,-239.2982,-3294.6814
6.766119e-02,67.6612,1.966649e+16,1.966649e+10,2.861941e+16,2.861941e+10,1.2293,-238.3333,-3294.6814
6.795406e-02,67.9541,1.960189e+16,1.960189e+10,2.852623e+16,2.852623e+10,1.2285,-237.3684,-3294.6814
6.824693e-02,68.2469,1.953801e+16,1.953801e+10,2.843407e+16,2.843407e+10,1.2278,-236.4035,-3294.6814
6.853980e-02,68.5398,1.947484e+16,1.947484e+10,2.834293e+16,2.834293e+10,1.2270,-235.4386,-3294.6814
6.883267e-02,68.8327,1.941237e+16,1.941237e+10,2.825280e+16,2.825280e+10,1.2263,-234.4737,-3294.6814
6.912554e-02,69.1255,1.935061e+16,1.935061e+10,2.816367e+16,2.816367e+10,1.2256,-233.5088,-3294.6814
6.941841e-02,69.4184,1.928953e+16,1.928953e+10,2.807551e+16,2.807551e+10,1.2248,-232.5439,-3294.6814
6.971128e-02,69.7113,1.922913e+16,1.922913e+10,2.798834e+16,2.798834e+10,1.2241,-231.5789,-3294.6814
7.000415e-02,70.0041,1.916942e+16,1.916942e+10,2.790213e+16,2.790213e+10,1.2234,-230.6140,-3294.6814
7.029702e-02,70.2970,1.911037e+16,1.911037e+10,2.781688e+16,2.781688e+10,1.2227,-229.6491,-3294.6814
7.058989e-02,70.5899,1.905198e+16,1.905198e+10,2.773257e+16,2.773257e+10,1.2220,-228.6842,-3294.6814
7.088276e-02,70.8828,1.899424e+16,1.899424e+10,2.764919e+16,2.764919e+10,1.2213,-227.7193,-3294.6814
7.117563e-02,71.1756,1.893715e+16,1.893715e+10,2.756674e+16,2.756674e+10,1.2207,-226.7544,-3294.6814
7.146850e-02,71.4685,1.888070e+16,1.888070e+10,2.748520e+16,2.748520e+10,1.2200,-225.7895,-3294.6814
7.176137e-02,71.7614,1.882488e+16,1.882488e+10,2.740456e+16,2.740456e+10,1.2193,-224.8246,-3294.6814
7.205424e-02,72.0542,1.876968e+16,1.876968e+10,2.732481e+16,2.732481e+10,1.2187,-223.8596,-3294.6814
7.234711e-02,72.3471,1.871509e+16,1.871509e+10,2.724594e+16,2.724594e+10,1.2180,-222.8947,-3294.6814
7.263997e-02,72.6400,1.866111e+16,1.866111e+10,2.716794e+16,2.716794e+10,1.2174,-221.9298,-3294.6814
7.293284e-02,72.9328,1.860774e+16,1.860774e+10,2.709080e+16,2.709080e+10,1.2167,-220.9649,-3294.6814
7.322571e-02,73.2257,1.855495e+16,1.855495e+10,2.701450e+16,2.701450e+10,1.2161,-220.0000,-3294.6814
7.351858e-02,73.5186,1.850274e+16,1.850274e+10,2.693903e+16,2.693903e+10,1.2154,-219.0351,-3294.6814
7.381145e-02,73.8115,1.845111e+16,1.845111e+10,2.686439e+16,2.686439e+10,1.2148,-218.0702,-3294.6814
7.410432e-02,74.1043,1.840005e+16,1.840005e+10,2.679055e+16,2.679055e+10,1.2142,-217.1053,-3294.6814
7.439719e-02,74.3972,1.834954e+16,1.834954e+10,2.671752e+16,2.671752e+10,1.2136,-216.1404,-3294.6814
7.469006e-02,74.6901,1.829958e+16,1.829958e+10,2.664527e+16,2.664527e+10,1.2130,-215.1754,-3294.6814
7.498293e-02,74.9829,1.825017e+16,1.825017e+10,2.657379e+16,2.657379e+10,1.2124,-214.2105,-3294.6814
7.527580e-02,75.2758,1.820128e+16,1.820128e+10,2.650308e+16,2.650308e+10,1.2118,-213.2456,-3294.6814
7.556867e-02,75.5687,1.815293e+16,1.815293e+10,2.643312e+16,2.643312e+10,1.2112,-212.2807,-3294.6814
7.586154e-02,75.8615,1.810509e+16,1.810509e+10,2.636390e+16,2.636390e+10,1.2106,-211.3158,-3294.6814
7.615441e-02,76.1544,1.805775e+16,1.805775e+10,2.629540e+16,2.629540e+10,1.2101,-210.3509,-3294.6814
7.644728e-02,76.4473,1.801092e+16,1.801092e+10,2.622762e+16,2.622762e+10,1.2095,-209.3860,-3294.6814
7.674015e-02,76.7402,1.796458e+16,1.796458e+10,2.616054e+16,2.616054e+10,1.2089,-208.4211,-3294.6814
7.703302e-02,77.0330,1.791872e+16,1.791872e+10,2.609416e+16,2.609416e+10,1.2084,-207.4561,-3294.6814
7.732589e-02,77.3259,1.787334e+16,1.787334e+10,2.602845e+16,2.602845e+10,1.2078,-206.4912,-3294.6814
7.761876e-02,77.6188,1.782842e+16,1.782842e+10,2.596341e+16,2.596341e+10,1.2073,-205.5263,-3294.6814
7.791163e-02,77.9116,1.778396e+16,1.778396e+10,2.589902e+16,2.589902e+10,1.2067,-204.5614,-3294.6814
7.820450e-02,78.2045,1.773995e+16,1.773995e+10,2.583528e+16,2.583528e+10,1.2062,-203.5965,-3294.6814
7.849737e-02,78.4974,1.769639e+16,1.769639e+10,2.577217e+16,2.577217e+10,1.2057,-202.6316,-3294.6814
7.879024e-02,78.7902,1.765325e+16,1.765325e+10,2.570968e+16,2.570968e+10,1.2051,-201.6667,-3294.6814
7.908311e-02,79.0831,1.761055e+16,1.761055e+10,2.564780e+16,2.564780e+10,1.2046,-200.7018,-3294.6814
7.937598e-02,79.3760,1.756826e+16,1.756826e+10,2.558651e+16,2.558651e+10,1.2041,-199.7368,-3294.6814
7.966885e-02,79.6688,1.752638e+16,1.752638e+10,2.552581e+16,2.552581e+10,1.2036,-198.7719,-3294.6814
7.996172e-02,79.9617,1.748490e+16,1.748490e+10,2.546568e+16,2.546568e+10,1.2031,-197.8070,-3294.6814
8.025459e-02,80.2546,1.744381e+16,1.744381e+10,2.540612e+16,2.540612e+10,1.2026,-196.8421,-3294.6814
8.054746e-02,80.5475,1.740311e+16,1.740311e+10,2.534711e+16,2.534711e+10,1.2021,-195.8772,-3294.6814
8.084033e-02,80.8403,1.736279e+16,1.736279e+10,2.528864e+16,2.528864e+10,1.2016,-194.9123,-3294.6814
8.113320e-02,81.1332,1.732284e+16,1.732284e+10,2.523069e+16,2.523069e+10,1.2011,-193.9474,-3294.6814
8.142607e-02,81.4261,1.728325e+16,1.728325e+10,2.517327e+16,2.517327e+10,1.2006,-192.9825,-3294.6814
8.171893e-02,81.7189,1.724401e+16,1.724401e+10,2.511635e+16,2.511635e+10,1.2002,-192.0175,-3294.6814
8.201180e-02,82.0118,1.720513e+16,1.720513e+10,2.505993e+16,2.505993e+10,1.1997,-191.0526,-3294.6814
8.230467e-02,82.3047,1.716658e+16,1.716658e+10,2.500399e+16,2.500399e+10,1.1992,-190.0877,-3294.6814
8.259754e-02,82.5975,1.712837e+16,1.712837e+10,2.494854e+16,2.494854e+10,1.1988,-189.1228,-3294.6814
8.289041e-02,82.8904,1.709048e+16,1.709048e+10,2.489354e+16,2.489354e+10,1.1983,-188.1579,-3294.6814
8.318328e-02,83.1833,1.705291e+16,1.705291e+10,2.483901e+16,2.483901e+10,1.1979,-187.1930,-3294.6814
8.347615e-02,83.4762,1.701566e+16,1.701566e+10,2.478492e+16,2.478492e+10,1.1974,-186.2281,-3294.6814
8.376902e-02,83.7690,1.697871e+16,1.697871e+10,2.473126e+16,2.473126e+10,1.1970,-185.2632,-3294.6814
8.406189e-02,84.0619,1.694205e+16,1.694205e+10,2.467803e+16,2.467803e+10,1.1965,-184.2982,-3294.6814
8.435476e-02,84.3548,1.690569e+16,1.690569e+10,2.462522e+16,2.462522e+10,1.1961,-183.3333,-3294.6814
8.464763e-02,84.6476,1.686962e+16,1.686962e+10,2.457282e+16,2.457282e+10,1.1957,-182.3684,-3294.6814
8.494050e-02,84.9405,1.683382e+16,1.683382e+10,2.452081e+16,2.452081e+10,1.1953,-181.4035,-3294.6814
8.523337e-02,85.2334,1.679830e+16,1.679830e+10,2.446920e+16,2.446920e+10,1.1948,-180.4386,-3294.6814
8.552624e-02,85.5262,1.676304e+16,1.676304e+10,2.441796e+16,2.441796e+10,1.1944,-179.4737,-3294.6814
8.581911e-02,85.8191,1.672804e+16,1.672804e+10,2.436709e+16,2.436709e+10,1.1940,-178.5088,-3294.6814
8.611198e-02,86.1120,1.669330e+16,1.669330e+10,2.431659e+16,2.431659e+10,1.1936,-177.5439,-3294.6814
8.640485e-02,86.4048,1.665881e+16,1.665881e+10,2.426644e+16,2.426644e+10,1.1932,-176.5789,-3294.6814
8.669772e-02,86.6977,1.662455e+16,1.662455e+10,2.421664e+16,2.421664e+10,1.1928,-175.6140,-3294.6814
8.699059e-02,86.9906,1.659054e+16,1.659054e+10,2.416718e+16,2.416718e+10,1.1924,-174.6491,-3294.6814
8.728346e-02,87.2835,1.655675e+16,1.655675e+10,2.411804e+16,2.411804e+10,1.1920,-173.6842,-3294.6814
